Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Original,2,8,2,1,512,0.708465823,0.029331785,"[0.6545454545454545, 0.9382716049382716, 0.774869109947644]"
Reduced,2,16,2,1,2,0.757651826,0.030244477,"[0.6666666666666666, 0.9382716049382716, 0.85]"
Original,2,16,2,1,2,0.646576043,0.009969579,"[0.5, 0.9506172839506173, 0.6910994764397905]"
Reduced,2,16,2,1,4,0.786615705,0.020757582,"[0.7948717948717948, 0.8641975308641975, 0.8416666666666667]"
Original,2,16,2,1,4,0.650965179,0.031412439,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,2,16,2,1,8,0.809459454,0.049996186,"[0.8974358974358975, 0.8888888888888888, 0.8916666666666667]"
Original,2,16,2,1,8,0.682026116,0.053053945,"[0.6, 0.9135802469135802, 0.7329842931937173]"
Reduced,2,16,2,1,16,0.797875863,0.043069435,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,2,16,2,1,16,0.691491756,0.03381925,"[0.6909090909090909, 0.9135802469135802, 0.7853403141361257]"
Reduced,2,16,2,1,32,0.791228947,0.016307366,"[0.7435897435897436, 0.8765432098765432, 0.8333333333333334]"
Original,2,16,2,1,32,0.695458144,0.046342912,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,2,16,2,1,64,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,16,2,1,64,0.681896482,0.02665067,"[0.7363636363636363, 0.9012345679012346, 0.806282722513089]"
Reduced,2,16,2,1,128,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,16,2,1,128,0.679316574,0.035737966,"[0.7272727272727273, 0.8888888888888888, 0.7958115183246073]"
Reduced,2,16,2,1,256,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,16,2,1,256,0.679316574,0.035737966,"[0.7272727272727273, 0.8888888888888888, 0.7958115183246073]"
Reduced,2,16,2,1,512,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,16,2,1,512,0.679316574,0.035737966,"[0.7272727272727273, 0.8888888888888888, 0.7958115183246073]"
Reduced,2,32,2,1,2,0.757651826,0.030244477,"[0.6666666666666666, 0.9382716049382716, 0.85]"
Original,2,32,2,1,2,0.646576043,0.009969579,"[0.5, 0.9506172839506173, 0.6910994764397905]"
Reduced,2,32,2,1,4,0.786615705,0.020757582,"[0.7948717948717948, 0.8641975308641975, 0.8416666666666667]"
Original,2,32,2,1,4,0.650965179,0.031412439,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,2,32,2,1,8,0.809459454,0.049996186,"[0.8974358974358975, 0.8888888888888888, 0.8916666666666667]"
Original,2,32,2,1,8,0.682026116,0.053053945,"[0.6, 0.9135802469135802, 0.7329842931937173]"
Reduced,2,32,2,1,16,0.797875863,0.043069435,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,2,32,2,1,16,0.691491756,0.03381925,"[0.6909090909090909, 0.9135802469135802, 0.7853403141361257]"
Reduced,2,32,2,1,32,0.791228947,0.016307366,"[0.7435897435897436, 0.8765432098765432, 0.8333333333333334]"
Original,2,32,2,1,32,0.695458144,0.046342912,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,2,32,2,1,64,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,32,2,1,64,0.675760572,0.029519904,"[0.6818181818181818, 0.8765432098765432, 0.7643979057591623]"
Reduced,2,32,2,1,128,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,32,2,1,128,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,32,2,1,256,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,32,2,1,256,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,32,2,1,512,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,32,2,1,512,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,64,2,1,2,0.757651826,0.030244477,"[0.6666666666666666, 0.9382716049382716, 0.85]"
Original,2,64,2,1,2,0.646576043,0.009969579,"[0.5, 0.9506172839506173, 0.6910994764397905]"
Reduced,2,64,2,1,4,0.786615705,0.020757582,"[0.7948717948717948, 0.8641975308641975, 0.8416666666666667]"
Original,2,64,2,1,4,0.650965179,0.031412439,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,2,64,2,1,8,0.809459454,0.049996186,"[0.8974358974358975, 0.8888888888888888, 0.8916666666666667]"
Original,2,64,2,1,8,0.682026116,0.053053945,"[0.6, 0.9135802469135802, 0.7329842931937173]"
Reduced,2,64,2,1,16,0.797875863,0.043069435,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,2,64,2,1,16,0.691491756,0.03381925,"[0.6909090909090909, 0.9135802469135802, 0.7853403141361257]"
Reduced,2,64,2,1,32,0.791228947,0.016307366,"[0.7435897435897436, 0.8765432098765432, 0.8333333333333334]"
Original,2,64,2,1,32,0.695458144,0.046342912,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,2,64,2,1,64,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,64,2,1,64,0.675760572,0.029519904,"[0.6818181818181818, 0.8765432098765432, 0.7643979057591623]"
Reduced,2,64,2,1,128,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,64,2,1,128,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,64,2,1,256,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,64,2,1,256,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,64,2,1,512,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,64,2,1,512,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,128,2,1,2,0.757651826,0.030244477,"[0.6666666666666666, 0.9382716049382716, 0.85]"
Original,2,128,2,1,2,0.646576043,0.009969579,"[0.5, 0.9506172839506173, 0.6910994764397905]"
Reduced,2,128,2,1,4,0.786615705,0.020757582,"[0.7948717948717948, 0.8641975308641975, 0.8416666666666667]"
Original,2,128,2,1,4,0.650965179,0.031412439,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,2,128,2,1,8,0.809459454,0.049996186,"[0.8974358974358975, 0.8888888888888888, 0.8916666666666667]"
Original,2,128,2,1,8,0.682026116,0.053053945,"[0.6, 0.9135802469135802, 0.7329842931937173]"
Reduced,2,128,2,1,16,0.797875863,0.043069435,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,2,128,2,1,16,0.691491756,0.03381925,"[0.6909090909090909, 0.9135802469135802, 0.7853403141361257]"
Reduced,2,128,2,1,32,0.791228947,0.016307366,"[0.7435897435897436, 0.8765432098765432, 0.8333333333333334]"
Original,2,128,2,1,32,0.695458144,0.046342912,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,2,128,2,1,64,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,128,2,1,64,0.675760572,0.029519904,"[0.6818181818181818, 0.8765432098765432, 0.7643979057591623]"
Reduced,2,128,2,1,128,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,128,2,1,128,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,128,2,1,256,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,128,2,1,256,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,128,2,1,512,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,128,2,1,512,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,256,2,1,2,0.757651826,0.030244477,"[0.6666666666666666, 0.9382716049382716, 0.85]"
Original,2,256,2,1,2,0.646576043,0.009969579,"[0.5, 0.9506172839506173, 0.6910994764397905]"
Reduced,2,256,2,1,4,0.786615705,0.020757582,"[0.7948717948717948, 0.8641975308641975, 0.8416666666666667]"
Original,2,256,2,1,4,0.650965179,0.031412439,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,2,256,2,1,8,0.809459454,0.049996186,"[0.8974358974358975, 0.8888888888888888, 0.8916666666666667]"
Original,2,256,2,1,8,0.682026116,0.053053945,"[0.6, 0.9135802469135802, 0.7329842931937173]"
Reduced,2,256,2,1,16,0.797875863,0.043069435,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,2,256,2,1,16,0.691491756,0.03381925,"[0.6909090909090909, 0.9135802469135802, 0.7853403141361257]"
Reduced,2,256,2,1,32,0.791228947,0.016307366,"[0.7435897435897436, 0.8765432098765432, 0.8333333333333334]"
Original,2,256,2,1,32,0.695458144,0.046342912,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,2,256,2,1,64,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,256,2,1,64,0.675760572,0.029519904,"[0.6818181818181818, 0.8765432098765432, 0.7643979057591623]"
Reduced,2,256,2,1,128,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,256,2,1,128,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,256,2,1,256,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,256,2,1,256,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,2,256,2,1,512,0.77492044,0.02903812,"[0.717948717948718, 0.8765432098765432, 0.825]"
Original,2,256,2,1,512,0.673142213,0.036544056,"[0.7090909090909091, 0.8765432098765432, 0.7801047120418848]"
Reduced,4,1,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,4,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,4,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,8,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,8,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,16,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,16,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,32,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,32,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,64,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,64,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,128,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,128,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,256,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,256,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,1,2,1,512,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,1,2,1,512,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,2,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,2,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,2,2,1,4,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,4,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,8,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,8,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,16,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,16,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,32,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,32,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,64,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,64,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,128,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,128,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,256,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,256,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,2,2,1,512,0.789131109,0.038754725,"[0.7692307692307693, 0.8765432098765432, 0.8416666666666667]"
Original,4,2,2,1,512,0.682535572,0.023427501,"[0.5727272727272728, 0.9382716049382716, 0.7277486910994765]"
Reduced,4,4,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,4,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,4,2,1,4,0.780257108,0.029438717,"[0.8974358974358975, 0.8641975308641975, 0.875]"
Original,4,4,2,1,4,0.673785844,0.010869493,"[0.6545454545454545, 0.9012345679012346, 0.7591623036649214]"
Reduced,4,4,2,1,8,0.819052531,0.028624744,"[0.9230769230769231, 0.9012345679012346, 0.9083333333333333]"
Original,4,4,2,1,8,0.710875626,0.045308916,"[0.6454545454545455, 0.9012345679012346, 0.7539267015706806]"
Reduced,4,4,2,1,16,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,16,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,4,2,1,32,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,32,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,4,2,1,64,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,64,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,4,2,1,128,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,128,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,4,2,1,256,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,256,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,4,2,1,512,0.81888134,0.032842959,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,4,4,2,1,512,0.717139613,0.039121165,"[0.6454545454545455, 0.8888888888888888, 0.7486910994764397]"
Reduced,4,8,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,8,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,8,2,1,4,0.780257108,0.029438717,"[0.8974358974358975, 0.8641975308641975, 0.875]"
Original,4,8,2,1,4,0.673785844,0.010869493,"[0.6545454545454545, 0.9012345679012346, 0.7591623036649214]"
Reduced,4,8,2,1,8,0.807487445,0.042368326,"[0.9230769230769231, 0.8641975308641975, 0.8833333333333333]"
Original,4,8,2,1,8,0.711712372,0.030669051,"[0.7181818181818181, 0.9012345679012346, 0.7958115183246073]"
Reduced,4,8,2,1,16,0.834253565,0.022569425,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,4,8,2,1,16,0.718392205,0.036684648,"[0.6727272727272727, 0.9382716049382716, 0.7853403141361257]"
Reduced,4,8,2,1,32,0.850285084,0.018925538,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,4,8,2,1,32,0.720481734,0.037060173,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,4,8,2,1,64,0.850285084,0.018925538,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,4,8,2,1,64,0.739340999,0.030293384,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,4,8,2,1,128,0.850285084,0.018925538,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,4,8,2,1,128,0.739340999,0.030293384,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,4,8,2,1,256,0.850285084,0.018925538,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,4,8,2,1,256,0.739340999,0.030293384,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,4,8,2,1,512,0.850285084,0.018925538,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,4,8,2,1,512,0.739340999,0.030293384,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,4,16,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,16,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,16,2,1,4,0.780257108,0.029438717,"[0.8974358974358975, 0.8641975308641975, 0.875]"
Original,4,16,2,1,4,0.673785844,0.010869493,"[0.6545454545454545, 0.9012345679012346, 0.7591623036649214]"
Reduced,4,16,2,1,8,0.807487445,0.042368326,"[0.9230769230769231, 0.8641975308641975, 0.8833333333333333]"
Original,4,16,2,1,8,0.711712372,0.030669051,"[0.7181818181818181, 0.9012345679012346, 0.7958115183246073]"
Reduced,4,16,2,1,16,0.827334373,0.024304181,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,4,16,2,1,16,0.724544139,0.031373881,"[0.6727272727272727, 0.9382716049382716, 0.7853403141361257]"
Reduced,4,16,2,1,32,0.845869156,0.022126491,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,16,2,1,32,0.72514366,0.046526496,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,4,16,2,1,64,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,16,2,1,64,0.710067082,0.027285443,"[0.7, 0.9382716049382716, 0.8010471204188482]"
Reduced,4,16,2,1,128,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,16,2,1,128,0.706528023,0.02629636,"[0.7545454545454545, 0.9382716049382716, 0.8324607329842932]"
Reduced,4,16,2,1,256,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,16,2,1,256,0.706528023,0.02629636,"[0.7545454545454545, 0.9382716049382716, 0.8324607329842932]"
Reduced,4,16,2,1,512,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,16,2,1,512,0.706528023,0.02629636,"[0.7545454545454545, 0.9382716049382716, 0.8324607329842932]"
Reduced,4,32,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,32,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,32,2,1,4,0.780257108,0.029438717,"[0.8974358974358975, 0.8641975308641975, 0.875]"
Original,4,32,2,1,4,0.673785844,0.010869493,"[0.6545454545454545, 0.9012345679012346, 0.7591623036649214]"
Reduced,4,32,2,1,8,0.807487445,0.042368326,"[0.9230769230769231, 0.8641975308641975, 0.8833333333333333]"
Original,4,32,2,1,8,0.711712372,0.030669051,"[0.7181818181818181, 0.9012345679012346, 0.7958115183246073]"
Reduced,4,32,2,1,16,0.827334373,0.024304181,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,4,32,2,1,16,0.724544139,0.031373881,"[0.6727272727272727, 0.9382716049382716, 0.7853403141361257]"
Reduced,4,32,2,1,32,0.845869156,0.022126491,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,32,2,1,32,0.72514366,0.046526496,"[0.6909090909090909, 0.9382716049382716, 0.7958115183246073]"
Reduced,4,32,2,1,64,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,32,2,1,64,0.712532883,0.026921408,"[0.7090909090909091, 0.9259259259259259, 0.8010471204188482]"
Reduced,4,32,2,1,128,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,32,2,1,128,0.707774312,0.024430111,"[0.7545454545454545, 0.9135802469135802, 0.8219895287958116]"
Reduced,4,32,2,1,256,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,32,2,1,256,0.707774312,0.024430111,"[0.7545454545454545, 0.9135802469135802, 0.8219895287958116]"
Reduced,4,32,2,1,512,0.841073488,0.01475467,"[0.8974358974358975, 0.9259259259259259, 0.9166666666666666]"
Original,4,32,2,1,512,0.707774312,0.024430111,"[0.7545454545454545, 0.9135802469135802, 0.8219895287958116]"
Reduced,4,64,2,1,2,0.761759684,0.034848778,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,4,64,2,1,2,0.644671848,0.021983014,"[0.5454545454545454, 0.8641975308641975, 0.680628272251309]"
Reduced,4,64,2,1,4,0.780257108,0.029438717,"[0.8974358974358975, 0.8641975308641975, 0.875]"
Original,4,64,2,1,4,0.673785844,0.010869493,"[0.6545454545454545, 0.9012345679012346, 0.7591623036649214]"
