ChromatogramRI,
X:,Y:
14.06,3.241
14.06167,3.261
14.06333,3.291
14.065,3.313
14.06667,3.323
14.06833,3.339
14.07,3.35
14.07167,3.355
14.07333,3.36
14.075,3.364
14.07667,3.363
14.07833,3.372
14.08,3.388
14.08167,3.403
14.08333,3.413
14.085,3.412
14.08667,3.412
14.08833,3.407
14.09,3.402
14.09167,3.397
14.09333,3.393
14.095,3.398
14.09667,3.403
14.09833,3.399
14.1,3.399
14.10167,3.395
14.10333,3.38
14.105,3.371
14.10667,3.356
14.10833,3.346
14.11,3.341
14.11167,3.336
14.11333,3.337
14.115,3.332
14.11667,3.317
14.11833,3.301
14.12,3.28
14.12167,3.26
14.12333,3.24
14.125,3.223
14.12667,3.218
14.12833,3.214
14.13,3.204
14.13167,3.194
14.13333,3.174
14.135,3.153
14.13667,3.128
14.13833,3.109
14.14,3.088
14.14167,3.068
14.14333,3.058
14.145,3.048
14.14667,3.033
14.14833,3.019
14.15,3.002
14.15167,2.982
14.15333,2.952
14.155,2.926
14.15667,2.905
14.15833,2.89
14.16,2.879
14.16167,2.872
14.16333,2.862
14.165,2.841
14.16667,2.821
14.16833,2.8
14.17,2.769
14.17167,2.745
14.17333,2.725
14.175,2.71
14.17667,2.699
14.17833,2.685
14.18,2.666
14.18167,2.646
14.18333,2.615
14.185,2.584
14.18667,2.553
14.18833,2.528
14.19,2.507
14.19167,2.487
14.19333,2.475
14.195,2.465
14.19667,2.45
14.19833,2.435
14.2,2.41
14.20167,2.384
14.20333,2.354
14.205,2.329
14.20667,2.313
14.20833,2.297
14.21,2.286
14.21167,2.272
14.21333,2.252
14.215,2.226
14.21667,2.206
14.21833,2.181
14.22,2.154
14.22167,2.134
14.22333,2.109
14.225,2.1
14.22667,2.089
14.22833,2.074
14.23,2.054
14.23167,2.035
14.23333,2.004
14.235,1.979
14.23667,1.948
14.23833,1.923
14.24,1.904
14.24167,1.894
14.24333,1.885
14.245,1.873
14.24667,1.853
14.24833,1.827
14.25,1.802
14.25167,1.776
14.25333,1.751
14.255,1.736
14.25667,1.72
14.25833,1.71
14.26,1.704
14.26167,1.689
14.26333,1.673
14.265,1.653
14.26667,1.627
14.26833,1.605
14.27,1.589
14.27167,1.568
14.27333,1.557
14.275,1.546
14.27667,1.535
14.27833,1.52
14.28,1.499
14.28167,1.478
14.28333,1.459
14.285,1.434
14.28667,1.415
14.28833,1.4
14.29,1.39
14.29167,1.38
14.29333,1.375
14.295,1.355
14.29667,1.329
14.29833,1.303
14.3,1.278
14.30167,1.257
14.30333,1.247
14.305,1.238
14.30667,1.233
14.30833,1.228
14.31,1.213
14.31167,1.188
14.31333,1.172
14.315,1.151
14.31667,1.136
14.31833,1.116
14.32,1.105
14.32167,1.1
14.32333,1.096
14.325,1.091
14.32667,1.076
14.32833,1.06
14.33,1.035
14.33167,1.014
14.33333,0.989
14.335,0.974
14.33667,0.965
14.33833,0.96
14.34,0.955
14.34167,0.95
14.34333,0.945
14.345,0.925
14.34667,0.911
14.34833,0.891
14.35,0.876
14.35167,0.861
14.35333,0.857
14.355,0.851
14.35667,0.846
14.35833,0.842
14.36,0.827
14.36167,0.811
14.36333,0.792
14.365,0.777
14.36667,0.763
14.36833,0.753
14.37,0.748
14.37167,0.747
14.37333,0.752
14.375,0.742
14.37667,0.736
14.37833,0.721
14.38,0.707
14.38167,0.691
14.38333,0.677
14.385,0.672
14.38667,0.671
14.38833,0.666
14.39,0.667
14.39167,0.66
14.39333,0.645
14.395,0.635
14.39667,0.615
14.39833,0.6
14.4,0.595
14.40167,0.591
14.40333,0.596
14.405,0.592
14.40667,0.586
14.40833,0.58
14.41,0.57
14.41167,0.551
14.41333,0.536
14.415,0.521
14.41667,0.517
14.41833,0.516
14.42,0.521
14.42167,0.521
14.42333,0.515
14.425,0.503
14.42667,0.492
14.42833,0.477
14.43,0.467
14.43167,0.457
14.43333,0.452
14.435,0.447
14.43667,0.447
14.43833,0.448
14.44,0.442
14.44167,0.437
14.44333,0.426
14.445,0.411
14.44667,0.401
14.44833,0.401
14.45,0.401
14.45167,0.401
14.45333,0.405
14.455,0.404
14.45667,0.398
14.45833,0.387
14.46,0.371
14.46167,0.356
14.46333,0.345
14.465,0.336
14.46667,0.336
14.46833,0.342
14.47,0.348
14.47167,0.338
14.47333,0.328
14.475,0.317
14.47667,0.307
14.47833,0.297
14.48,0.282
14.48167,0.276
14.48333,0.276
14.485,0.275
14.48667,0.27
14.48833,0.261
14.49,0.25
14.49167,0.235
14.49333,0.22
14.495,0.205
14.49667,0.183
14.49833,0.173
14.5,0.167
14.50167,0.162
14.50333,0.151
14.505,0.141
14.50667,0.131
14.50833,0.116
14.51,0.102
14.51167,0.083
14.51333,0.063
14.515,0.053
14.51667,0.047
14.51833,0.038
14.52,0.024
14.52167,0.005
14.52333,-0.019
14.525,-0.045
14.52667,-0.07
14.52833,-0.091
14.53,-0.112
14.53167,-0.122
14.53333,-0.137
14.535,-0.156
14.53667,-0.181
14.53833,-0.216
14.54,-0.252
14.54167,-0.292
14.54333,-0.328
14.545,-0.358
14.54667,-0.392
14.54833,-0.423
14.55,-0.453
14.55167,-0.489
14.55333,-0.53
14.555,-0.576
14.55667,-0.621
14.55833,-0.672
14.56,-0.729
14.56167,-0.78
14.56333,-0.831
14.565,-0.872
14.56667,-0.926
14.56833,-0.987
14.57,-1.058
14.57167,-1.13
14.57333,-1.206
14.575,-1.288
14.57667,-1.37
14.57833,-1.457
14.58,-1.538
14.58167,-1.62
14.58333,-1.712
14.585,-1.808
14.58667,-1.914
14.58833,-2.031
14.59,-2.153
14.59167,-2.274
14.59333,-2.401
14.595,-2.527
14.59667,-2.653
14.59833,-2.789
14.6,-2.926
14.60167,-3.077
14.60333,-3.234
14.605,-3.399
14.60667,-3.571
14.60833,-3.748
14.61,-3.93
14.61167,-4.117
14.61333,-4.303
14.615,-4.501
14.61667,-4.713
14.61833,-4.93
14.62,-5.164
14.62167,-5.407
14.62333,-5.66
14.625,-5.919
14.62667,-6.181
14.62833,-6.45
14.63,-6.728
14.63167,-7.012
14.63333,-7.315
14.635,-7.629
14.63667,-7.959
14.63833,-8.298
14.64,-8.647
14.64167,-9.006
14.64333,-9.331
14.645,-9.735
14.64667,-10.115
14.64833,-10.51
14.65,-10.925
14.65167,-11.314
14.65333,-11.805
14.655,-12.275
14.65667,-12.745
14.65833,-13.231
14.66,-13.672
14.66167,-14.227
14.66333,-14.739
14.665,-15.27
14.66667,-15.823
14.66833,-16.334
14.67,-16.977
14.67167,-17.58
14.67333,-18.204
14.675,-18.836
14.67667,-19.473
14.67833,-20.125
14.68,-20.794
14.68167,-21.477
14.68333,-22.18
14.685,-22.909
14.68667,-23.658
14.68833,-24.422
14.69,-25.193
14.69167,-25.983
14.69333,-26.699
14.695,-27.587
14.69667,-28.418
14.69833,-29.274
14.7,-30.145
14.70167,-30.946
14.70333,-31.948
14.705,-32.875
14.70667,-33.816
14.70833,-34.764
14.71,-35.727
14.71167,-36.699
14.71333,-37.697
14.715,-38.71
14.71667,-39.747
14.71833,-40.692
14.72,-41.872
14.72167,-42.956
14.72333,-44.049
14.725,-45.149
14.72667,-46.269
14.72833,-47.394
14.73,-48.539
14.73167,-49.714
14.73333,-50.904
14.735,-52.11
14.73667,-53.331
14.73833,-54.561
14.74,-55.798
14.74167,-57.033
14.74333,-58.162
14.745,-59.556
14.74667,-60.842
14.74833,-62.144
14.75,-63.456
14.75167,-64.783
14.75333,-66.121
14.755,-67.469
14.75667,-68.817
14.75833,-70.17
14.76,-71.527
14.76167,-72.889
14.76333,-74.272
14.765,-75.665
14.76667,-77.073
14.76833,-78.35
14.77,-79.915
14.77167,-81.343
14.77333,-82.767
14.775,-84.19
14.77667,-85.623
14.77833,-87.062
14.78,-88.517
14.78167,-89.981
14.78333,-91.451
14.785,-92.925
14.78667,-94.4
14.78833,-95.884
14.79,-97.359
14.79167,-98.822
14.79333,-100.301
14.795,-101.786
14.79667,-103.276
14.79833,-104.782
14.8,-106.282
14.80167,-107.792
14.80333,-109.296
14.805,-110.795
14.80667,-112.284
14.80833,-113.779
14.81,-115.279
14.81167,-116.778
14.81333,-118.287
14.815,-119.802
14.81667,-121.316
14.81833,-122.842
14.82,-124.356
14.82167,-125.866
14.82333,-127.366
14.825,-128.866
14.82667,-130.377
14.82833,-131.892
14.83,-133.408
14.83167,-134.927
14.83333,-136.452
14.835,-137.825
14.83667,-139.497
14.83833,-141.001
14.84,-142.516
14.84167,-144.026
14.84333,-145.541
14.845,-147.066
14.84667,-148.597
14.84833,-150.137
14.85,-151.677
14.85167,-153.212
14.85333,-154.738
14.855,-156.262
14.85667,-157.788
14.85833,-159.307
14.86,-160.837
14.86167,-162.378
14.86333,-163.929
14.865,-165.48
14.86667,-167.031
14.86833,-168.581
14.87,-170.122
14.87167,-171.652
14.87333,-173.188
14.875,-174.728
14.87667,-176.279
14.87833,-177.825
14.88,-179.385
14.88167,-180.946
14.88333,-182.506
14.885,-184.061
14.88667,-185.602
14.88833,-187.143
14.89,-188.678
14.89167,-190.214
14.89333,-191.759
14.895,-193.304
14.89667,-194.844
14.89833,-196.389
14.9,-197.929
14.90167,-199.449
14.90333,-200.949
14.905,-202.444
14.90667,-203.929
14.90833,-205.419
14.91,-206.904
14.91167,-208.389
14.91333,-209.864
14.915,-211.324
14.91667,-212.769
14.91833,-214.04
14.92,-215.581
14.92167,-216.959
14.92333,-218.327
14.925,-219.675
14.92667,-221.013
14.92833,-222.341
14.93,-223.643
14.93167,-224.921
14.93333,-226.168
14.935,-227.385
14.93667,-228.567
14.93833,-229.718
14.94,-230.838
14.94167,-231.938
14.94333,-232.906
14.945,-234.057
14.94667,-235.061
14.94833,-236.029
14.95,-236.951
14.95167,-237.828
14.95333,-238.659
14.955,-239.44
14.95667,-240.186
14.95833,-240.886
14.96,-241.551
14.96167,-242.169
14.96333,-242.737
14.965,-243.244
14.96667,-243.69
14.96833,-244.075
14.97,-244.405
14.97167,-244.674
14.97333,-244.893
14.975,-245.056
14.97667,-245.163
14.97833,-245.204
14.98,-245.185
14.98167,-245.095
14.98333,-244.939
14.985,-244.707
14.98667,-244.399
14.98833,-244.034
14.99,-243.6
14.99167,-243.099
14.99333,-242.527
14.995,-241.889
14.99667,-241.176
14.99833,-240.377
15,-239.5
15.00167,-238.549
15.00333,-237.526
15.005,-236.432
15.00667,-235.263
15.00833,-234.012
15.01,-232.691
15.01167,-231.283
15.01333,-229.804
15.015,-228.245
15.01667,-226.604
15.01833,-225.069
15.02,-223.104
15.02167,-221.245
15.02333,-219.311
15.025,-217.305
15.02667,-215.431
15.02833,-213.061
15.03,-210.828
15.03167,-208.519
15.03333,-206.138
15.035,-203.688
15.03667,-201.171
15.03833,-198.589
15.04,-195.935
15.04167,-193.215
15.04333,-190.42
15.045,-187.564
15.04667,-184.642
15.04833,-181.654
15.05,-178.615
15.05167,-175.516
15.05333,-172.371
15.055,-169.161
15.05667,-165.904
15.05833,-162.582
15.06,-159.213
15.06167,-155.794
15.06333,-152.329
15.065,-148.82
15.06667,-145.269
15.06833,-141.684
15.07,-138.054
15.07167,-134.388
15.07333,-130.682
15.075,-126.94
15.07667,-123.167
15.07833,-119.359
15.08,-115.53
15.08167,-111.681
15.08333,-107.807
15.085,-104.318
15.08667,-100.018
15.08833,-96.093
15.09,-92.149
15.09167,-88.183
15.09333,-84.218
15.095,-80.242
15.09667,-76.268
15.09833,-72.288
15.1,-68.313
15.10167,-64.342
15.10333,-60.377
15.105,-56.417
15.10667,-52.458
15.10833,-48.503
15.11,-44.563
15.11167,-40.644
15.11333,-36.73
15.115,-32.847
15.11667,-28.988
15.11833,-25.15
15.12,-21.335
15.12167,-17.547
15.12333,-13.783
15.125,-10.05
15.12667,-6.357
15.12833,-2.69
15.13,0.936
15.13167,4.527
15.13333,8.073
15.135,11.574
15.13667,15.034
15.13833,18.454
15.14,21.824
15.14167,25.142
15.14333,28.415
15.145,31.648
15.14667,34.821
15.14833,37.941
15.15,41.002
15.15167,44.007
15.15333,46.955
15.155,49.843
15.15667,52.676
15.15833,55.447
15.16,58.158
15.16167,60.812
15.16333,63.396
15.165,65.914
15.16667,68.366
15.16833,70.758
15.17,73.079
15.17167,75.338
15.17333,77.527
15.175,79.651
15.17667,81.51
15.17833,83.707
15.18,85.628
15.18167,87.478
15.18333,89.259
15.185,90.963
15.18667,92.607
15.18833,94.18
15.19,95.677
15.19167,97.108
15.19333,98.336
15.195,99.767
15.19667,100.999
15.19833,102.162
15.2,103.245
15.20167,104.265
15.20333,105.21
15.205,106.094
15.20667,106.907
15.20833,107.664
15.21,108.361
15.21167,108.991
15.21333,109.561
15.215,110.059
15.21667,110.487
15.21833,110.854
15.22,111.161
15.22167,111.405
15.22333,111.594
15.225,111.737
15.22667,111.824
15.22833,111.856
15.23,111.827
15.23167,111.733
15.23333,111.587
15.235,111.381
15.23667,111.13
15.23833,110.823
15.24,110.471
15.24167,110.078
15.24333,109.649
15.245,109.174
15.24667,108.648
15.24833,108.078
15.25,107.462
15.25167,106.807
15.25333,106.109
15.255,105.377
15.25667,104.604
15.25833,103.806
15.26,103.063
15.26167,102.117
15.26333,101.221
15.265,100.295
15.26667,99.335
15.26833,98.345
15.27,97.324
15.27167,96.283
15.27333,95.22
15.275,94.143
15.27667,93.043
15.27833,91.926
15.28,90.787
15.28167,89.63
15.28333,88.447
15.285,87.37
15.28667,86.031
15.28833,84.811
15.29,83.581
15.29167,82.351
15.29333,81.11
15.295,79.86
15.29667,78.599
15.29833,77.32
15.3,76.039
15.30167,74.747
15.30333,73.451
15.305,72.164
15.30667,70.872
15.30833,69.585
15.31,68.425
15.31167,67.013
15.31333,65.717
15.315,64.42
15.31667,63.129
15.31833,61.844
15.32,60.558
15.32167,59.281
15.32333,58.019
15.325,56.761
15.32667,55.515
15.32833,54.272
15.33,53.036
15.33167,51.798
15.33333,50.562
15.335,49.341
15.33667,48.13
15.33833,46.939
15.34,45.768
15.34167,44.607
15.34333,43.455
15.345,42.309
15.34667,41.168
15.34833,40.033
15.35,38.898
15.35167,37.788
15.35333,36.698
15.355,35.625
15.35667,34.572
15.35833,33.528
15.36,32.499
15.36167,31.476
15.36333,30.461
15.365,29.458
15.36667,28.469
15.36833,27.49
15.37,26.531
15.37167,25.594
15.37333,24.671
15.375,23.76
15.37667,22.87
15.37833,21.979
15.38,21.096
15.38167,20.23
15.38333,19.361
15.385,18.52
15.38667,17.694
15.38833,16.888
15.39,16.103
15.39167,15.328
15.39333,14.556
15.395,13.785
15.39667,13.03
15.39833,12.286
15.4,11.552
15.40167,10.904
15.40333,10.124
15.405,9.436
15.40667,8.758
15.40833,8.089
15.41,7.426
15.41167,6.772
15.41333,6.12
15.415,5.476
15.41667,4.848
15.41833,4.229
15.42,3.625
15.42167,3.041
15.42333,2.463
15.425,1.884
15.42667,1.31
15.42833,0.737
15.43,0.174
15.43167,-0.383
15.43333,-0.927
15.435,-1.46
15.43667,-1.982
15.43833,-2.488
15.44,-3.001
15.44167,-3.503
15.44333,-4.003
15.445,-4.501
15.44667,-5.004
15.44833,-5.486
15.45,-5.972
15.45167,-6.393
15.45333,-6.894
15.455,-7.344
15.45667,-7.8
15.45833,-8.251
15.46,-8.707
15.46167,-9.158
15.46333,-9.603
15.465,-10.044
15.46667,-10.479
15.46833,-10.864
15.47,-11.32
15.47167,-11.737
15.47333,-12.147
15.475,-12.553
15.47667,-12.964
15.47833,-13.374
15.48,-13.785
15.48167,-14.191
15.48333,-14.591
15.485,-14.987
15.48667,-15.367
15.48833,-15.748
15.49,-16.133
15.49167,-16.519
15.49333,-16.904
15.495,-17.294
15.49667,-17.679
15.49833,-18.063
15.5,-18.434
15.50167,-18.8
15.50333,-19.154
15.505,-19.508
15.50667,-19.873
15.50833,-20.233
15.51,-20.593
15.51167,-20.957
15.51333,-21.322
15.515,-21.677
15.51667,-22.015
15.51833,-22.35
15.52,-22.689
15.52167,-23.019
15.52333,-23.363
15.525,-23.703
15.52667,-24.047
15.52833,-24.387
15.53,-24.72
15.53167,-25.054
15.53333,-25.377
15.535,-25.657
15.53667,-26
15.53833,-26.32
15.54,-26.634
15.54167,-26.948
15.54333,-27.232
15.545,-27.577
15.54667,-27.888
15.54833,-28.193
15.55,-28.483
15.55167,-28.772
15.55333,-29.054
15.555,-29.343
15.55667,-29.627
15.55833,-29.916
15.56,-30.199
15.56167,-30.482
15.56333,-30.757
15.565,-31.02
15.56667,-31.274
15.56833,-31.521
15.57,-31.775
15.57167,-32.024
15.57333,-32.272
15.575,-32.52
15.57667,-32.748
15.57833,-33.017
15.58,-33.25
15.58167,-33.479
15.58333,-33.697
15.585,-33.916
15.58667,-34.133
15.58833,-34.346
15.59,-34.559
15.59167,-34.772
15.59333,-34.976
15.595,-35.178
15.59667,-35.367
15.59833,-35.544
15.6,-35.711
15.60167,-35.878
15.60333,-36.046
15.605,-36.213
15.60667,-36.379
15.60833,-36.546
15.61,-36.702
15.61167,-36.859
15.61333,-36.99
15.615,-37.117
15.61667,-37.24
15.61833,-37.35
15.62,-37.484
15.62167,-37.595
15.62333,-37.712
15.625,-37.828
15.62667,-37.93
15.62833,-38.026
15.63,-38.112
15.63167,-38.188
15.63333,-38.254
15.635,-38.319
15.63667,-38.385
15.63833,-38.445
15.64,-38.506
15.64167,-38.556
15.64333,-38.607
15.645,-38.647
15.64667,-38.673
15.64833,-38.688
15.65,-38.702
15.65167,-38.712
15.65333,-38.722
15.655,-38.727
15.65667,-38.738
15.65833,-38.732
15.66,-38.727
15.66167,-38.711
15.66333,-38.682
15.665,-38.646
15.66667,-38.605
15.66833,-38.569
15.67,-38.524
15.67167,-38.479
15.67333,-38.423
15.675,-38.369
15.67667,-38.308
15.67833,-38.237
15.68,-38.152
15.68167,-38.061
15.68333,-37.966
15.685,-37.885
15.68667,-37.784
15.68833,-37.688
15.69,-37.588
15.69167,-37.48
15.69333,-37.364
15.695,-37.237
15.69667,-37.105
15.69833,-36.964
15.7,-36.817
15.70167,-36.676
15.70333,-36.539
15.705,-36.397
15.70667,-36.25
15.70833,-36.093
15.71,-35.951
15.71167,-35.759
15.71333,-35.586
15.715,-35.405
15.71667,-35.228
15.71833,-35.046
15.72,-34.869
15.72167,-34.686
15.72333,-34.499
15.725,-34.311
15.72667,-34.11
15.72833,-33.897
15.73,-33.679
15.73167,-33.461
15.73333,-33.247
15.735,-33.029
15.73667,-32.816
15.73833,-32.598
15.74,-32.38
15.74167,-32.162
15.74333,-31.929
15.745,-31.686
15.74667,-31.442
15.74833,-31.2
15.75,-30.962
15.75167,-30.749
15.75333,-30.481
15.755,-30.249
15.75667,-30.005
15.75833,-29.752
15.76,-29.494
15.76167,-29.235
15.76333,-28.971
15.765,-28.706
15.76667,-28.453
15.76833,-28.2
15.77,-27.946
15.77167,-27.683
15.77333,-27.424
15.775,-27.16
15.77667,-26.886
15.77833,-26.612
15.78,-26.337
15.78167,-26.069
15.78333,-25.805
15.785,-25.562
15.78667,-25.273
15.78833,-25.011
15.79,-24.748
15.79167,-24.47
15.79333,-24.192
15.795,-23.918
15.79667,-23.645
15.79833,-23.372
15.8,-23.103
15.80167,-22.84
15.80333,-22.571
15.805,-22.307
15.80667,-22.043
15.80833,-21.775
15.81,-21.491
15.81167,-21.212
15.81333,-20.939
15.815,-20.675
15.81667,-20.412
15.81833,-20.184
15.82,-19.9
15.82167,-19.642
15.82333,-19.377
15.825,-19.115
15.82667,-18.847
15.82833,-18.585
15.83,-18.326
15.83167,-18.074
15.83333,-17.821
15.835,-17.579
15.83667,-17.337
15.83833,-17.09
15.84,-16.836
15.84167,-16.574
15.84333,-16.325
15.845,-16.077
15.84667,-15.834
15.84833,-15.591
15.85,-15.359
15.85167,-15.125
15.85333,-14.901
15.855,-14.677
15.85667,-14.435
15.85833,-14.201
15.86,-13.963
15.86167,-13.74
15.86333,-13.522
15.865,-13.305
15.86667,-13.092
15.86833,-12.905
15.87,-12.672
15.87167,-12.455
15.87333,-12.238
15.875,-12.022
15.87667,-11.829
15.87833,-11.596
15.88,-11.399
15.88167,-11.208
15.88333,-11.015
15.885,-10.828
15.88667,-10.64
15.88833,-10.448
15.89,-10.25
15.89167,-10.059
15.89333,-9.891
15.895,-9.689
15.89667,-9.506
15.89833,-9.339
15.9,-9.171
15.90167,-9.004
15.90333,-8.831
15.905,-8.659
15.90667,-8.488
15.90833,-8.315
15.91,-8.152
15.91167,-7.989
15.91333,-7.842
15.915,-7.695
15.91667,-7.548
15.91833,-7.406
15.92,-7.263
15.92167,-7.111
15.92333,-6.964
15.925,-6.817
15.92667,-6.675
15.92833,-6.538
15.93,-6.412
15.93167,-6.29
15.93333,-6.167
15.935,-6.042
15.93667,-5.92
15.93833,-5.788
15.94,-5.667
15.94167,-5.541
15.94333,-5.419
15.945,-5.313
15.94667,-5.202
15.94833,-5.096
15.95,-4.99
15.95167,-4.884
15.95333,-4.778
15.955,-4.672
15.95667,-4.566
15.95833,-4.465
15.96,-4.358
15.96167,-4.272
15.96333,-4.187
15.965,-4.101
15.96667,-4.015
15.96833,-3.929
15.97,-3.832
15.97167,-3.736
15.97333,-3.645
15.975,-3.565
15.97667,-3.488
15.97833,-3.418
15.98,-3.352
15.98167,-3.28
15.98333,-3.214
15.985,-3.142
15.98667,-3.065
15.98833,-2.994
15.99,-2.918
15.99167,-2.854
15.99333,-2.793
15.995,-2.738
15.99667,-2.683
15.99833,-2.633
16,-2.582
16.00167,-2.521
16.00333,-2.455
16.005,-2.4
16.00667,-2.338
16.00833,-2.286
16.01,-2.24
16.01167,-2.194
16.01333,-2.153
16.015,-2.113
16.01667,-2.068
16.01833,-2.023
16.02,-1.971
16.02167,-1.92
16.02333,-1.875
16.025,-1.838
16.02667,-1.802
16.02833,-1.766
16.03,-1.736
16.03167,-1.7
16.03333,-1.67
16.035,-1.629
16.03667,-1.594
16.03833,-1.559
16.04,-1.523
16.04167,-1.493
16.04333,-1.477
16.045,-1.457
16.04667,-1.432
16.04833,-1.412
16.05,-1.385
16.05167,-1.355
16.05333,-1.32
16.055,-1.296
16.05667,-1.271
16.05833,-1.251
16.06,-1.242
16.06167,-1.232
16.06333,-1.212
16.065,-1.191
16.06667,-1.169
16.06833,-1.138
16.07,-1.112
16.07167,-1.09
16.07333,-1.074
16.075,-1.064
16.07667,-1.053
16.07833,-1.048
16.08,-1.038
16.08167,-1.023
16.08333,-1.002
16.085,-0.982
16.08667,-0.962
16.08833,-0.957
16.09,-0.941
16.09167,-0.936
16.09333,-0.937
16.095,-0.927
16.09667,-0.922
16.09833,-0.913
16.1,-0.898
16.10167,-0.883
16.10333,-0.873
16.105,-0.866
16.10667,-0.86
16.10833,-0.86
16.11,-0.865
16.11167,-0.866
16.11333,-0.861
16.115,-0.851
16.11667,-0.836
16.11833,-0.826
16.12,-0.821
16.12167,-0.816
16.12333,-0.816
16.125,-0.817
16.12667,-0.822
16.12833,-0.822
16.13,-0.812
16.13167,-0.801
16.13333,-0.79
16.135,-0.78
16.13667,-0.776
16.13833,-0.78
16.14,-0.785
16.14167,-0.79
16.14333,-0.796
16.145,-0.796
16.14667,-0.79
16.14833,-0.78
16.15,-0.77
16.15167,-0.765
16.15333,-0.765
16.155,-0.769
16.15667,-0.768
16.15833,-0.773
16.16,-0.784
16.16167,-0.785
16.16333,-0.786
16.165,-0.781
16.16667,-0.772
16.16833,-0.767
16.17,-0.767
16.17167,-0.771
16.17333,-0.775
16.175,-0.78
16.17667,-0.784
16.17833,-0.784
16.18,-0.79
16.18167,-0.78
16.18333,-0.776
16.185,-0.776
16.18667,-0.777
16.18833,-0.777
16.19,-0.782
16.19167,-0.794
16.19333,-0.8
16.195,-0.794
16.19667,-0.789
16.19833,-0.784
16.2,-0.778
16.20167,-0.778
16.20333,-0.783
16.205,-0.789
16.20667,-0.795
16.20833,-0.801
16.21,-0.807
16.21167,-0.806
16.21333,-0.801
16.215,-0.794
16.21667,-0.793
16.21833,-0.798
16.22,-0.807
16.22167,-0.806
16.22333,-0.815
16.225,-0.819
16.22667,-0.818
16.22833,-0.812
16.23,-0.806
16.23167,-0.801
16.23333,-0.795
16.235,-0.796
16.23667,-0.801
16.23833,-0.806
16.24,-0.805
16.24167,-0.81
16.24333,-0.81
16.245,-0.806
16.24667,-0.797
16.24833,-0.797
16.25,-0.798
16.25167,-0.804
16.25333,-0.809
16.255,-0.814
16.25667,-0.819
16.25833,-0.819
16.26,-0.819
16.26167,-0.804
16.26333,-0.795
16.265,-0.788
16.26667,-0.788
16.26833,-0.793
16.27,-0.798
16.27167,-0.812
16.27333,-0.817
16.275,-0.812
16.27667,-0.807
16.27833,-0.796
16.28,-0.79
16.28167,-0.79
16.28333,-0.79
16.285,-0.791
16.28667,-0.797
16.28833,-0.802
16.29,-0.807
16.29167,-0.807
16.29333,-0.802
16.295,-0.787
16.29667,-0.778
16.29833,-0.777
16.3,-0.772
16.30167,-0.777
16.30333,-0.782
16.305,-0.787
16.30667,-0.786
16.30833,-0.781
16.31,-0.771
16.31167,-0.761
16.31333,-0.762
16.315,-0.762
16.31667,-0.757
16.31833,-0.756
16.32,-0.756
16.32167,-0.761
16.32333,-0.76
16.325,-0.75
16.32667,-0.735
16.32833,-0.725
16.33,-0.715
16.33167,-0.714
16.33333,-0.715
16.335,-0.715
16.33667,-0.716
16.33833,-0.716
16.34,-0.711
16.34167,-0.706
16.34333,-0.696
16.345,-0.685
16.34667,-0.685
16.34833,-0.685
16.35,-0.68
16.35167,-0.686
16.35333,-0.687
16.355,-0.687
16.35667,-0.683
16.35833,-0.673
16.36,-0.662
16.36167,-0.652
16.36333,-0.653
16.365,-0.653
16.36667,-0.653
16.36833,-0.653
16.37,-0.652
16.37167,-0.651
16.37333,-0.64
16.375,-0.629
16.37667,-0.618
16.37833,-0.608
16.38,-0.603
16.38167,-0.604
16.38333,-0.61
16.385,-0.61
16.38667,-0.606
16.38833,-0.602
16.39,-0.588
16.39167,-0.579
16.39333,-0.573
16.395,-0.562
16.39667,-0.557
16.39833,-0.556
16.4,-0.56
16.40167,-0.564
16.40333,-0.563
16.405,-0.562
16.40667,-0.546
16.40833,-0.531
16.41,-0.52
16.41167,-0.515
16.41333,-0.519
16.415,-0.519
16.41667,-0.519
16.41833,-0.525
16.42,-0.525
16.42167,-0.515
16.42333,-0.5
16.425,-0.485
16.42667,-0.475
16.42833,-0.467
16.43,-0.467
16.43167,-0.467
16.43333,-0.472
16.435,-0.477
16.43667,-0.481
16.43833,-0.471
16.44,-0.46
16.44167,-0.445
16.44333,-0.44
16.445,-0.435
16.44667,-0.435
16.44833,-0.441
16.45,-0.446
16.45167,-0.451
16.45333,-0.451
16.455,-0.446
16.45667,-0.43
16.45833,-0.42
16.46,-0.409
16.46167,-0.403
16.46333,-0.41
16.465,-0.414
16.46667,-0.419
16.46833,-0.415
16.47,-0.41
16.47167,-0.394
16.47333,-0.383
16.475,-0.373
16.47667,-0.368
16.47833,-0.373
16.48,-0.368
16.48167,-0.368
16.48333,-0.368
16.485,-0.369
16.48667,-0.369
16.48833,-0.36
16.49,-0.35
16.49167,-0.341
16.49333,-0.341
16.495,-0.337
16.49667,-0.341
16.49833,-0.342
16.5,-0.338
16.50167,-0.344
16.50333,-0.34
16.505,-0.324
16.50667,-0.32
16.50833,-0.32
16.51,-0.315
16.51167,-0.309
16.51333,-0.313
16.515,-0.318
16.51667,-0.323
16.51833,-0.322
16.52,-0.306
16.52167,-0.3
16.52333,-0.29
16.525,-0.286
16.52667,-0.287
16.52833,-0.292
16.53,-0.302
16.53167,-0.306
16.53333,-0.305
16.535,-0.305
16.53667,-0.3
16.53833,-0.289
16.54,-0.279
16.54167,-0.273
16.54333,-0.272
16.545,-0.271
16.54667,-0.28
16.54833,-0.285
