ChromatogramRI,
X:,Y:
13.78167,-0.607
13.78333,-0.612
13.785,-0.623
13.78667,-0.624
13.78833,-0.624
13.79,-0.625
13.79167,-0.619
13.79333,-0.619
13.795,-0.62
13.79667,-0.631
13.79833,-0.636
13.8,-0.64
13.80167,-0.64
13.80333,-0.634
13.805,-0.624
13.80667,-0.607
13.80833,-0.602
13.81,-0.602
13.81167,-0.607
13.81333,-0.611
13.815,-0.621
13.81667,-0.637
13.81833,-0.636
13.82,-0.632
13.82167,-0.627
13.82333,-0.621
13.825,-0.616
13.82667,-0.615
13.82833,-0.614
13.83,-0.618
13.83167,-0.623
13.83333,-0.623
13.835,-0.623
13.83667,-0.614
13.83833,-0.603
13.84,-0.597
13.84167,-0.587
13.84333,-0.588
13.845,-0.588
13.84667,-0.593
13.84833,-0.599
13.85,-0.599
13.85167,-0.595
13.85333,-0.581
13.855,-0.567
13.85667,-0.557
13.85833,-0.548
13.86,-0.549
13.86167,-0.542
13.86333,-0.542
13.865,-0.538
13.86667,-0.537
13.86833,-0.531
13.87,-0.516
13.87167,-0.496
13.87333,-0.482
13.875,-0.477
13.87667,-0.467
13.87833,-0.456
13.88,-0.451
13.88167,-0.446
13.88333,-0.431
13.885,-0.416
13.88667,-0.395
13.88833,-0.375
13.89,-0.354
13.89167,-0.339
13.89333,-0.328
13.895,-0.323
13.89667,-0.312
13.89833,-0.301
13.9,-0.28
13.90167,-0.255
13.90333,-0.223
13.905,-0.198
13.90667,-0.178
13.90833,-0.158
13.91,-0.136
13.91167,-0.116
13.91333,-0.095
13.915,-0.07
13.91667,-0.05
13.91833,-0.015
13.92,0.019
13.92167,0.054
13.92333,0.08
13.925,0.099
13.92667,0.124
13.92833,0.151
13.93,0.181
13.93167,0.211
13.93333,0.247
13.935,0.293
13.93667,0.33
13.93833,0.37
13.94,0.406
13.94167,0.441
13.94333,0.482
13.945,0.512
13.94667,0.541
13.94833,0.585
13.95,0.635
13.95167,0.68
13.95333,0.729
13.955,0.774
13.95667,0.809
13.95833,0.85
13.96,0.889
13.96167,0.936
13.96333,0.981
13.965,1.033
13.96667,1.093
13.96833,1.154
13.97,1.203
13.97167,1.259
13.97333,1.305
13.975,1.35
13.97667,1.397
13.97833,1.443
13.98,1.492
13.98167,1.547
13.98333,1.608
13.985,1.669
13.98667,1.724
13.98833,1.774
13.99,1.826
13.99167,1.871
13.99333,1.922
13.995,1.967
13.99667,2.024
13.99833,2.08
14,2.146
14.00167,2.201
14.00333,2.252
14.005,2.308
14.00667,2.354
14.00833,2.4
14.01,2.445
14.01167,2.49
14.01333,2.542
14.015,2.594
14.01667,2.649
14.01833,2.7
14.02,2.746
14.02167,2.786
14.02333,2.822
14.025,2.858
14.02667,2.894
14.02833,2.93
14.03,2.976
14.03167,3.021
14.03333,3.067
14.035,3.107
14.03667,3.133
14.03833,3.162
14.04,3.187
14.04167,3.213
14.04333,3.239
14.045,3.269
14.04667,3.301
14.04833,3.331
14.05,3.366
14.05167,3.39
14.05333,3.409
14.055,3.429
14.05667,3.439
14.05833,3.449
14.06,3.468
14.06167,3.483
14.06333,3.504
14.065,3.52
14.06667,3.536
14.06833,3.547
14.07,3.559
14.07167,3.56
14.07333,3.55
14.075,3.551
14.07667,3.546
14.07833,3.546
14.08,3.551
14.08167,3.557
14.08333,3.562
14.085,3.557
14.08667,3.552
14.08833,3.543
14.09,3.522
14.09167,3.506
14.09333,3.489
14.095,3.479
14.09667,3.478
14.09833,3.467
14.1,3.451
14.10167,3.435
14.10333,3.413
14.105,3.388
14.10667,3.359
14.10833,3.333
14.11,3.308
14.11167,3.295
14.11333,3.281
14.115,3.266
14.11667,3.242
14.11833,3.213
14.12,3.182
14.12167,3.152
14.12333,3.116
14.125,3.087
14.12667,3.062
14.12833,3.041
14.13,3.017
14.13167,2.997
14.13333,2.966
14.135,2.93
14.13667,2.888
14.13833,2.847
14.14,2.81
14.14167,2.78
14.14333,2.76
14.145,2.734
14.14667,2.708
14.14833,2.678
14.15,2.641
14.15167,2.606
14.15333,2.565
14.155,2.52
14.15667,2.484
14.15833,2.458
14.16,2.437
14.16167,2.415
14.16333,2.39
14.165,2.365
14.16667,2.324
14.16833,2.285
14.17,2.244
14.17167,2.203
14.17333,2.168
14.175,2.129
14.17667,2.103
14.17833,2.078
14.18,2.054
14.18167,2.024
14.18333,1.984
14.185,1.948
14.18667,1.908
14.18833,1.872
14.19,1.841
14.19167,1.82
14.19333,1.8
14.195,1.774
14.19667,1.749
14.19833,1.718
14.2,1.684
14.20167,1.639
14.20333,1.604
14.205,1.568
14.20667,1.539
14.20833,1.519
14.21,1.505
14.21167,1.485
14.21333,1.46
14.215,1.434
14.21667,1.399
14.21833,1.367
14.22,1.342
14.22167,1.307
14.22333,1.29
14.225,1.271
14.22667,1.256
14.22833,1.236
14.23,1.21
14.23167,1.18
14.23333,1.145
14.235,1.114
14.23667,1.084
14.23833,1.053
14.24,1.028
14.24167,1.014
14.24333,0.994
14.245,0.973
14.24667,0.948
14.24833,0.918
14.25,0.892
14.25167,0.862
14.25333,0.831
14.255,0.811
14.25667,0.791
14.25833,0.776
14.26,0.766
14.26167,0.75
14.26333,0.73
14.265,0.704
14.26667,0.672
14.26833,0.647
14.27,0.621
14.27167,0.6
14.27333,0.59
14.275,0.584
14.27667,0.574
14.27833,0.563
14.28,0.538
14.28167,0.511
14.28333,0.491
14.285,0.466
14.28667,0.44
14.28833,0.429
14.29,0.424
14.29167,0.408
14.29333,0.392
14.295,0.377
14.29667,0.355
14.29833,0.33
14.3,0.31
14.30167,0.288
14.30333,0.273
14.305,0.263
14.30667,0.253
14.30833,0.248
14.31,0.237
14.31167,0.221
14.31333,0.2
14.315,0.181
14.31667,0.157
14.31833,0.142
14.32,0.125
14.32167,0.116
14.32333,0.106
14.325,0.096
14.32667,0.081
14.32833,0.06
14.33,0.05
14.33167,0.02
14.33333,0
14.335,-0.021
14.33667,-0.036
14.33833,-0.046
14.34,-0.051
14.34167,-0.066
14.34333,-0.081
14.345,-0.092
14.34667,-0.108
14.34833,-0.128
14.35,-0.143
14.35167,-0.157
14.35333,-0.167
14.355,-0.172
14.35667,-0.177
14.35833,-0.182
14.36,-0.192
14.36167,-0.212
14.36333,-0.227
14.365,-0.242
14.36667,-0.258
14.36833,-0.263
14.37,-0.268
14.37167,-0.263
14.37333,-0.267
14.375,-0.272
14.37667,-0.282
14.37833,-0.297
14.38,-0.312
14.38167,-0.327
14.38333,-0.336
14.385,-0.346
14.38667,-0.345
14.38833,-0.34
14.39,-0.34
14.39167,-0.345
14.39333,-0.35
14.395,-0.365
14.39667,-0.375
14.39833,-0.384
14.4,-0.401
14.40167,-0.405
14.40333,-0.41
14.405,-0.406
14.40667,-0.407
14.40833,-0.418
14.41,-0.428
14.41167,-0.432
14.41333,-0.442
14.415,-0.457
14.41667,-0.466
14.41833,-0.466
14.42,-0.466
14.42167,-0.46
14.42333,-0.466
14.425,-0.471
14.42667,-0.481
14.42833,-0.49
14.43,-0.504
14.43167,-0.513
14.43333,-0.518
14.435,-0.514
14.43667,-0.509
14.43833,-0.509
14.44,-0.514
14.44167,-0.518
14.44333,-0.518
14.445,-0.528
14.44667,-0.534
14.44833,-0.545
14.45,-0.545
14.45167,-0.546
14.45333,-0.535
14.455,-0.534
14.45667,-0.534
14.45833,-0.535
14.46,-0.546
14.46167,-0.552
14.46333,-0.561
14.465,-0.565
14.46667,-0.564
14.46833,-0.563
14.47,-0.557
14.47167,-0.557
14.47333,-0.556
14.475,-0.561
14.47667,-0.571
14.47833,-0.581
14.48,-0.586
14.48167,-0.596
14.48333,-0.591
14.485,-0.586
14.48667,-0.586
14.48833,-0.58
14.49,-0.584
14.49167,-0.599
14.49333,-0.61
14.495,-0.625
14.49667,-0.636
14.49833,-0.636
14.5,-0.633
14.50167,-0.623
14.50333,-0.623
14.505,-0.624
14.50667,-0.629
14.50833,-0.644
14.51,-0.654
14.51167,-0.67
14.51333,-0.675
14.515,-0.675
14.51667,-0.674
14.51833,-0.684
14.52,-0.69
14.52167,-0.694
14.52333,-0.709
14.525,-0.729
14.52667,-0.75
14.52833,-0.76
14.53,-0.772
14.53167,-0.784
14.53333,-0.789
14.535,-0.794
14.53667,-0.804
14.53833,-0.824
14.54,-0.849
14.54167,-0.879
14.54333,-0.909
14.545,-0.935
14.54667,-0.964
14.54833,-0.988
14.55,-1.008
14.55167,-1.034
14.55333,-1.059
14.555,-1.094
14.55667,-1.139
14.55833,-1.185
14.56,-1.236
14.56167,-1.286
14.56333,-1.331
14.565,-1.366
14.56667,-1.407
14.56833,-1.458
14.57,-1.518
14.57167,-1.584
14.57333,-1.655
14.575,-1.731
14.57667,-1.813
14.57833,-1.888
14.58,-1.964
14.58167,-2.041
14.58333,-2.118
14.585,-2.199
14.58667,-2.302
14.58833,-2.402
14.59,-2.519
14.59167,-2.636
14.59333,-2.753
14.595,-2.864
14.59667,-2.992
14.59833,-3.113
14.6,-3.245
14.60167,-3.387
14.60333,-3.544
14.605,-3.711
14.60667,-3.882
14.60833,-4.054
14.61,-4.239
14.61167,-4.422
14.61333,-4.608
14.615,-4.807
14.61667,-5.009
14.61833,-5.228
14.62,-5.456
14.62167,-5.694
14.62333,-5.942
14.625,-6.201
14.62667,-6.458
14.62833,-6.726
14.63,-7.004
14.63167,-7.287
14.63333,-7.59
14.635,-7.909
14.63667,-8.239
14.63833,-8.578
14.64,-8.933
14.64167,-9.298
14.64333,-9.672
14.645,-10.053
14.64667,-10.447
14.64833,-10.842
14.65,-11.261
14.65167,-11.696
14.65333,-12.146
14.655,-12.621
14.65667,-13.098
14.65833,-13.594
14.66,-14.095
14.66167,-14.602
14.66333,-15.123
14.665,-15.66
14.66667,-16.223
14.66833,-16.795
14.67,-17.393
14.67167,-18.011
14.67333,-18.634
14.675,-19.268
14.67667,-19.91
14.67833,-20.563
14.68,-21.237
14.68167,-21.931
14.68333,-22.645
14.685,-23.384
14.68667,-24.133
14.68833,-24.913
14.69,-25.703
14.69167,-26.497
14.69333,-27.308
14.695,-28.128
14.69667,-28.968
14.69833,-29.828
14.7,-30.705
14.70167,-31.602
14.70333,-32.524
14.705,-33.46
14.70667,-34.413
14.70833,-35.374
14.71,-36.347
14.71167,-37.334
14.71333,-38.342
14.715,-39.365
14.71667,-40.409
14.71833,-41.472
14.72,-42.551
14.72167,-43.649
14.72333,-44.753
14.725,-45.871
14.72667,-46.995
14.72833,-48.13
14.73,-49.291
14.73167,-50.461
14.73333,-51.652
14.735,-52.862
14.73667,-54.087
14.73833,-55.317
14.74,-56.563
14.74167,-57.814
14.74333,-59.065
14.745,-60.331
14.74667,-61.607
14.74833,-62.904
14.75,-64.215
14.75167,-65.543
14.75333,-66.876
14.755,-68.213
14.75667,-69.561
14.75833,-70.909
14.76,-72.262
14.76167,-73.619
14.76333,-74.998
14.765,-76.385
14.76667,-77.784
14.76833,-79.193
14.77,-80.611
14.77167,-82.024
14.77333,-83.443
14.775,-84.846
14.77667,-86.255
14.77833,-87.673
14.78,-89.101
14.78167,-90.535
14.78333,-91.984
14.785,-93.428
14.78667,-94.876
14.78833,-96.325
14.79,-97.763
14.79167,-99.201
14.79333,-100.638
14.795,-102.077
14.79667,-103.526
14.79833,-104.974
14.8,-106.428
14.80167,-107.888
14.80333,-109.342
14.805,-110.79
14.80667,-112.224
14.80833,-113.657
14.81,-115.086
14.81167,-116.525
14.81333,-117.964
14.815,-119.407
14.81667,-120.855
14.81833,-122.294
14.82,-123.728
14.82167,-125.157
14.82333,-126.576
14.825,-127.99
14.82667,-129.403
14.82833,-130.822
14.83,-132.24
14.83167,-133.659
14.83333,-135.078
14.835,-136.492
14.83667,-137.901
14.83833,-139.294
14.84,-140.688
14.84167,-142.081
14.84333,-143.475
14.845,-144.868
14.84667,-146.262
14.84833,-147.659
14.85,-149.053
14.85167,-150.446
14.85333,-151.835
14.855,-153.214
14.85667,-154.582
14.85833,-155.95
14.86,-157.322
14.86167,-158.695
14.86333,-160.074
14.865,-161.446
14.86667,-162.824
14.86833,-164.197
14.87,-165.555
14.87167,-166.913
14.87333,-168.261
14.875,-169.603
14.87667,-170.956
14.87833,-172.312
14.88,-173.665
14.88167,-175.023
14.88333,-176.381
14.885,-177.724
14.88667,-179.061
14.88833,-180.384
14.89,-181.701
14.89167,-183.013
14.89333,-184.325
14.895,-185.642
14.89667,-186.96
14.89833,-188.267
14.9,-189.569
14.90167,-190.86
14.90333,-192.137
14.905,-193.399
14.90667,-194.655
14.90833,-195.897
14.91,-197.138
14.91167,-198.379
14.91333,-199.61
14.915,-200.831
14.91667,-202.036
14.91833,-203.217
14.92,-204.373
14.92167,-205.503
14.92333,-206.613
14.925,-207.719
14.92667,-208.809
14.92833,-209.883
14.93,-210.942
14.93167,-211.976
14.93333,-212.99
14.935,-213.958
14.93667,-214.896
14.93833,-215.805
14.94,-216.691
14.94167,-217.553
14.94333,-218.389
14.945,-219.2
14.94667,-219.976
14.94833,-220.717
14.95,-221.412
14.95167,-222.061
14.95333,-222.67
14.955,-223.243
14.95667,-223.776
14.95833,-224.268
14.96,-224.719
14.96167,-225.13
14.96333,-225.5
14.965,-225.815
14.96667,-226.079
14.96833,-226.287
14.97,-226.434
14.97167,-226.536
14.97333,-226.592
14.975,-226.587
14.97667,-226.536
14.97833,-226.426
14.98,-226.259
14.98167,-226.027
14.98333,-225.734
14.985,-225.37
14.98667,-224.945
14.98833,-224.459
14.99,-223.918
14.99167,-223.31
14.99333,-222.637
14.995,-221.892
14.99667,-221.093
14.99833,-220.222
15,-219.276
15.00167,-218.258
15.00333,-217.175
15.005,-216.015
15.00667,-214.8
15.00833,-213.52
15.01,-212.168
15.01167,-210.745
15.01333,-209.251
15.015,-207.687
15.01667,-206.052
15.01833,-204.341
15.02,-202.559
15.02167,-200.716
15.02333,-198.802
15.025,-196.827
15.02667,-194.782
15.02833,-192.666
15.03,-190.478
15.03167,-188.221
15.03333,-185.907
15.035,-183.522
15.03667,-181.077
15.03833,-178.571
15.04,-176.004
15.04167,-173.371
15.04333,-170.678
15.045,-167.919
15.04667,-165.114
15.04833,-162.249
15.05,-159.327
15.05167,-156.355
15.05333,-153.332
15.055,-150.258
15.05667,-147.134
15.05833,-143.959
15.06,-140.733
15.06167,-137.463
15.06333,-134.151
15.065,-130.798
15.06667,-127.401
15.06833,-123.972
15.07,-120.513
15.07167,-117.018
15.07333,-113.489
15.075,-109.93
15.07667,-106.341
15.07833,-102.721
15.08,-99.081
15.08167,-95.415
15.08333,-91.734
15.085,-88.043
15.08667,-84.33
15.08833,-80.604
15.09,-76.861
15.09167,-73.103
15.09333,-69.331
15.095,-65.558
15.09667,-61.776
15.09833,-57.999
15.1,-54.226
15.10167,-50.454
15.10333,-46.691
15.105,-42.929
15.10667,-39.172
15.10833,-35.423
15.11,-31.691
15.11167,-27.973
15.11333,-24.277
15.115,-20.594
15.11667,-16.933
15.11833,-13.296
15.12,-9.679
15.12167,-6.089
15.12333,-2.525
15.125,1.008
15.12667,4.508
15.12833,7.978
15.13,11.417
15.13167,14.805
15.13333,18.163
15.135,21.481
15.13667,24.753
15.13833,27.985
15.14,31.177
15.14167,34.323
15.14333,37.423
15.145,40.468
15.14667,43.471
15.14833,46.414
15.15,49.306
15.15167,52.143
15.15333,54.919
15.155,57.649
15.15667,60.319
15.15833,62.929
15.16,65.473
15.16167,67.973
15.16333,70.401
15.165,72.768
15.16667,75.074
15.16833,77.313
15.17,79.496
15.17167,81.603
15.17333,83.656
15.175,85.643
15.17667,87.568
15.17833,89.423
15.18,91.217
15.18167,92.935
15.18333,94.582
15.185,96.168
15.18667,97.679
15.18833,99.125
15.19,100.504
15.19167,101.812
15.19333,103.05
15.195,104.238
15.19667,105.359
15.19833,106.404
15.2,107.385
15.20167,108.293
15.20333,109.135
15.205,109.917
15.20667,110.628
15.20833,111.278
15.21,111.869
15.21167,112.407
15.21333,112.879
15.215,113.281
15.21667,113.622
15.21833,113.898
15.22,114.119
15.22167,114.278
15.22333,114.377
15.225,114.424
15.22667,114.417
15.22833,114.359
15.23,114.255
15.23167,114.095
15.23333,113.875
15.235,113.608
15.23667,113.28
15.23833,112.896
15.24,112.473
15.24167,112.008
15.24333,111.508
15.245,110.968
15.24667,110.382
15.24833,109.755
15.25,109.072
15.25167,108.35
15.25333,107.591
15.255,106.788
15.25667,105.959
15.25833,105.1
15.26,104.216
15.26167,103.296
15.26333,102.351
15.265,101.376
15.26667,100.365
15.26833,99.323
15.27,98.26
15.27167,97.167
15.27333,96.055
15.275,94.926
15.27667,93.782
15.27833,92.624
15.28,91.441
15.28167,90.238
15.28333,89.009
15.285,87.764
15.28667,86.509
15.28833,85.248
15.29,83.977
15.29167,82.7
15.29333,81.423
15.295,80.142
15.29667,78.842
15.29833,77.529
15.3,76.213
15.30167,74.883
15.30333,73.547
15.305,72.215
15.30667,70.889
15.30833,69.568
15.31,68.262
15.31167,66.955
15.31333,65.633
15.315,64.312
15.31667,62.992
15.31833,61.671
15.32,60.36
15.32167,59.058
15.32333,57.761
15.325,56.479
15.32667,55.207
15.32833,53.941
15.33,52.677
15.33167,51.409
15.33333,50.158
15.335,48.916
15.33667,47.679
15.33833,46.462
15.34,45.261
15.34167,44.076
15.34333,42.901
15.345,41.736
15.34667,40.581
15.34833,39.432
15.35,38.292
15.35167,37.163
15.35333,36.043
15.355,34.949
15.35667,33.875
15.35833,32.816
15.36,31.767
15.36167,30.739
15.36333,29.71
15.365,28.697
15.36667,27.688
15.36833,26.689
15.37,25.715
15.37167,24.753
15.37333,23.819
15.375,22.897
15.37667,21.99
15.37833,21.087
15.38,20.195
15.38167,19.312
15.38333,18.435
15.385,17.578
15.38667,16.742
15.38833,15.921
15.39,15.12
15.39167,14.33
15.39333,13.544
15.395,12.768
15.39667,11.998
15.39833,11.243
15.4,10.498
15.40167,9.769
15.40333,9.049
15.405,8.355
15.40667,7.67
15.40833,7.002
15.41,6.334
15.41167,5.671
15.41333,5.012
15.415,4.369
15.41667,3.73
15.41833,3.107
15.42,2.494
15.42167,1.895
15.42333,1.318
15.425,0.734
15.42667,0.161
15.42833,-0.411
15.43,-0.978
15.43167,-1.536
15.43333,-2.093
15.435,-2.635
15.43667,-3.163
15.43833,-3.68
15.44,-4.193
15.44167,-4.705
15.44333,-5.218
15.445,-5.724
15.44667,-6.225
15.44833,-6.722
15.45,-7.208
15.45167,-7.685
15.45333,-8.151
15.455,-8.607
15.45667,-9.064
15.45833,-9.515
15.46,-9.967
15.46167,-10.423
15.46333,-10.879
15.465,-11.33
15.46667,-11.777
15.46833,-12.208
15.47,-12.625
15.47167,-13.041
15.47333,-13.452
15.475,-13.867
15.47667,-14.288
15.47833,-14.703
15.48,-15.124
15.48167,-15.538
15.48333,-15.938
15.485,-16.34
15.48667,-16.726
15.48833,-17.111
15.49,-17.502
15.49167,-17.887
15.49333,-18.271
15.495,-18.662
15.49667,-19.048
15.49833,-19.427
15.5,-19.793
15.50167,-20.158
15.50333,-20.518
15.505,-20.873
15.50667,-21.238
15.50833,-21.602
15.51,-21.972
15.51167,-22.337
15.51333,-22.698
15.515,-23.058
15.51667,-23.414
15.51833,-23.753
15.52,-24.093
15.52167,-24.427
15.52333,-24.761
15.525,-25.102
15.52667,-25.441
15.52833,-25.786
15.53,-26.125
15.53167,-26.455
15.53333,-26.784
15.535,-27.108
15.53667,-27.421
15.53833,-27.73
15.54,-28.05
15.54167,-28.373
15.54333,-28.692
15.545,-29.005
15.54667,-29.313
15.54833,-29.617
15.55,-29.916
15.55167,-30.199
15.55333,-30.479
15.555,-30.762
15.55667,-31.046
15.55833,-31.329
15.56,-31.618
15.56167,-31.896
15.56333,-32.176
15.565,-32.444
15.56667,-32.708
15.56833,-32.962
15.57,-33.215
15.57167,-33.464
15.57333,-33.712
15.575,-33.96
15.57667,-34.213
15.57833,-34.457
15.58,-34.696
15.58167,-34.919
15.58333,-35.141
15.585,-35.354
15.58667,-35.567
15.58833,-35.78
15.59,-35.993
15.59167,-36.205
15.59333,-36.408
15.595,-36.612
15.59667,-36.799
15.59833,-36.977
15.6,-37.15
15.60167,-37.313
15.60333,-37.47
15.605,-37.637
15.60667,-37.799
15.60833,-37.962
15.61,-38.124
15.61167,-38.277
15.61333,-38.42
15.615,-38.547
15.61667,-38.669
15.61833,-38.791
15.62,-38.913
15.62167,-39.025
15.62333,-39.136
15.625,-39.242
15.62667,-39.344
15.62833,-39.445
15.63,-39.526
15.63167,-39.597
15.63333,-39.662
15.635,-39.733
15.63667,-39.798
15.63833,-39.86
15.64,-39.919
15.64167,-39.975
15.64333,-40.025
15.645,-40.065
15.64667,-40.096
15.64833,-40.107
15.65,-40.122
15.65167,-40.131
15.65333,-40.137
15.655,-40.142
15.65667,-40.152
15.65833,-40.147
15.66,-40.137
15.66167,-40.117
15.66333,-40.092
15.665,-40.052
15.66667,-40.011
15.66833,-39.966
15.67,-39.919
15.67167,-39.869
15.67333,-39.823
15.675,-39.767
15.67667,-39.701
15.67833,-39.626
15.68,-39.539
15.68167,-39.448
15.68333,-39.357
15.685,-39.256
15.68667,-39.159
15.68833,-39.057
15.69,-38.961
15.69167,-38.855
15.69333,-38.737
15.695,-38.605
15.69667,-38.468
15.69833,-38.325
15.7,-38.182
15.70167,-38.039
15.70333,-37.898
15.705,-37.755
15.70667,-37.603
15.70833,-37.452
15.71,-37.295
15.71167,-37.122
15.71333,-36.952
15.715,-36.771
15.71667,-36.594
15.71833,-36.413
15.72,-36.23
15.72167,-36.048
15.72333,-35.86
15.725,-35.663
15.72667,-35.464
15.72833,-35.251
15.73,-35.038
15.73167,-34.825
15.73333,-34.608
15.735,-34.39
15.73667,-34.177
15.73833,-33.961
15.74,-33.743
15.74167,-33.521
15.74333,-33.288
15.745,-33.05
15.74667,-32.812
15.74833,-32.57
15.75,-32.326
15.75167,-32.089
15.75333,-31.845
15.755,-31.601
15.75667,-31.356
15.75833,-31.108
15.76,-30.854
15.76167,-30.596
15.76333,-30.327
15.765,-30.069
15.76667,-29.806
15.76833,-29.547
15.77,-29.294
15.77167,-29.034
15.77333,-28.782
15.775,-28.517
15.77667,-28.244
15.77833,-27.97
15.78,-27.692
15.78167,-27.423
15.78333,-27.156
15.785,-26.897
15.78667,-26.634
15.78833,-26.37
15.79,-26.102
15.79167,-25.829
15.79333,-25.545
15.795,-25.267
15.79667,-24.988
15.79833,-24.715
15.8,-24.447
15.80167,-24.179
15.80333,-23.917
15.805,-23.649
15.80667,-23.386
15.80833,-23.112
15.81,-22.838
15.81167,-22.563
15.81333,-22.29
15.815,-22.026
15.81667,-21.766
15.81833,-21.508
15.82,-21.249
15.82167,-20.991
15.82333,-20.732
15.825,-20.459
15.82667,-20.19
15.82833,-19.922
15.83,-19.658
15.83167,-19.4
15.83333,-19.153
15.835,-18.905
15.83667,-18.657
15.83833,-18.414
15.84,-18.172
15.84167,-17.919
15.84333,-17.666
15.845,-17.419
15.84667,-17.171
15.84833,-16.933
15.85,-16.699
15.85167,-16.461
15.85333,-16.233
15.855,-16
15.85667,-15.767
15.85833,-15.534
15.86,-15.302
15.86167,-15.069
15.86333,-14.851
15.865,-14.633
15.86667,-14.421
15.86833,-14.212
15.87,-13.999
15.87167,-13.79
15.87333,-13.577
15.875,-13.358
15.87667,-13.146
15.87833,-12.939
15.88,-12.742
15.88167,-12.544
15.88333,-12.357
15.885,-12.164
15.88667,-11.977
15.88833,-11.789
15.89,-11.597
15.89167,-11.399
15.89333,-11.212
15.895,-11.029
15.89667,-10.852
15.89833,-10.684
15.9,-10.517
15.90167,-10.344
15.90333,-10.177
15.905,-10.009
15.90667,-9.831
15.90833,-9.664
15.91,-9.501
15.91167,-9.343
15.91333,-9.191
15.915,-9.045
15.91667,-8.898
15.91833,-8.751
15.92,-8.604
15.92167,-8.457
15.92333,-8.306
15.925,-8.16
15.92667,-8.014
15.92833,-7.877
15.93,-7.751
15.93167,-7.62
15.93333,-7.498
15.935,-7.372
15.93667,-7.249
15.93833,-7.122
15.94,-6.99
15.94167,-6.868
15.94333,-6.751
15.945,-6.63
15.94667,-6.524
15.94833,-6.417
15.95,-6.315
15.95167,-6.218
15.95333,-6.116
15.955,-6.005
15.95667,-5.897
15.95833,-5.796
15.96,-5.694
15.96167,-5.609
15.96333,-5.517
15.965,-5.432
15.96667,-5.355
15.96833,-5.274
15.97,-5.183
15.97167,-5.093
15.97333,-5.002
15.975,-4.916
15.97667,-4.834
15.97833,-4.758
15.98,-4.688
15.98167,-4.622
15.98333,-4.556
15.985,-4.485
15.98667,-4.414
15.98833,-4.342
15.99,-4.271
15.99167,-4.205
15.99333,-4.145
15.995,-4.09
15.99667,-4.034
15.99833,-3.977
16,-3.923
16.00167,-3.868
16.00333,-3.812
16.005,-3.751
16.00667,-3.689
16.00833,-3.634
16.01,-3.588
16.01167,-3.543
16.01333,-3.501
16.015,-3.465
16.01667,-3.429
16.01833,-3.384
16.02,-3.332
16.02167,-3.281
16.02333,-3.24
16.025,-3.199
16.02667,-3.164
16.02833,-3.133
16.03,-3.103
16.03167,-3.073
16.03333,-3.042
16.035,-3.008
16.03667,-2.962
16.03833,-2.927
16.04,-2.891
16.04167,-2.862
16.04333,-2.836
16.045,-2.815
16.04667,-2.796
16.04833,-2.781
16.05,-2.755
16.05167,-2.725
16.05333,-2.689
16.055,-2.658
16.05667,-2.633
16.05833,-2.613
16.06,-2.607
16.06167,-2.592
16.06333,-2.577
16.065,-2.562
16.06667,-2.536
16.06833,-2.51
16.07,-2.49
16.07167,-2.471
16.07333,-2.454
16.075,-2.439
16.07667,-2.43
16.07833,-2.424
16.08,-2.413
16.08167,-2.401
16.08333,-2.386
16.085,-2.369
16.08667,-2.348
16.08833,-2.333
16.09,-2.324
16.09167,-2.319
16.09333,-2.315
16.095,-2.31
16.09667,-2.305
16.09833,-2.3
16.1,-2.281
16.10167,-2.267
16.10333,-2.248
16.105,-2.237
16.10667,-2.226
16.10833,-2.221
16.11,-2.221
16.11167,-2.226
16.11333,-2.226
16.115,-2.216
16.11667,-2.211
16.11833,-2.201
16.12,-2.191
16.12167,-2.187
16.12333,-2.188
16.125,-2.189
16.12667,-2.189
16.12833,-2.194
16.13,-2.194
16.13167,-2.189
16.13333,-2.178
16.135,-2.172
16.13667,-2.176
16.13833,-2.17
16.14,-2.175
16.14167,-2.185
16.14333,-2.19
16.145,-2.191
16.14667,-2.191
16.14833,-2.181
16.15,-2.167
16.15167,-2.167
16.15333,-2.162
16.155,-2.161
16.15667,-2.166
16.15833,-2.175
16.16,-2.175
16.16167,-2.184
16.16333,-2.183
16.165,-2.174
16.16667,-2.17
16.16833,-2.159
16.17,-2.164
16.17167,-2.164
16.17333,-2.169
16.175,-2.172
16.17667,-2.176
16.17833,-2.181
16.18,-2.18
16.18167,-2.175
16.18333,-2.17
16.185,-2.165
16.18667,-2.169
16.18833,-2.173
16.19,-2.187
16.19167,-2.196
16.19333,-2.201
16.195,-2.2
16.19667,-2.2
16.19833,-2.196
16.2,-2.191
16.20167,-2.187
16.20333,-2.188
16.205,-2.193
16.20667,-2.198
16.20833,-2.204
16.21,-2.209
16.21167,-2.209
16.21333,-2.204
16.215,-2.199
16.21667,-2.195
16.21833,-2.194
16.22,-2.199
16.22167,-2.209
16.22333,-2.226
16.225,-2.226
16.22667,-2.225
16.22833,-2.225
16.23,-2.213
16.23167,-2.212
16.23333,-2.212
16.235,-2.211
16.23667,-2.212
16.23833,-2.224
16.24,-2.234
16.24167,-2.245
16.24333,-2.251
16.245,-2.241
16.24667,-2.236
16.24833,-2.227
16.25,-2.221
16.25167,-2.221
16.25333,-2.222
16.255,-2.228
16.25667,-2.238
16.25833,-2.249
16.26,-2.253
16.26167,-2.248
16.26333,-2.237
16.265,-2.227
16.26667,-2.22
