ChromatogramRI,
X:,Y:
14.06,4.827
14.06167,4.836
14.06333,4.846
14.065,4.867
14.06667,4.876
14.06833,4.887
14.07,4.886
14.07167,4.886
14.07333,4.876
14.075,4.871
14.07667,4.87
14.07833,4.871
14.08,4.88
14.08167,4.875
14.08333,4.875
14.085,4.87
14.08667,4.856
14.08833,4.846
14.09,4.826
14.09167,4.806
14.09333,4.796
14.095,4.791
14.09667,4.786
14.09833,4.775
14.1,4.765
14.10167,4.743
14.10333,4.723
14.105,4.703
14.10667,4.672
14.10833,4.652
14.11,4.631
14.11167,4.616
14.11333,4.606
14.115,4.579
14.11667,4.558
14.11833,4.533
14.12,4.501
14.12167,4.482
14.12333,4.442
14.125,4.416
14.12667,4.392
14.12833,4.378
14.13,4.363
14.13167,4.329
14.13333,4.299
14.135,4.268
14.13667,4.234
14.13833,4.208
14.14,4.168
14.14167,4.138
14.14333,4.117
14.145,4.098
14.14667,4.083
14.14833,4.052
14.15,4.017
14.15167,3.981
14.15333,3.941
14.155,3.916
14.15667,3.87
14.15833,3.845
14.16,3.824
14.16167,3.804
14.16333,3.784
14.165,3.748
14.16667,3.717
14.16833,3.676
14.17,3.64
14.17167,3.615
14.17333,3.573
14.175,3.547
14.17667,3.526
14.17833,3.505
14.18,3.486
14.18167,3.452
14.18333,3.421
14.185,3.387
14.18667,3.352
14.18833,3.327
14.19,3.286
14.19167,3.265
14.19333,3.249
14.195,3.228
14.19667,3.207
14.19833,3.172
14.2,3.137
14.20167,3.107
14.20333,3.081
14.205,3.055
14.20667,3.029
14.20833,3.014
14.21,2.993
14.21167,2.972
14.21333,2.951
14.215,2.921
14.21667,2.891
14.21833,2.862
14.22,2.827
14.22167,2.807
14.22333,2.787
14.225,2.771
14.22667,2.761
14.22833,2.746
14.23,2.727
14.23167,2.698
14.23333,2.672
14.235,2.642
14.23667,2.622
14.23833,2.602
14.24,2.581
14.24167,2.571
14.24333,2.555
14.245,2.535
14.24667,2.514
14.24833,2.485
14.25,2.455
14.25167,2.434
14.25333,2.41
14.255,2.4
14.25667,2.385
14.25833,2.369
14.26,2.359
14.26167,2.343
14.26333,2.338
14.265,2.313
14.26667,2.287
14.26833,2.267
14.27,2.246
14.27167,2.236
14.27333,2.226
14.275,2.211
14.27667,2.196
14.27833,2.182
14.28,2.172
14.28167,2.148
14.28333,2.127
14.285,2.107
14.28667,2.092
14.28833,2.082
14.29,2.077
14.29167,2.071
14.29333,2.06
14.295,2.05
14.29667,2.034
14.29833,2.004
14.3,1.988
14.30167,1.967
14.30333,1.951
14.305,1.95
14.30667,1.945
14.30833,1.935
14.31,1.921
14.31167,1.906
14.31333,1.891
14.315,1.871
14.31667,1.85
14.31833,1.833
14.32,1.828
14.32167,1.819
14.32333,1.814
14.325,1.804
14.32667,1.79
14.32833,1.775
14.33,1.77
14.33167,1.749
14.33333,1.729
14.335,1.719
14.33667,1.709
14.33833,1.704
14.34,1.699
14.34167,1.694
14.34333,1.684
14.345,1.669
14.34667,1.659
14.34833,1.639
14.35,1.624
14.35167,1.614
14.35333,1.602
14.355,1.602
14.35667,1.597
14.35833,1.596
14.36,1.586
14.36167,1.576
14.36333,1.566
14.365,1.547
14.36667,1.532
14.36833,1.522
14.37,1.522
14.37167,1.527
14.37333,1.533
14.375,1.527
14.37667,1.512
14.37833,1.498
14.38,1.488
14.38167,1.479
14.38333,1.464
14.385,1.459
14.38667,1.464
14.38833,1.465
14.39,1.461
14.39167,1.461
14.39333,1.445
14.395,1.436
14.39667,1.426
14.39833,1.412
14.4,1.402
14.40167,1.397
14.40333,1.397
14.405,1.396
14.40667,1.396
14.40833,1.391
14.41,1.38
14.41167,1.369
14.41333,1.359
14.415,1.345
14.41667,1.334
14.41833,1.334
14.42,1.334
14.42167,1.333
14.42333,1.327
14.425,1.322
14.42667,1.312
14.42833,1.301
14.43,1.295
14.43167,1.286
14.43333,1.276
14.435,1.273
14.43667,1.278
14.43833,1.278
14.44,1.278
14.44167,1.269
14.44333,1.264
14.445,1.254
14.44667,1.244
14.44833,1.233
14.45,1.233
14.45167,1.239
14.45333,1.244
14.455,1.249
14.45667,1.243
14.45833,1.233
14.46,1.228
14.46167,1.219
14.46333,1.209
14.465,1.205
14.46667,1.205
14.46833,1.21
14.47,1.21
14.47167,1.205
14.47333,1.2
14.475,1.194
14.47667,1.184
14.47833,1.173
14.48,1.167
14.48167,1.161
14.48333,1.167
14.485,1.172
14.48667,1.167
14.48833,1.162
14.49,1.145
14.49167,1.135
14.49333,1.119
14.495,1.099
14.49667,1.089
14.49833,1.079
14.5,1.079
14.50167,1.072
14.50333,1.072
14.505,1.062
14.50667,1.042
14.50833,1.028
14.51,1.008
14.51167,0.999
14.51333,0.987
14.515,0.973
14.51667,0.973
14.51833,0.963
14.52,0.948
14.52167,0.938
14.52333,0.916
14.525,0.896
14.52667,0.87
14.52833,0.85
14.53,0.833
14.53167,0.817
14.53333,0.802
14.535,0.782
14.53667,0.761
14.53833,0.741
14.54,0.707
14.54167,0.671
14.54333,0.627
14.545,0.597
14.54667,0.567
14.54833,0.543
14.55,0.518
14.55167,0.488
14.55333,0.457
14.555,0.418
14.55667,0.357
14.55833,0.307
14.56,0.257
14.56167,0.206
14.56333,0.165
14.565,0.109
14.56667,0.058
14.56833,0.002
14.57,-0.057
14.57167,-0.118
14.57333,-0.213
14.575,-0.294
14.57667,-0.376
14.57833,-0.457
14.58,-0.512
14.58167,-0.618
14.58333,-0.703
14.585,-0.793
14.58667,-0.898
14.58833,-0.969
14.59,-1.115
14.59167,-1.241
14.59333,-1.368
14.595,-1.493
14.59667,-1.579
14.59833,-1.743
14.6,-1.883
14.60167,-2.035
14.60333,-2.192
14.605,-2.325
14.60667,-2.528
14.60833,-2.705
14.61,-2.894
14.61167,-3.081
14.61333,-3.228
14.615,-3.455
14.61667,-3.662
14.61833,-3.886
14.62,-4.119
14.62167,-4.312
14.62333,-4.616
14.625,-4.874
14.62667,-5.138
14.62833,-5.405
14.63,-5.624
14.63167,-5.959
14.63333,-6.253
14.635,-6.568
14.63667,-6.892
14.63833,-7.164
14.64,-7.588
14.64167,-7.957
14.64333,-8.332
14.645,-8.706
14.64667,-9.009
14.64833,-9.48
14.65,-9.89
14.65167,-10.32
14.65333,-10.771
14.655,-11.09
14.65667,-11.712
14.65833,-12.204
14.66,-12.695
14.66167,-13.196
14.66333,-13.605
14.665,-14.244
14.66667,-14.791
14.66833,-15.359
14.67,-15.951
14.67167,-16.432
14.67333,-17.176
14.675,-17.808
14.67667,-18.446
14.67833,-19.097
14.68,-19.628
14.68167,-20.452
14.68333,-21.161
14.685,-21.889
14.68667,-22.633
14.68833,-23.235
14.69,-24.167
14.69167,-24.957
14.69333,-25.758
14.695,-26.569
14.69667,-27.228
14.69833,-28.251
14.7,-29.117
14.70167,-30.008
14.70333,-30.92
14.705,-31.665
14.70667,-32.799
14.70833,-33.756
14.71,-34.719
14.71167,-35.691
14.71333,-36.476
14.715,-37.691
14.71667,-38.734
14.71833,-39.787
14.72,-40.86
14.72167,-41.731
14.72333,-43.048
14.725,-44.157
14.72667,-45.271
14.72833,-46.395
14.73,-47.312
14.73167,-48.714
14.73333,-49.894
14.735,-51.1
14.73667,-52.321
14.73833,-53.307
14.74,-54.801
14.74167,-56.042
14.74333,-57.294
14.745,-58.561
14.74667,-59.454
14.74833,-61.141
14.75,-62.453
14.75167,-63.78
14.75333,-65.122
14.755,-66.064
14.75667,-67.822
14.75833,-69.18
14.76,-70.538
14.76167,-71.905
14.76333,-73.015
14.765,-74.686
14.76667,-76.099
14.76833,-77.521
14.77,-78.95
14.77167,-79.953
14.77333,-81.816
14.775,-83.245
14.77667,-84.677
14.77833,-86.116
14.78,-87.281
14.78167,-89.039
14.78333,-90.513
14.785,-91.992
14.78667,-93.476
14.78833,-94.662
14.79,-96.434
14.79167,-97.909
14.79333,-99.384
14.795,-100.869
14.79667,-102.064
14.79833,-103.861
14.8,-105.366
14.80167,-106.879
14.80333,-108.383
14.805,-109.583
14.80667,-111.376
14.80833,-112.875
14.81,-114.37
14.81167,-115.865
14.81333,-117.071
14.815,-118.895
14.81667,-120.415
14.81833,-121.941
14.82,-123.466
14.82167,-124.677
14.82333,-126.486
14.825,-127.995
14.82667,-129.505
14.82833,-131.025
14.83,-132.247
14.83167,-134.08
14.83333,-135.61
14.835,-137.141
14.83667,-138.661
14.83833,-139.725
14.84,-141.691
14.84167,-143.201
14.84333,-144.721
14.845,-146.256
14.84667,-147.492
14.84833,-149.341
14.85,-150.887
14.85167,-152.427
14.85333,-153.963
14.855,-155.189
14.85667,-157.024
14.85833,-158.554
14.86,-160.094
14.86167,-161.645
14.86333,-162.886
14.865,-164.755
14.86667,-166.316
14.86833,-167.871
14.87,-169.421
14.87167,-170.663
14.87333,-172.511
14.875,-174.062
14.87667,-175.612
14.87833,-177.177
14.88,-178.438
14.88167,-180.328
14.88333,-181.899
14.885,-183.47
14.88667,-185.025
14.88833,-186.266
14.89,-188.121
14.89167,-189.666
14.89333,-191.222
14.895,-192.782
14.89667,-193.872
14.89833,-195.898
14.9,-197.449
14.90167,-198.989
14.90333,-200.514
14.905,-201.573
14.90667,-203.529
14.90833,-205.03
14.91,-206.524
14.91167,-208.025
14.91333,-209.064
14.915,-210.984
14.91667,-212.438
14.91833,-213.877
14.92,-215.291
14.92167,-216.411
14.92333,-218.067
14.925,-219.435
14.92667,-220.788
14.92833,-222.131
14.93,-223.189
14.93167,-224.749
14.93333,-226.016
14.935,-227.247
14.93667,-228.453
14.93833,-229.269
14.94,-230.759
14.94167,-231.874
14.94333,-232.959
14.945,-234.013
14.94667,-234.829
14.94833,-236.015
14.95,-236.958
14.95167,-237.85
14.95333,-238.691
14.955,-239.339
14.95667,-240.258
14.95833,-240.978
14.96,-241.662
14.96167,-242.291
14.96333,-242.757
14.965,-243.391
14.96667,-243.858
14.96833,-244.259
14.97,-244.599
14.97167,-244.807
14.97333,-245.122
14.975,-245.299
14.97667,-245.426
14.97833,-245.482
14.98,-245.478
14.98167,-245.398
14.98333,-245.246
14.985,-245.023
14.98667,-244.735
14.98833,-244.457
14.99,-243.967
14.99167,-243.471
14.99333,-242.911
14.995,-242.279
14.99667,-241.717
14.99833,-240.781
15,-239.916
15.00167,-238.974
15.00333,-237.956
15.005,-237.085
15.00667,-235.698
15.00833,-234.458
15.01,-233.143
15.01167,-231.745
15.01333,-230.571
15.015,-228.723
15.01667,-227.087
15.01833,-225.382
15.02,-223.599
15.02167,-222.115
15.02333,-219.812
15.025,-217.808
15.02667,-215.727
15.02833,-213.57
15.03,-211.788
15.03167,-209.029
15.03333,-206.648
15.035,-204.202
15.03667,-201.681
15.03833,-199.883
15.04,-196.45
15.04167,-193.727
15.04333,-190.936
15.045,-188.085
15.04667,-185.75
15.04833,-182.18
15.05,-179.137
15.05167,-176.044
15.05333,-172.895
15.055,-170.332
15.05667,-166.419
15.05833,-163.097
15.06,-159.719
15.06167,-156.302
15.06333,-153.532
15.065,-149.325
15.06667,-145.771
15.06833,-142.176
15.07,-138.545
15.07167,-135.613
15.07333,-131.167
15.075,-127.424
15.07667,-123.646
15.07833,-119.843
15.08,-117.159
15.08167,-112.14
15.08333,-108.267
15.085,-104.378
15.08667,-100.464
15.08833,-97.32
15.09,-92.581
15.09167,-88.615
15.09333,-84.646
15.095,-80.666
15.09667,-77.477
15.09833,-72.698
15.1,-68.714
15.10167,-64.734
15.10333,-60.764
15.105,-57.589
15.10667,-52.829
15.10833,-48.87
15.11,-44.919
15.11167,-40.989
15.11333,-38.253
15.115,-33.184
15.11667,-29.325
15.11833,-25.481
15.12,-21.659
15.12167,-18.62
15.12333,-14.096
15.125,-10.354
15.12667,-6.651
15.12833,-2.98
15.13,-0.069
15.13167,4.246
15.13333,7.801
15.135,11.311
15.13667,14.775
15.13833,17.176
15.14,21.576
15.14167,24.913
15.14333,28.194
15.145,31.43
15.14667,33.668
15.14833,37.74
15.15,40.814
15.15167,43.828
15.15333,46.781
15.155,48.822
15.15667,52.529
15.15833,55.311
15.16,58.031
15.16167,60.695
15.16333,62.52
15.165,65.824
15.16667,68.282
15.16833,70.68
15.17,73.011
15.17167,74.598
15.17333,77.467
15.175,79.6
15.17667,81.668
15.17833,83.664
15.18,85.215
15.18167,87.45
15.18333,89.24
15.185,90.958
15.18667,92.607
15.18833,93.869
15.19,95.684
15.19167,97.121
15.19333,98.5
15.195,99.808
15.19667,100.807
15.19833,102.219
15.2,103.315
15.20167,104.336
15.20333,105.301
15.205,106.016
15.20667,107.006
15.20833,107.769
15.21,108.47
15.21167,109.115
15.21333,109.577
15.215,110.197
15.21667,110.64
15.21833,111.019
15.22,111.34
15.22167,111.529
15.22333,111.791
15.225,111.929
15.22667,112.016
15.22833,112.053
15.23,112.039
15.23167,111.95
15.23333,111.81
15.235,111.615
15.23667,111.378
15.23833,111.176
15.24,110.748
15.24167,110.365
15.24333,109.94
15.245,109.477
15.24667,109.074
15.24833,108.413
15.25,107.801
15.25167,107.15
15.25333,106.458
15.255,105.882
15.25667,104.973
15.25833,104.18
15.26,103.366
15.26167,102.522
15.26333,101.819
15.265,100.728
15.26667,99.773
15.26833,98.786
15.27,97.779
15.27167,96.955
15.27333,95.701
15.275,94.628
15.27667,93.545
15.27833,92.437
15.28,91.536
15.28167,90.159
15.28333,88.99
15.285,87.796
15.28667,86.595
15.28833,85.745
15.29,84.161
15.29167,82.941
15.29333,81.711
15.295,80.471
15.29667,79.596
15.29833,77.952
15.3,76.675
15.30167,75.384
15.30333,74.097
15.305,73.069
15.30667,71.525
15.30833,70.249
15.31,68.973
15.31167,67.697
15.31333,66.675
15.315,65.141
15.31667,63.854
15.31833,62.573
15.32,61.298
15.32167,60.407
15.32333,58.774
15.325,57.53
15.32667,56.289
15.32833,55.047
15.33,54.065
15.33167,52.595
15.33333,51.374
15.335,50.158
15.33667,48.959
15.33833,48.011
15.34,46.607
15.34167,45.457
15.34333,44.312
15.345,43.177
15.34667,42.269
15.34833,40.921
15.35,39.801
15.35167,38.697
15.35333,37.613
15.355,36.757
15.35667,35.5
15.35833,34.472
15.36,33.448
15.36167,32.434
15.36333,31.628
15.365,30.433
15.36667,29.45
15.36833,28.482
15.37,27.53
15.37167,26.877
15.37333,25.687
15.375,24.785
15.37667,23.892
15.37833,23.015
15.38,22.402
15.38167,21.272
15.38333,20.422
15.385,19.586
15.38667,18.764
15.38833,18.126
15.39,17.193
15.39167,16.423
15.39333,15.659
15.395,14.905
15.39667,14.304
15.39833,13.418
15.4,12.695
15.40167,11.98
15.40333,11.281
15.405,10.805
15.40667,9.933
15.40833,9.276
15.41,8.628
15.41167,7.985
15.41333,7.474
15.415,6.719
15.41667,6.1
15.41833,5.498
15.42,4.904
15.42167,4.5
15.42333,3.756
15.425,3.189
15.42667,2.627
15.42833,2.069
15.43,1.628
15.43167,0.981
15.43333,0.449
15.435,-0.077
15.43667,-0.589
15.43833,-0.988
15.44,-1.586
15.44167,-2.082
15.44333,-2.57
15.445,-3.061
15.44667,-3.452
15.44833,-4.03
15.45,-4.491
15.45167,-4.952
15.45333,-5.398
15.455,-5.747
15.45667,-6.275
15.45833,-6.711
15.46,-7.153
15.46167,-7.589
15.46333,-7.939
15.465,-8.451
15.46667,-8.871
15.46833,-9.281
15.47,-9.686
15.47167,-10.005
15.47333,-10.482
15.475,-10.883
15.47667,-11.287
15.47833,-11.687
15.48,-12.006
15.48167,-12.478
15.48333,-12.858
15.485,-13.238
15.48667,-13.607
15.48833,-13.866
15.49,-14.347
15.49167,-14.722
15.49333,-15.092
15.495,-15.462
15.49667,-15.762
15.49833,-16.197
15.5,-16.557
15.50167,-16.907
15.50333,-17.25
15.505,-17.492
15.50667,-17.948
15.50833,-18.292
15.51,-18.642
15.51167,-18.987
15.51333,-19.266
15.515,-19.67
15.51667,-19.999
15.51833,-20.317
15.52,-20.641
15.52167,-20.898
15.52333,-21.288
15.525,-21.613
15.52667,-21.936
15.52833,-22.255
15.53,-22.478
15.53167,-22.888
15.53333,-23.197
15.535,-23.502
15.53667,-23.796
15.53833,-24.038
15.54,-24.403
15.54167,-24.706
15.54333,-25.005
15.545,-25.308
15.54667,-25.546
15.54833,-25.891
15.55,-26.17
15.55167,-26.444
15.55333,-26.713
15.555,-26.9
15.55667,-27.251
15.55833,-27.524
15.56,-27.794
15.56167,-28.061
15.56333,-28.275
15.565,-28.58
15.56667,-28.823
15.56833,-29.057
15.57,-29.296
15.57167,-29.495
15.57333,-29.789
15.575,-30.028
15.57667,-30.262
15.57833,-30.491
15.58,-30.674
15.58167,-30.933
15.58333,-31.136
15.585,-31.335
15.58667,-31.538
15.58833,-31.701
15.59,-31.939
15.59167,-32.142
15.59333,-32.34
15.595,-32.534
15.59667,-32.665
15.59833,-32.892
15.6,-33.056
15.60167,-33.218
15.60333,-33.38
15.605,-33.506
15.60667,-33.694
15.60833,-33.847
15.61,-33.995
15.61167,-34.137
15.61333,-34.243
15.615,-34.389
15.61667,-34.504
15.61833,-34.611
15.62,-34.721
15.62167,-34.802
15.62333,-34.943
15.625,-35.044
15.62667,-35.145
15.62833,-35.241
15.63,-35.297
15.63167,-35.387
15.63333,-35.443
15.635,-35.505
15.63667,-35.567
15.63833,-35.612
15.64,-35.679
15.64167,-35.737
15.64333,-35.788
15.645,-35.83
15.64667,-35.851
15.64833,-35.871
15.65,-35.882
15.65167,-35.893
15.65333,-35.899
15.655,-35.909
15.65667,-35.919
15.65833,-35.919
15.66,-35.914
15.66167,-35.894
15.66333,-35.879
15.665,-35.833
15.66667,-35.793
15.66833,-35.752
15.67,-35.712
15.67167,-35.681
15.67333,-35.621
15.675,-35.571
15.67667,-35.511
15.67833,-35.445
15.68,-35.389
15.68167,-35.278
15.68333,-35.192
15.685,-35.1
15.68667,-35.01
15.68833,-34.95
15.69,-34.829
15.69167,-34.733
15.69333,-34.627
15.695,-34.511
15.69667,-34.419
15.69833,-34.247
15.7,-34.119
15.70167,-33.989
15.70333,-33.857
15.705,-33.76
15.70667,-33.576
15.70833,-33.439
15.71,-33.282
15.71167,-33.119
15.71333,-32.982
15.715,-32.775
15.71667,-32.603
15.71833,-32.431
15.72,-32.253
15.72167,-32.117
15.72333,-31.909
15.725,-31.726
15.72667,-31.534
15.72833,-31.336
15.73,-31.193
15.73167,-30.925
15.73333,-30.721
15.735,-30.514
15.73667,-30.312
15.73833,-30.159
15.74,-29.917
15.74167,-29.705
15.74333,-29.482
15.745,-29.255
15.74667,-29.093
15.74833,-28.795
15.75,-28.566
15.75167,-28.338
15.75333,-28.111
15.755,-27.929
15.75667,-27.645
15.75833,-27.411
15.76,-27.168
15.76167,-26.925
15.76333,-26.723
15.765,-26.435
15.76667,-26.192
15.76833,-25.954
15.77,-25.711
15.77167,-25.519
15.77333,-25.221
15.775,-24.974
15.77667,-24.715
15.77833,-24.457
15.78,-24.25
15.78167,-23.94
15.78333,-23.687
15.785,-23.433
15.78667,-23.178
15.78833,-22.977
15.79,-22.673
15.79167,-22.414
15.79333,-22.15
15.795,-21.887
15.79667,-21.71
15.79833,-21.381
15.8,-21.128
15.80167,-20.879
15.80333,-20.631
15.805,-20.453
15.80667,-20.123
15.80833,-19.865
15.81,-19.602
15.81167,-19.343
15.81333,-19.136
15.815,-18.833
15.81667,-18.589
15.81833,-18.346
15.82,-18.108
15.82167,-17.91
15.82333,-17.607
15.825,-17.354
15.82667,-17.102
15.82833,-16.849
15.83,-16.651
15.83167,-16.367
15.83333,-16.134
15.835,-15.906
15.83667,-15.673
15.83833,-15.486
15.84,-15.197
15.84167,-14.955
15.84333,-14.716
15.845,-14.472
15.84667,-14.305
15.84833,-14.017
15.85,-13.799
15.85167,-13.586
15.85333,-13.364
15.855,-13.197
15.85667,-12.934
15.85833,-12.707
15.86,-12.484
15.86167,-12.267
15.86333,-12.098
15.865,-11.849
15.86667,-11.642
15.86833,-11.44
15.87,-11.242
15.87167,-11.106
15.87333,-10.837
15.875,-10.635
15.87667,-10.433
15.87833,-10.24
15.88,-10.113
15.88167,-9.87
15.88333,-9.687
15.885,-9.51
15.88667,-9.331
15.88833,-9.188
15.89,-8.966
15.89167,-8.778
15.89333,-8.605
15.895,-8.429
15.89667,-8.297
15.89833,-8.105
15.9,-7.948
15.90167,-7.792
15.90333,-7.636
15.905,-7.52
15.90667,-7.302
15.90833,-7.14
15.91,-6.978
15.91167,-6.826
15.91333,-6.719
15.915,-6.547
15.91667,-6.409
15.91833,-6.265
15.92,-6.132
15.92167,-6.034
15.92333,-5.857
15.925,-5.715
15.92667,-5.589
15.92833,-5.462
15.93,-5.371
15.93167,-5.219
15.93333,-5.102
15.935,-4.982
15.93667,-4.859
15.93833,-4.763
15.94,-4.62
15.94167,-4.504
15.94333,-4.394
15.945,-4.288
15.94667,-4.207
15.94833,-4.086
15.95,-3.991
15.95167,-3.889
15.95333,-3.788
15.955,-3.711
15.95667,-3.578
15.95833,-3.482
15.96,-3.386
15.96167,-3.3
15.96333,-3.239
15.965,-3.137
15.96667,-3.056
15.96833,-2.979
15.97,-2.898
15.97167,-2.833
15.97333,-2.726
15.975,-2.645
15.97667,-2.573
15.97833,-2.502
15.98,-2.451
15.98167,-2.371
15.98333,-2.305
15.985,-2.234
15.98667,-2.163
15.98833,-2.103
15.99,-2.021
15.99167,-1.96
15.99333,-1.905
15.995,-1.855
15.99667,-1.809
15.99833,-1.749
16,-1.704
16.00167,-1.65
16.00333,-1.59
16.005,-1.54
16.00667,-1.474
16.00833,-1.424
16.01,-1.378
16.01167,-1.338
16.01333,-1.308
16.015,-1.262
16.01667,-1.221
16.01833,-1.176
16.02,-1.129
16.02167,-1.094
16.02333,-1.037
16.025,-1.001
16.02667,-0.97
16.02833,-0.939
16.03,-0.924
16.03167,-0.884
16.03333,-0.855
16.035,-0.819
16.03667,-0.779
16.03833,-0.754
16.04,-0.714
16.04167,-0.688
16.04333,-0.663
16.045,-0.638
16.04667,-0.623
16.04833,-0.602
16.05,-0.572
16.05167,-0.542
16.05333,-0.516
16.055,-0.496
16.05667,-0.46
16.05833,-0.445
16.06,-0.427
16.06167,-0.413
16.06333,-0.404
16.065,-0.388
16.06667,-0.368
16.06833,-0.347
16.07,-0.327
16.07167,-0.304
16.07333,-0.288
16.075,-0.271
16.07667,-0.26
16.07833,-0.254
16.08,-0.249
16.08167,-0.233
16.08333,-0.222
16.085,-0.202
16.08667,-0.178
16.08833,-0.168
16.09,-0.159
16.09167,-0.143
16.09333,-0.139
16.095,-0.134
16.09667,-0.139
16.09833,-0.131
16.1,-0.116
16.10167,-0.102
16.10333,-0.092
16.105,-0.087
16.10667,-0.082
16.10833,-0.076
16.11,-0.076
16.11167,-0.071
16.11333,-0.071
16.115,-0.061
16.11667,-0.041
16.11833,-0.026
16.12,-0.016
16.12167,-0.011
16.12333,-0.011
16.125,-0.016
16.12667,-0.016
16.12833,-0.016
16.13,-0.016
16.13167,-0.01
16.13333,-0.005
16.135,0
16.13667,0
16.13833,0.004
16.14,0.004
16.14167,-0.001
16.14333,0
16.145,-0.005
16.14667,0
16.14833,0.005
16.15,0.009
16.15167,0.015
16.15333,0.02
16.155,0.016
16.15667,0.012
16.15833,0.006
16.16,0.002
16.16167,-0.003
16.16333,-0.003
16.165,0.007
16.16667,0.014
16.16833,0.025
16.17,0.03
16.17167,0.025
16.17333,0.014
16.175,0.005
16.17667,0
16.17833,0
16.18,0
16.18167,0
16.18333,0.01
16.185,0.01
16.18667,0.006
16.18833,0.006
16.19,0
16.19167,-0.005
16.19333,-0.014
16.195,-0.02
16.19667,-0.016
16.19833,-0.008
16.2,-0.004
16.20167,0
16.20333,0
16.205,-0.006
16.20667,-0.015
16.20833,-0.025
16.21,-0.034
16.21167,-0.029
16.21333,-0.024
16.215,-0.014
16.21667,-0.014
16.21833,-0.013
16.22,-0.018
16.22167,-0.023
16.22333,-0.028
16.225,-0.043
16.22667,-0.048
16.22833,-0.043
16.23,-0.038
16.23167,-0.033
16.23333,-0.029
16.235,-0.029
16.23667,-0.034
16.23833,-0.039
16.24,-0.05
16.24167,-0.055
16.24333,-0.054
16.245,-0.049
16.24667,-0.038
16.24833,-0.028
16.25,-0.023
16.25167,-0.023
16.25333,-0.027
16.255,-0.032
16.25667,-0.042
16.25833,-0.052
16.26,-0.052
16.26167,-0.042
16.26333,-0.037
16.265,-0.031
16.26667,-0.026
16.26833,-0.026
16.27,-0.026
16.27167,-0.026
16.27333,-0.031
16.275,-0.037
16.27667,-0.032
16.27833,-0.023
16.28,-0.024
16.28167,-0.014
16.28333,-0.008
16.285,-0.008
16.28667,-0.013
16.28833,-0.018
16.29,-0.028
16.29167,-0.033
16.29333,-0.027
16.295,-0.022
16.29667,-0.017
16.29833,-0.007
16.3,-0.002
16.30167,-0.007
16.30333,-0.007
16.305,-0.012
16.30667,-0.011
16.30833,-0.011
16.31,-0.001
16.31167,0.004
16.31333,0.014
16.315,0.023
16.31667,0.023
16.31833,0.017
16.32,0.013
16.32167,0.012
16.32333,0.012
16.325,0.016
16.32667,0.026
16.32833,0.046
16.33,0.051
16.33167,0.056
16.33333,0.056
16.335,0.052
16.33667,0.048
16.33833,0.044
16.34,0.04
16.34167,0.046
16.34333,0.05
16.345,0.06
16.34667,0.06
16.34833,0.065
16.35,0.065
16.35167,0.065
16.35333,0.06
16.355,0.06
16.35667,0.059
16.35833,0.074
16.36,0.09
16.36167,0.101
16.36333,0.107
16.365,0.109
16.36667,0.104
16.36833,0.1
16.37,0.101
16.37167,0.1
16.37333,0.111
16.375,0.12
16.37667,0.124
16.37833,0.134
16.38,0.14
16.38167,0.141
16.38333,0.136
16.385,0.136
16.38667,0.136
16.38833,0.135
16.39,0.15
16.39167,0.16
16.39333,0.171
16.395,0.176
16.39667,0.187
16.39833,0.187
16.4,0.187
16.40167,0.183
16.40333,0.178
16.405,0.178
16.40667,0.188
16.40833,0.202
16.41,0.211
16.41167,0.217
16.41333,0.222
16.415,0.211
16.41667,0.211
16.41833,0.211
16.42,0.206
16.42167,0.215
16.42333,0.225
16.425,0.234
16.42667,0.244
16.42833,0.254
16.43,0.254
16.43167,0.255
16.43333,0.25
16.435,0.245
16.43667,0.245
16.43833,0.25
16.44,0.261
16.44167,0.276
16.44333,0.286
16.445,0.295
16.44667,0.3
16.44833,0.295
16.45,0.29
16.45167,0.285
16.45333,0.285
16.455,0.29
16.45667,0.31
16.45833,0.321
16.46,0.322
16.46167,0.323
16.46333,0.319
16.465,0.315
16.46667,0.316
16.46833,0.312
16.47,0.318
16.47167,0.329
16.47333,0.339
16.475,0.345
16.47667,0.354
16.47833,0.353
16.48,0.348
16.48167,0.342
16.48333,0.337
16.485,0.332
16.48667,0.342
16.48833,0.348
16.49,0.358
16.49167,0.363
16.49333,0.368
16.495,0.368
16.49667,0.363
16.49833,0.358
16.5,0.357
16.50167,0.357
16.50333,0.361
16.505,0.366
16.50667,0.38
16.50833,0.39
16.51,0.401
16.51167,0.4
16.51333,0.4
16.515,0.399
16.51667,0.387
16.51833,0.386
16.52,0.397
16.52167,0.407
16.52333,0.428
16.525,0.428
16.52667,0.433
16.52833,0.429
16.53,0.424
16.53167,0.415
16.53333,0.415
16.535,0.42
16.53667,0.42
16.53833,0.431
16.54,0.436
16.54167,0.43
16.54333,0.424
16.545,0.424
16.54667,0.423
16.54833,0.424
16.55,0.424
16.55167,0.434
16.55333,0.439
16.555,0.448
16.55667,0.452
16.55833,0.452
16.56,0.447
16.56167,0.442
16.56333,0.432
16.565,0.432
16.56667,0.427
16.56833,0.432
16.57,0.447
16.57167,0.457
16.57333,0.462
16.575,0.463
16.57667,0.463
16.57833,0.458
16.58,0.453
16.58167,0.443
16.58333,0.443
16.585,0.452
16.58667,0.457
16.58833,0.462
16.59,0.466
16.59167,0.459
