ChromatogramRI		ChromatogramUV		Calibration CurveRI	
17.38833	-0.113	17.38833	0.012	17.38833	0.154
17.39000	-0.118	17.39000	0.011	17.39000	0.153
17.39167	-0.126	17.39167	0.014	17.39167	0.152
17.39333	-0.135	17.39333	0.014	17.39332	0.151
17.39500	-0.139	17.39500	0.012	17.39500	0.150
17.39667	-0.144	17.39667	0.012	17.39667	0.149
17.39833	-0.138	17.39833	0.013	17.39833	0.148
17.40000	-0.133	17.40000	0.012	17.39998	0.147
17.40167	-0.134	17.40167	0.008	17.40167	0.146
17.40333	-0.140	17.40333	0.007	17.40333	0.145
17.40500	-0.150	17.40500	0.009	17.40500	0.144
17.40667	-0.161	17.40667	0.009	17.40667	0.143
17.40833	-0.176	17.40833	0.007	17.40832	0.141
17.41000	-0.191	17.41000	0.006	17.41000	0.140
17.41167	-0.191	17.41167	0.007	17.41167	0.139
17.41333	-0.192	17.41333	0.007	17.41333	0.138
17.41500	-0.191	17.41500	0.004	17.41500	0.137
17.41667	-0.187	17.41667	0.004	17.41665	0.136
17.41833	-0.192	17.41833	0.005	17.41833	0.135
17.42000	-0.202	17.42000	0.005	17.42000	0.134
17.42167	-0.218	17.42167	0.005	17.42167	0.133
17.42333	-0.233	17.42333	0.006	17.42332	0.132
17.42500	-0.244	17.42500	0.006	17.42500	0.131
17.42667	-0.260	17.42667	0.009	17.42667	0.130
17.42833	-0.265	17.42833	0.010	17.42833	0.129
17.43000	-0.266	17.43000	0.008	17.43000	0.128
17.43167	-0.271	17.43167	0.007	17.43165	0.127
17.43333	-0.277	17.43333	0.007	17.43333	0.126
17.43500	-0.288	17.43500	0.007	17.43500	0.125
17.43667	-0.298	17.43667	0.005	17.43667	0.124
17.43833	-0.314	17.43833	0.003	17.43833	0.123
17.44000	-0.330	17.44000	0.004	17.43998	0.122
17.44167	-0.351	17.44167	0.006	17.44167	0.121
17.44333	-0.365	17.44333	0.007	17.44333	0.120
17.44500	-0.370	17.44500	0.005	17.44500	0.119
17.44667	-0.375	17.44667	0.004	17.44665	0.118
17.44833	-0.374	17.44833	0.005	17.44833	0.117
17.45000	-0.384	17.45000	0.006	17.45000	0.116
17.45167	-0.404	17.45167	0.007	17.45167	0.115
17.45333	-0.414	17.45333	0.006	17.45333	0.114
17.45500	-0.439	17.45500	0.005	17.45498	0.113
17.45667	-0.459	17.45667	0.004	17.45667	0.112
17.45833	-0.479	17.45833	0.002	17.45833	0.111
17.46000	-0.494	17.46000	0.001	17.46000	0.110
17.46167	-0.504	17.46167	0.000	17.46167	0.109
17.46333	-0.510	17.46333	0.002	17.46332	0.108
17.46500	-0.520	17.46500	0.003	17.46500	0.107
17.46667	-0.531	17.46667	0.004	17.46667	0.106
17.46833	-0.546	17.46833	0.006	17.46833	0.105
17.47000	-0.567	17.47000	0.008	17.46998	0.104
17.47167	-0.597	17.47167	0.009	17.47165	0.103
17.47333	-0.613	17.47333	0.006	17.47333	0.102
17.47500	-0.639	17.47500	0.006	17.47500	0.101
17.47667	-0.654	17.47667	0.007	17.47667	0.100
17.47833	-0.665	17.47833	0.007	17.47833	0.098
17.48000	-0.670	17.48000	0.007	17.48000	0.097
17.48167	-0.685	17.48167	0.006	17.48167	0.096
17.48333	-0.704	17.48333	0.005	17.48333	0.095
17.48500	-0.725	17.48500	0.005	17.48500	0.094
17.48667	-0.745	17.48667	0.005	17.48665	0.093
17.48833	-0.776	17.48833	0.006	17.48833	0.092
17.49000	-0.796	17.49000	0.005	17.49000	0.091
17.49167	-0.821	17.49167	0.004	17.49167	0.090
17.49333	-0.842	17.49333	0.003	17.49333	0.089
17.49500	-0.852	17.49500	0.005	17.49498	0.088
17.49667	-0.868	17.49667	0.006	17.49667	0.087
17.49833	-0.889	17.49833	0.004	17.49833	0.086
17.50000	-0.918	17.50000	0.004	17.50000	0.085
17.50167	-0.939	17.50167	0.004	17.50167	0.084
17.50333	-0.970	17.50333	0.002	17.50333	0.083
17.50500	-1.005	17.50500	0.001	17.50500	0.082
17.50667	-1.036	17.50667	0.001	17.50667	0.081
17.50833	-1.056	17.50833	0.003	17.50833	0.080
17.51000	-1.076	17.51000	0.005	17.50998	0.079
17.51167	-1.097	17.51167	0.004	17.51167	0.078
17.51333	-1.122	17.51333	0.005	17.51333	0.077
17.51500	-1.141	17.51500	0.004	17.51500	0.076
17.51667	-1.172	17.51667	0.003	17.51667	0.075
17.51833	-1.207	17.51833	0.000	17.51832	0.074
17.52000	-1.237	17.52000	-0.001	17.52000	0.073
17.52167	-1.276	17.52167	0.000	17.52167	0.072
17.52333	-1.312	17.52333	0.002	17.52333	0.071
17.52500	-1.342	17.52500	0.004	17.52500	0.070
17.52667	-1.367	17.52667	0.003	17.52667	0.069
17.52833	-1.388	17.52833	0.002	17.52833	0.068
17.53000	-1.414	17.53000	0.003	17.53000	0.067
17.53167	-1.444	17.53167	0.004	17.53167	0.066
17.53333	-1.480	17.53333	0.003	17.53333	0.065
17.53500	-1.515	17.53500	0.002	17.53500	0.064
17.53667	-1.551	17.53667	0.004	17.53667	0.063
17.53833	-1.592	17.53833	0.002	17.53833	0.062
17.54000	-1.627	17.54000	0.002	17.54000	0.061
17.54167	-1.657	17.54167	0.001	17.54165	0.060
17.54333	-1.683	17.54333	0.001	17.54333	0.059
17.54500	-1.698	17.54500	-0.001	17.54500	0.058
17.54667	-1.733	17.54667	-0.003	17.54667	0.057
17.54833	-1.774	17.54833	-0.002	17.54833	0.056
17.55000	-1.814	17.55000	0.000	17.55000	0.054
17.55167	-1.856	17.55167	0.000	17.55167	0.053
17.55333	-1.891	17.55333	0.002	17.55333	0.052
17.55500	-1.942	17.55500	0.000	17.55500	0.051
17.55667	-1.983	17.55667	0.000	17.55667	0.050
17.55833	-2.018	17.55833	-0.001	17.55833	0.049
17.56000	-2.042	17.56000	-0.002	17.56000	0.048
17.56167	-2.068	17.56167	-0.002	17.56167	0.047
17.56333	-2.107	17.56333	0.001	17.56333	0.046
17.56500	-2.148	17.56500	0.004	17.56498	0.045
17.56667	-2.198	17.56667	0.005	17.56667	0.044
17.56833	-2.243	17.56833	0.004	17.56833	0.043
17.57000	-2.288	17.57000	0.003	17.57000	0.042
17.57167	-2.344	17.57167	0.003	17.57167	0.041
17.57333	-2.384	17.57333	0.002	17.57333	0.040
17.57500	-2.420	17.57500	0.000	17.57500	0.039
17.57667	-2.455	17.57667	0.000	17.57667	0.038
17.57833	-2.491	17.57833	0.000	17.57833	0.037
17.58000	-2.536	17.58000	0.000	17.58000	0.036
17.58167	-2.582	17.58167	-0.001	17.58167	0.035
17.58333	-2.633	17.58333	-0.003	17.58333	0.034
17.58500	-2.683	17.58500	-0.003	17.58500	0.033
17.58667	-2.734	17.58667	-0.001	17.58667	0.032
17.58833	-2.790	17.58833	0.000	17.58832	0.031
17.59000	-2.840	17.59000	0.001	17.59000	0.030
17.59167	-2.876	17.59167	0.002	17.59167	0.029
17.59333	-2.916	17.59333	0.002	17.59333	0.028
17.59500	-2.962	17.59500	0.001	17.59500	0.027
17.59667	-3.013	17.59667	0.000	17.59665	0.026
17.59833	-3.063	17.59833	-0.001	17.59833	0.025
17.60000	-3.118	17.60000	-0.001	17.60000	0.024
17.60167	-3.179	17.60167	-0.001	17.60167	0.023
17.60333	-3.226	17.60333	0.000	17.60333	0.022
17.60500	-3.288	17.60500	-0.001	17.60500	0.021
17.60667	-3.340	17.60667	-0.001	17.60667	0.020
17.60833	-3.381	17.60833	-0.001	17.60833	0.019
17.61000	-3.421	17.61000	-0.004	17.61000	0.018
17.61167	-3.457	17.61167	-0.005	17.61165	0.017
17.61333	-3.523	17.61333	-0.009	17.61333	0.016
17.61500	-3.575	17.61500	-0.007	17.61500	0.015
17.61667	-3.631	17.61667	-0.005	17.61667	0.014
17.61833	-3.687	17.61833	-0.006	17.61833	0.013
17.62000	-3.743	17.62000	-0.006	17.61998	0.011
17.62167	-3.803	17.62167	-0.007	17.62167	0.010
17.62333	-3.848	17.62333	-0.006	17.62333	0.009
17.62500	-3.898	17.62500	-0.004	17.62500	0.008
17.62667	-3.943	17.62667	-0.002	17.62667	0.007
17.62833	-3.989	17.62833	-0.002	17.62833	0.006
17.63000	-4.049	17.63000	-0.001	17.63000	0.005
17.63167	-4.109	17.63167	-0.003	17.63167	0.004
17.63333	-4.175	17.63333	-0.004	17.63333	0.003
17.63500	-4.236	17.63500	-0.003	17.63498	0.002
17.63667	-4.287	17.63667	-0.001	17.63667	0.001
17.63833	-4.352	17.63833	0.000	17.63833	0.000
17.64000	-4.397	17.64000	-0.001	17.64000	0.000
17.64167	-4.443	17.64167	-0.003	17.64167	0.000
17.64333	-4.495	17.64333	-0.004	17.64332	0.000
17.64500	-4.541	17.64500	-0.005	17.64500	0.000
17.64667	-4.603	17.64667	-0.006	17.64667	0.000
17.64833	-4.664	17.64833	-0.008	17.64833	0.000
17.65000	-4.720	17.65000	-0.009	17.65000	0.000
17.65167	-4.776	17.65167	-0.009	17.65167	0.000
17.65333	-4.827	17.65333	-0.007	17.65333	0.000
17.65500	-4.877	17.65500	-0.008	17.65500	0.000
17.65667	-4.922	17.65667	-0.008	17.65667	0.000
17.65833	-4.967	17.65833	-0.007	17.65833	0.000
17.66000	-5.018	17.66000	-0.006	17.66000	0.000
17.66167	-5.067	17.66167	-0.005	17.66167	0.000
17.66333	-5.123	17.66333	-0.005	17.66333	0.000
17.66500	-5.179	17.66500	-0.006	17.66500	0.000
17.66667	-5.239	17.66667	-0.007	17.66665	0.000
17.66833	-5.294	17.66833	-0.007	17.66833	0.000
17.67000	-5.340	17.67000	-0.008	17.67000	0.000
17.67167	-5.385	17.67167	-0.008	17.67167	0.000
17.67333	-5.429	17.67333	-0.007	17.67333	0.000
17.67500	-5.475	17.67500	-0.005	17.67500	0.000
17.67667	-5.521	17.67667	-0.005	17.67667	0.000
17.67833	-5.565	17.67833	-0.005	17.67833	0.000
17.68000	-5.626	17.68000	-0.003	17.68000	0.000
17.68167	-5.682	17.68167	-0.006	17.68167	0.000
17.68333	-5.737	17.68333	-0.006	17.68333	0.000
17.68500	-5.787	17.68500	-0.007	17.68500	0.000
17.68667	-5.828	17.68667	-0.007	17.68667	0.000
17.68833	-5.874	17.68833	-0.007	17.68833	0.000
17.69000	-5.909	17.69000	-0.006	17.68998	0.000
17.69167	-5.950	17.69167	-0.006	17.69167	0.000
17.69333	-5.990	17.69333	-0.005	17.69333	0.000
17.69500	-6.026	17.69500	-0.004	17.69500	0.000
17.69667	-6.081	17.69667	-0.005	17.69667	0.000
17.69833	-6.132	17.69833	-0.005	17.69833	0.000
17.70000	-6.183	17.70000	-0.004	17.70000	0.000
17.70167	-6.223	17.70167	-0.002	17.70167	0.000
17.70333	-6.259	17.70333	0.000	17.70333	0.000
17.70500	-6.299	17.70500	0.000	17.70500	0.000
17.70667	-6.335	17.70667	0.000	17.70667	0.000
17.70833	-6.372	17.70833	0.000	17.70833	0.000
17.71000	-6.403	17.71000	-0.002	17.71000	0.000
17.71167	-6.434	17.71167	-0.002	17.71167	0.000
17.71333	-6.485	17.71333	-0.002	17.71332	0.000
17.71500	-6.526	17.71500	-0.003	17.71500	0.000
17.71667	-6.572	17.71667	-0.006	17.71667	0.000
17.71833	-6.607	17.71833	-0.007	17.71833	0.000
17.72000	-6.627	17.72000	-0.008	17.72000	0.000
17.72167	-6.657	17.72167	-0.007	17.72165	0.000
17.72333	-6.681	17.72333	-0.004	17.72333	0.000
17.72500	-6.712	17.72500	-0.003	17.72500	0.000
17.72667	-6.741	17.72667	-0.002	17.72667	0.000
17.72833	-6.768	17.72833	-0.003	17.72833	0.000
17.73000	-6.814	17.73000	-0.003	17.73000	0.000
17.73167	-6.850	17.73167	-0.002	17.73167	0.000
17.73333	-6.885	17.73333	-0.003	17.73333	0.000
17.73500	-6.904	17.73500	-0.004	17.73500	0.000
17.73667	-6.925	17.73667	-0.003	17.73665	0.000
17.73833	-6.949	17.73833	-0.003	17.73833	0.000
17.74000	-6.969	17.74000	-0.003	17.74000	0.000
17.74167	-7.001	17.74167	-0.004	17.74167	0.000
17.74333	-7.026	17.74333	-0.003	17.74333	0.000
17.74500	-7.052	17.74500	-0.003	17.74498	0.000
17.74667	-7.078	17.74667	-0.004	17.74667	0.000
17.74833	-7.104	17.74833	-0.005	17.74833	0.000
17.75000	-7.129	17.75000	-0.007	17.75000	0.000
17.75167	-7.138	17.75167	-0.008	17.75167	0.000
17.75333	-7.144	17.75333	-0.009	17.75333	0.000
17.75500	-7.144	17.75500	-0.009	17.75500	0.000
17.75667	-7.149	17.75667	-0.007	17.75667	0.000
17.75833	-7.159	17.75833	-0.005	17.75833	0.000
17.76000	-7.169	17.76000	-0.006	17.75998	0.000
17.76167	-7.184	17.76167	-0.008	17.76167	0.000
17.76333	-7.203	17.76333	-0.010	17.76333	0.000
17.76500	-7.224	17.76500	-0.010	17.76500	0.000
17.76667	-7.234	17.76667	-0.009	17.76667	0.000
17.76833	-7.239	17.76833	-0.007	17.76832	0.000
17.77000	-7.240	17.77000	-0.006	17.77000	0.000
17.77167	-7.246	17.77167	-0.003	17.77167	0.000
17.77333	-7.246	17.77333	-0.002	17.77333	0.000
17.77500	-7.251	17.77500	-0.003	17.77500	0.000
17.77667	-7.261	17.77667	-0.004	17.77667	0.000
17.77833	-7.266	17.77833	-0.005	17.77833	0.000
17.78000	-7.280	17.78000	-0.004	17.78000	0.000
17.78167	-7.280	17.78167	-0.003	17.78167	0.000
17.78333	-7.285	17.78333	-0.003	17.78333	0.000
17.78500	-7.280	17.78500	-0.003	17.78500	0.000
17.78667	-7.269	17.78667	-0.003	17.78667	0.000
17.78833	-7.258	17.78833	-0.003	17.78833	0.000
17.79000	-7.253	17.79000	-0.002	17.79000	0.000
17.79167	-7.248	17.79167	-0.002	17.79165	0.000
17.79333	-7.249	17.79333	-0.002	17.79333	0.000
17.79500	-7.254	17.79500	-0.004	17.79500	0.000
17.79667	-7.254	17.79667	-0.001	17.79667	0.000
17.79833	-7.248	17.79833	-0.002	17.79833	0.000
17.80000	-7.233	17.80000	-0.002	17.80000	0.000
17.80167	-7.219	17.80167	-0.002	17.80167	0.000
17.80333	-7.198	17.80333	0.000	17.80333	0.000
17.80500	-7.188	17.80500	-0.002	17.80500	0.000
17.80667	-7.178	17.80667	-0.004	17.80667	0.000
17.80833	-7.168	17.80833	-0.003	17.80833	0.000
17.81000	-7.158	17.81000	-0.001	17.81000	0.000
17.81167	-7.148	17.81167	-0.001	17.81167	0.000
17.81333	-7.138	17.81333	-0.003	17.81333	0.000
17.81500	-7.128	17.81500	-0.004	17.81498	0.000
17.81667	-7.113	17.81667	-0.003	17.81667	0.000
17.81833	-7.088	17.81833	-0.003	17.81833	0.000
17.82000	-7.067	17.82000	-0.002	17.82000	0.000
17.82167	-7.042	17.82167	-0.001	17.82167	0.000
17.82333	-7.023	17.82333	-0.002	17.82333	0.000
17.82500	-7.013	17.82500	-0.002	17.82500	0.000
17.82667	-6.999	17.82667	0.000	17.82667	0.000
17.82833	-6.980	17.82833	-0.002	17.82833	0.000
17.83000	-6.960	17.83000	0.000	17.83000	0.000
17.83167	-6.935	17.83167	0.000	17.83167	0.000
17.83333	-6.909	17.83333	0.000	17.83333	0.000
17.83500	-6.879	17.83500	0.000	17.83500	0.000
17.83667	-6.852	17.83667	-0.001	17.83667	0.000
17.83833	-6.822	17.83833	-0.002	17.83832	0.000
17.84000	-6.797	17.84000	-0.002	17.84000	0.000
17.84167	-6.772	17.84167	-0.001	17.84167	0.000
17.84333	-6.752	17.84333	-0.002	17.84333	0.000
17.84500	-6.733	17.84500	-0.002	17.84500	0.000
17.84667	-6.707	17.84667	-0.002	17.84665	0.000
17.84833	-6.677	17.84833	-0.003	17.84833	0.000
17.85000	-6.640	17.85000	-0.004	17.85000	0.000
17.85167	-6.600	17.85167	-0.002	17.85167	0.000
17.85333	-6.568	17.85333	0.000	17.85333	0.000
17.85500	-6.529	17.85500	0.000	17.85500	0.000
17.85667	-6.498	17.85667	0.001	17.85667	0.000
17.85833	-6.463	17.85833	0.000	17.85833	0.000
17.86000	-6.438	17.86000	-0.003	17.86000	0.000
17.86167	-6.417	17.86167	-0.003	17.86165	0.000
17.86333	-6.382	17.86333	-0.003	17.86333	0.000
17.86500	-6.341	17.86500	-0.002	17.86500	0.000
17.86667	-6.302	17.86667	-0.001	17.86667	0.000
17.86833	-6.256	17.86833	0.000	17.86833	0.000
17.87000	-6.222	17.87000	0.000	17.86998	0.000
17.87167	-6.181	17.87167	0.000	17.87167	0.000
17.87333	-6.141	17.87333	-0.002	17.87333	0.000
17.87500	-6.111	17.87500	-0.001	17.87500	0.000
17.87667	-6.082	17.87667	-0.002	17.87667	0.000
17.87833	-6.057	17.87833	-0.002	17.87833	0.000
17.88000	-6.017	17.88000	-0.003	17.88000	0.000
17.88167	-5.973	17.88167	-0.003	17.88167	0.000
17.88333	-5.928	17.88333	-0.002	17.88333	0.000
17.88500	-5.883	17.88500	-0.003	17.88498	0.000
17.88667	-5.846	17.88667	-0.004	17.88667	0.000
17.88833	-5.806	17.88833	-0.004	17.88833	0.000
17.89000	-5.770	17.89000	-0.003	17.89000	0.000
17.89167	-5.734	17.89167	-0.004	17.89167	0.000
17.89333	-5.693	17.89333	-0.004	17.89332	0.000
17.89500	-5.663	17.89500	-0.003	17.89500	0.000
17.89667	-5.612	17.89667	-0.003	17.89667	0.000
17.89833	-5.566	17.89833	-0.003	17.89833	0.000
17.90000	-5.515	17.90000	-0.004	17.90000	0.000
17.90167	-5.464	17.90167	-0.003	17.90167	0.000
17.90333	-5.429	17.90333	-0.002	17.90333	0.000
17.90500	-5.378	17.90500	-0.001	17.90500	0.000
17.90667	-5.342	17.90667	0.001	17.90667	0.000
17.90833	-5.301	17.90833	0.000	17.90833	0.000
17.91000	-5.260	17.91000	0.000	17.91000	0.000
17.91167	-5.224	17.91167	-0.001	17.91167	0.000
17.91333	-5.178	17.91333	-0.001	17.91333	0.000
17.91500	-5.133	17.91500	-0.001	17.91500	0.000
17.91667	-5.081	17.91667	-0.001	17.91665	0.000
17.91833	-5.031	17.91833	-0.002	17.91833	0.000
17.92000	-5.000	17.92000	-0.002	17.92000	0.000
17.92167	-4.949	17.92167	-0.003	17.92167	0.000
17.92333	-4.909	17.92333	-0.003	17.92333	0.000
17.92500	-4.874	17.92500	-0.003	17.92500	0.000
17.92667	-4.838	17.92667	-0.004	17.92667	0.000
17.92833	-4.803	17.92833	-0.005	17.92833	0.000
17.93000	-4.752	17.93000	-0.004	17.93000	0.000
17.93167	-4.707	17.93167	-0.003	17.93167	0.000
17.93333	-4.656	17.93333	-0.003	17.93333	0.000
17.93500	-4.606	17.93500	-0.004	17.93500	0.000
17.93667	-4.569	17.93667	-0.004	17.93667	0.000
17.93833	-4.529	17.93833	-0.004	17.93833	0.000
17.94000	-4.494	17.94000	-0.004	17.93998	0.000
17.94167	-4.454	17.94167	-0.005	17.94167	0.000
17.94333	-4.413	17.94333	-0.005	17.94333	0.000
17.94500	-4.378	17.94500	-0.004	17.94500	0.000
17.94667	-4.323	17.94667	-0.004	17.94667	0.000
17.94833	-4.267	17.94833	-0.002	17.94833	0.000
17.95000	-4.216	17.95000	0.000	17.95000	0.000
17.95167	-4.167	17.95167	-0.001	17.95167	0.000
17.95333	-4.126	17.95333	-0.001	17.95333	0.000
17.95500	-4.090	17.95500	0.000	17.95500	0.000
17.95667	-4.049	17.95667	0.000	17.95667	0.000
17.95833	-4.013	17.95833	-0.001	17.95833	0.000
17.96000	-3.977	17.96000	-0.002	17.96000	0.000
17.96167	-3.943	17.96167	-0.002	17.96167	0.000
17.96333	-3.887	17.96333	-0.003	17.96332	0.000
17.96500	-3.836	17.96500	-0.003	17.96500	0.000
17.96667	-3.797	17.96667	-0.001	17.96667	0.000
17.96833	-3.751	17.96833	0.000	17.96833	0.000
17.97000	-3.726	17.97000	0.000	17.97000	0.000
17.97167	-3.680	17.97167	0.000	17.97165	0.000
17.97333	-3.646	17.97333	0.000	17.97333	0.000
17.97500	-3.605	17.97500	0.000	17.97500	0.000
17.97667	-3.570	17.97667	-0.001	17.97667	0.000
17.97833	-3.530	17.97833	-0.003	17.97833	0.000
17.98000	-3.475	17.98000	-0.001	17.98000	0.000
17.98167	-3.430	17.98167	0.000	17.98167	0.000
17.98333	-3.380	17.98333	0.000	17.98333	0.000
17.98500	-3.340	17.98500	-0.001	17.98500	0.000
17.98667	-3.305	17.98667	0.000	17.98665	0.000
17.98833	-3.269	17.98833	0.000	17.98833	0.000
17.99000	-3.239	17.99000	0.001	17.99000	0.000
17.99167	-3.203	17.99167	0.001	17.99167	0.000
17.99333	-3.163	17.99333	0.000	17.99333	0.000
17.99500	-3.121	17.99500	0.001	17.99498	0.000
17.99667	-3.071	17.99667	0.003	17.99667	0.000
17.99833	-3.024	17.99833	0.002	17.99833	0.000
18.00000	-2.988	18.00000	0.001	18.00000	0.000
18.00167	-2.952	18.00167	-0.001	18.00167	0.000
18.00333	-2.931	18.00333	-0.001	18.00333	0.000
18.00500	-2.899	18.00500	0.000	18.00500	0.000
18.00667	-2.862	18.00667	0.000	18.00667	0.000
18.00833	-2.832	18.00833	0.000	18.00833	0.000
18.01000	-2.801	18.01000	0.001	18.00998	0.000
18.01167	-2.762	18.01167	0.000	18.01167	0.000
18.01333	-2.711	18.01333	0.000	18.01333	0.000
18.01500	-2.671	18.01500	0.001	18.01500	0.000
18.01667	-2.631	18.01667	0.000	18.01667	0.000
18.01833	-2.601	18.01833	0.000	18.01832	0.000
18.02000	-2.579	18.02000	0.000	18.02000	0.000
18.02167	-2.549	18.02167	0.002	18.02167	0.000
18.02333	-2.524	18.02333	0.000	18.02333	0.000
18.02500	-2.498	18.02500	-0.001	18.02500	0.000
18.02667	-2.468	18.02667	0.000	18.02667	0.000
18.02833	-2.436	18.02833	0.000	18.02833	0.000
18.03000	-2.396	18.03000	0.000	18.03000	0.000
18.03167	-2.371	18.03167	0.000	18.03167	0.000
18.03333	-2.345	18.03333	0.000	18.03333	0.000
18.03500	-2.314	18.03500	0.002	18.03500	0.000
18.03667	-2.294	18.03667	0.002	18.03667	0.000
18.03833	-2.267	18.03833	0.003	18.03833	0.000
18.04000	-2.242	18.04000	0.002	18.04000	0.000
18.04167	-2.213	18.04167	0.003	18.04165	0.000
18.04333	-2.177	18.04333	0.005	18.04333	0.000
18.04500	-2.142	18.04500	0.005	18.04500	0.000
18.04667	-2.091	18.04667	0.004	18.04667	0.000
18.04833	-2.060	18.04833	0.002	18.04833	0.000
18.05000	-2.035	18.05000	0.003	18.05000	0.000
18.05167	-2.010	18.05167	0.002	18.05167	0.000
18.05333	-1.990	18.05333	0.002	18.05333	0.000
18.05500	-1.969	18.05500	0.002	18.05500	0.000
18.05667	-1.949	18.05667	0.002	18.05667	0.000
18.05833	-1.929	18.05833	0.001	18.05833	0.000
18.06000	-1.897	18.06000	0.002	18.06000	0.000
18.06167	-1.868	18.06167	0.002	18.06167	0.000
18.06333	-1.832	18.06333	0.000	18.06333	0.000
18.06500	-1.802	18.06500	0.000	18.06498	0.000
18.06667	-1.777	18.06667	0.000	18.06667	0.000
18.06833	-1.756	18.06833	0.001	18.06833	0.000
18.07000	-1.742	18.07000	0.001	18.07000	0.000
18.07167	-1.717	18.07167	0.002	18.07167	0.000
18.07333	-1.697	18.07333	0.001	18.07333	0.000
18.07500	-1.676	18.07500	0.000	18.07500	0.000
18.07667	-1.646	18.07667	0.000	18.07667	0.000
18.07833	-1.620	18.07833	0.001	18.07833	0.000
18.08000	-1.580	18.08000	0.000	18.08000	0.000
18.08167	-1.555	18.08167	0.000	18.08167	0.000
18.08333	-1.534	18.08333	0.000	18.08333	0.000
18.08500	-1.519	18.08500	0.002	18.08500	0.000
18.08667	-1.508	18.08667	0.002	18.08667	0.000
18.08833	-1.492	18.08833	0.003	18.08832	0.000
18.09000	-1.472	18.09000	0.002	18.09000	0.000
18.09167	-1.451	18.09167	0.002	18.09167	0.000
18.09333	-1.421	18.09333	0.003	18.09333	0.000
18.09500	-1.400	18.09500	0.003	18.09500	0.000
18.09667	-1.373	18.09667	0.003	18.09665	0.000
18.09833	-1.358	18.09833	0.001	18.09833	0.000
18.10000	-1.343	18.10000	-0.001	18.10000	0.000
18.10167	-1.327	18.10167	-0.001	18.10167	0.000
18.10333	-1.317	18.10333	-0.001	18.10333	0.000
18.10500	-1.301	18.10500	0.000	18.10500	0.000
18.10667	-1.284	18.10667	0.000	18.10667	0.000
18.10833	-1.259	18.10833	0.001	18.10833	0.000
18.11000	-1.233	18.11000	0.002	18.11000	0.000
18.11167	-1.213	18.11167	0.002	18.11165	0.000
18.11333	-1.187	18.11333	0.001	18.11333	0.000
18.11500	-1.177	18.11500	0.001	18.11500	0.000
18.11667	-1.168	18.11667	0.002	18.11667	0.000
18.11833	-1.158	18.11833	0.000	18.11833	0.000
18.12000	-1.153	18.12000	0.000	18.11998	0.000
18.12167	-1.137	18.12167	0.000	18.12167	0.000
18.12333	-1.117	18.12333	-0.001	18.12333	0.000
18.12500	-1.091	18.12500	-0.002	18.12500	0.000
18.12667	-1.066	18.12667	-0.002	18.12667	0.000
18.12833	-1.045	18.12833	0.000	18.12833	0.000
18.13000	-1.026	18.13000	0.001	18.13000	0.000
18.13167	-1.016	18.13167	0.000	18.13167	0.000
18.13333	-1.007	18.13333	0.000	18.13333	0.000
18.13500	-0.997	18.13500	0.000	18.13498	0.000
18.13667	-0.991	18.13667	0.000	18.13667	0.000
18.13833	-0.976	18.13833	0.000	18.13833	0.000
18.14000	-0.962	18.14000	0.000	18.14000	0.000
18.14167	-0.938	18.14167	0.000	18.14167	0.000
18.14333	-0.912	18.14333	0.001	18.14332	0.000
18.14500	-0.897	18.14500	0.002	18.14500	0.000
18.14667	-0.882	18.14667	0.001	18.14667	0.000
18.14833	-0.872	18.14833	0.000	18.14833	0.000
18.15000	-0.868	18.15000	0.000	18.15000	0.000
18.15167	-0.853	18.15167	0.001	18.15167	0.000
18.15333	-0.844	18.15333	0.001	18.15333	0.000
18.15500	-0.834	18.15500	0.000	18.15500	0.000
18.15667	-0.819	18.15667	0.001	18.15667	0.000
18.15833	-0.809	18.15833	0.000	18.15833	0.000
18.16000	-0.788	18.16000	0.000	18.16000	0.000
18.16167	-0.778	18.16167	0.000	18.16167	0.000
18.16333	-0.768	18.16333	-0.003	18.16333	0.000
18.16500	-0.763	18.16500	-0.002	18.16500	0.000
18.16667	-0.757	18.16667	-0.001	18.16665	0.000
18.16833	-0.751	18.16833	-0.002	18.16833	0.000
18.17000	-0.751	18.17000	-0.004	18.17000	0.000
18.17167	-0.736	18.17167	0.000	18.17167	0.000
18.17333	-0.721	18.17333	0.001	18.17333	0.000
18.17500	-0.705	18.17500	0.001	18.17500	0.000
18.17667	-0.685	18.17667	0.001	18.17667	0.000
18.17833	-0.674	18.17833	0.001	18.17833	0.000
18.18000	-0.669	18.18000	0.001	18.18000	0.000
18.18167	-0.665	18.18167	0.000	18.18167	0.000
18.18333	-0.660	18.18333	0.000	18.18333	0.000
18.18500	-0.656	18.18500	0.001	18.18500	0.000
18.18667	-0.652	18.18667	0.001	18.18667	0.000
18.18833	-0.631	18.18833	0.000	18.18833	0.000
18.19000	-0.617	18.19000	0.000	18.18998	0.000
18.19167	-0.603	18.19167	0.000	18.19167	0.000
18.19333	-0.597	18.19333	0.000	18.19333	0.000
18.19500	-0.587	18.19500	0.001	18.19500	0.000
18.19667	-0.586	18.19667	0.003	18.19667	0.000
18.19833	-0.581	18.19833	0.000	18.19833	0.000
18.20000	-0.581	18.20000	0.000	18.20000	0.000
18.20167	-0.575	18.20167	0.000	18.20167	0.000
18.20333	-0.570	18.20333	0.002	18.20333	0.000
