ChromatogramRI		ChromatogramUV		Calibration CurveRI	
X:	Y:	X:	Y:	X:	Y:
19.59667	-0.021	19.59667	-0.177	19.59665	0.000
19.59833	-0.019	19.59833	-0.177	19.59833	0.000
19.60000	-0.024	19.60000	-0.177	19.60000	0.000
19.60167	-0.030	19.60167	-0.177	19.60167	0.000
19.60333	-0.034	19.60333	-0.179	19.60333	0.000
19.60500	-0.039	19.60500	-0.178	19.60500	0.000
19.60667	-0.039	19.60667	-0.180	19.60667	0.000
19.60833	-0.028	19.60833	-0.180	19.60833	0.000
19.61000	-0.023	19.61000	-0.181	19.61000	0.000
19.61167	-0.011	19.61167	-0.183	19.61165	0.000
19.61333	-0.011	19.61333	-0.183	19.61333	0.000
19.61500	-0.017	19.61500	-0.181	19.61500	0.000
19.61667	-0.022	19.61667	-0.182	19.61667	0.000
19.61833	-0.027	19.61833	-0.183	19.61833	0.000
19.62000	-0.033	19.62000	-0.185	19.61998	0.000
19.62167	-0.042	19.62167	-0.184	19.62167	0.000
19.62333	-0.041	19.62333	-0.184	19.62333	0.000
19.62500	-0.030	19.62500	-0.182	19.62500	0.000
19.62667	-0.025	19.62667	-0.185	19.62667	0.000
19.62833	-0.025	19.62833	-0.185	19.62833	0.000
19.63000	-0.020	19.63000	-0.186	19.63000	0.000
19.63167	-0.026	19.63167	-0.186	19.63167	0.000
19.63333	-0.031	19.63333	-0.185	19.63333	0.000
19.63500	-0.040	19.63500	-0.185	19.63498	0.000
19.63667	-0.045	19.63667	-0.185	19.63667	0.000
19.63833	-0.050	19.63833	-0.185	19.63833	0.000
19.64000	-0.045	19.64000	-0.187	19.64000	0.000
19.64167	-0.035	19.64167	-0.186	19.64167	0.000
19.64333	-0.019	19.64333	-0.186	19.64332	0.000
19.64500	-0.020	19.64500	-0.185	19.64500	0.000
19.64667	-0.024	19.64667	-0.188	19.64667	0.000
19.64833	-0.028	19.64833	-0.188	19.64833	0.000
19.65000	-0.028	19.65000	-0.188	19.65000	0.000
19.65167	-0.038	19.65167	-0.189	19.65167	0.000
19.65333	-0.044	19.65333	-0.189	19.65333	0.000
19.65500	-0.040	19.65500	-0.190	19.65500	0.000
19.65667	-0.036	19.65667	-0.190	19.65667	0.000
19.65833	-0.022	19.65833	-0.189	19.65833	0.000
19.66000	-0.011	19.66000	-0.187	19.66000	0.000
19.66167	-0.011	19.66167	-0.186	19.66167	0.000
19.66333	-0.011	19.66333	-0.188	19.66333	0.000
19.66500	-0.021	19.66500	-0.188	19.66500	0.000
19.66667	-0.021	19.66667	-0.187	19.66665	0.000
19.66833	-0.026	19.66833	-0.186	19.66833	0.000
19.67000	-0.026	19.67000	-0.187	19.67000	0.000
19.67167	-0.021	19.67167	-0.187	19.67167	0.000
19.67333	-0.017	19.67333	-0.185	19.67333	0.000
19.67500	-0.006	19.67500	-0.185	19.67500	0.000
19.67667	-0.001	19.67667	-0.184	19.67667	0.000
19.67833	-0.002	19.67833	-0.185	19.67833	0.000
19.68000	-0.007	19.68000	-0.186	19.68000	0.000
19.68167	-0.012	19.68167	-0.188	19.68167	0.000
19.68333	-0.018	19.68333	-0.189	19.68333	0.000
19.68500	-0.027	19.68500	-0.188	19.68500	0.000
19.68667	-0.027	19.68667	-0.187	19.68667	0.000
19.68833	-0.016	19.68833	-0.187	19.68833	0.000
19.69000	-0.005	19.69000	-0.187	19.68998	0.000
19.69167	-0.001	19.69167	-0.191	19.69167	0.000
19.69333	-0.001	19.69333	-0.190	19.69333	0.000
19.69500	-0.001	19.69500	-0.189	19.69500	0.000
19.69667	-0.002	19.69667	-0.189	19.69667	0.000
19.69833	-0.002	19.69833	-0.190	19.69833	0.000
19.70000	-0.018	19.70000	-0.189	19.70000	0.000
19.70167	-0.018	19.70167	-0.190	19.70167	0.000
19.70333	-0.018	19.70333	-0.192	19.70333	0.000
19.70500	-0.012	19.70500	-0.192	19.70500	0.000
19.70667	-0.007	19.70667	-0.193	19.70667	0.000
19.70833	-0.003	19.70833	-0.192	19.70833	0.000
19.71000	-0.003	19.71000	-0.192	19.71000	0.000
19.71167	-0.003	19.71167	-0.191	19.71167	0.000
19.71333	-0.014	19.71333	-0.190	19.71332	0.000
19.71500	-0.019	19.71500	-0.189	19.71500	0.000
19.71667	-0.030	19.71667	-0.191	19.71667	0.000
19.71833	-0.030	19.71833	-0.191	19.71833	0.000
19.72000	-0.030	19.72000	-0.191	19.72000	0.000
19.72167	-0.030	19.72167	-0.191	19.72165	0.000
19.72333	-0.019	19.72333	-0.192	19.72333	0.000
19.72500	-0.013	19.72500	-0.193	19.72500	0.000
19.72667	-0.013	19.72667	-0.191	19.72667	0.000
19.72833	-0.018	19.72833	-0.190	19.72833	0.000
19.73000	-0.023	19.73000	-0.191	19.73000	0.000
19.73167	-0.028	19.73167	-0.189	19.73167	0.000
19.73333	-0.033	19.73333	-0.191	19.73333	0.000
19.73500	-0.037	19.73500	-0.192	19.73500	0.000
19.73667	-0.033	19.73667	-0.192	19.73665	0.000
19.73833	-0.022	19.73833	-0.191	19.73833	0.000
19.74000	-0.017	19.74000	-0.191	19.74000	0.000
19.74167	-0.011	19.74167	-0.191	19.74167	0.000
19.74333	-0.017	19.74333	-0.191	19.74333	0.000
19.74500	-0.021	19.74500	-0.192	19.74498	0.000
19.74667	-0.027	19.74667	-0.192	19.74667	0.000
19.74833	-0.032	19.74833	-0.192	19.74833	0.000
19.75000	-0.041	19.75000	-0.191	19.75000	0.000
19.75167	-0.041	19.75167	-0.193	19.75167	0.000
19.75333	-0.035	19.75333	-0.194	19.75333	0.000
19.75500	-0.030	19.75500	-0.194	19.75500	0.000
19.75667	-0.020	19.75667	-0.193	19.75667	0.000
19.75833	-0.014	19.75833	-0.193	19.75833	0.000
19.76000	-0.013	19.76000	-0.193	19.75998	0.000
19.76167	-0.018	19.76167	-0.193	19.76167	0.000
19.76333	-0.028	19.76333	-0.193	19.76333	0.000
19.76500	-0.038	19.76500	-0.193	19.76500	0.000
19.76667	-0.043	19.76667	-0.192	19.76667	0.000
19.76833	-0.038	19.76833	-0.192	19.76832	0.000
19.77000	-0.029	19.77000	-0.193	19.77000	0.000
19.77167	-0.019	19.77167	-0.193	19.77167	0.000
19.77333	-0.009	19.77333	-0.193	19.77333	0.000
19.77500	-0.010	19.77500	-0.194	19.77500	0.000
19.77667	-0.011	19.77667	-0.193	19.77667	0.000
19.77833	-0.016	19.77833	-0.195	19.77833	0.000
19.78000	-0.020	19.78000	-0.195	19.78000	0.000
19.78167	-0.025	19.78167	-0.196	19.78167	0.000
19.78333	-0.030	19.78333	-0.193	19.78333	0.000
19.78500	-0.025	19.78500	-0.195	19.78500	0.000
19.78667	-0.019	19.78667	-0.196	19.78667	0.000
19.78833	-0.008	19.78833	-0.196	19.78833	0.000
19.79000	-0.003	19.79000	-0.198	19.79000	0.000
19.79167	-0.008	19.79167	-0.198	19.79165	0.000
19.79333	-0.014	19.79333	-0.198	19.79333	0.000
19.79500	-0.014	19.79500	-0.198	19.79500	0.000
19.79667	-0.020	19.79667	-0.198	19.79667	0.000
19.79833	-0.025	19.79833	-0.200	19.79833	0.000
19.80000	-0.020	19.80000	-0.201	19.80000	0.000
19.80167	-0.021	19.80167	-0.201	19.80167	0.000
19.80333	-0.011	19.80333	-0.200	19.80333	0.000
19.80500	-0.001	19.80500	-0.199	19.80500	0.000
19.80667	-0.001	19.80667	-0.198	19.80667	0.000
19.80833	-0.002	19.80833	-0.197	19.80833	0.000
19.81000	-0.002	19.81000	-0.197	19.81000	0.000
19.81167	-0.003	19.81167	-0.199	19.81167	0.000
19.81333	-0.013	19.81333	-0.198	19.81333	0.000
19.81500	-0.019	19.81500	-0.199	19.81498	0.000
19.81667	-0.024	19.81667	-0.199	19.81667	0.000
19.81833	-0.018	19.81833	-0.200	19.81833	0.000
19.82000	-0.013	19.82000	-0.200	19.82000	0.000
19.82167	-0.003	19.82167	-0.202	19.82167	0.000
19.82333	0.000	19.82333	-0.202	19.82333	0.000
19.82500	-0.005	19.82500	-0.203	19.82500	0.000
19.82667	-0.016	19.82667	-0.202	19.82667	0.000
19.82833	-0.016	19.82833	-0.203	19.82833	0.000
19.83000	-0.027	19.83000	-0.202	19.83000	0.000
19.83167	-0.027	19.83167	-0.204	19.83167	0.000
19.83333	-0.023	19.83333	-0.203	19.83333	0.000
19.83500	-0.018	19.83500	-0.204	19.83500	0.000
19.83667	-0.013	19.83667	-0.202	19.83667	0.000
19.83833	-0.008	19.83833	-0.202	19.83832	0.000
19.84000	-0.002	19.84000	-0.201	19.84000	0.000
19.84167	-0.006	19.84167	-0.199	19.84167	0.000
19.84333	-0.016	19.84333	-0.200	19.84333	0.000
19.84500	-0.021	19.84500	-0.202	19.84500	0.000
19.84667	-0.031	19.84667	-0.201	19.84665	0.000
19.84833	-0.031	19.84833	-0.201	19.84833	0.000
19.85000	-0.022	19.85000	-0.201	19.85000	0.000
19.85167	-0.016	19.85167	-0.199	19.85167	0.000
19.85333	-0.016	19.85333	-0.198	19.85333	0.000
19.85500	-0.011	19.85500	-0.198	19.85500	0.000
19.85667	-0.006	19.85667	-0.200	19.85667	0.000
19.85833	-0.016	19.85833	-0.202	19.85833	0.000
19.86000	-0.026	19.86000	-0.203	19.86000	0.000
19.86167	-0.031	19.86167	-0.203	19.86165	0.000
19.86333	-0.036	19.86333	-0.201	19.86333	0.000
19.86500	-0.036	19.86500	-0.203	19.86500	0.000
19.86667	-0.036	19.86667	-0.203	19.86667	0.000
19.86833	-0.020	19.86833	-0.203	19.86833	0.000
19.87000	-0.010	19.87000	-0.203	19.86998	0.000
19.87167	-0.010	19.87167	-0.203	19.87167	0.000
19.87333	-0.010	19.87333	-0.203	19.87333	0.000
19.87500	-0.015	19.87500	-0.204	19.87500	0.000
19.87667	-0.020	19.87667	-0.206	19.87667	0.000
19.87833	-0.030	19.87833	-0.206	19.87833	0.000
19.88000	-0.030	19.88000	-0.209	19.88000	0.000
19.88167	-0.031	19.88167	-0.212	19.88167	0.000
19.88333	-0.021	19.88333	-0.209	19.88333	0.000
19.88500	-0.011	19.88500	-0.209	19.88498	0.000
19.88667	-0.005	19.88667	-0.209	19.88667	0.000
19.88833	0.000	19.88833	-0.210	19.88833	0.000
19.89000	-0.004	19.89000	-0.211	19.89000	0.000
19.89167	-0.019	19.89167	-0.210	19.89167	0.000
19.89333	-0.024	19.89333	-0.209	19.89332	0.000
19.89500	-0.029	19.89500	-0.209	19.89500	0.000
19.89667	-0.034	19.89667	-0.209	19.89667	0.000
19.89833	-0.029	19.89833	-0.210	19.89833	0.000
19.90000	-0.024	19.90000	-0.209	19.90000	0.000
19.90167	-0.018	19.90167	-0.209	19.90167	0.000
19.90333	-0.011	19.90333	-0.207	19.90333	0.000
19.90500	-0.011	19.90500	-0.211	19.90500	0.000
19.90667	-0.016	19.90667	-0.211	19.90667	0.000
19.90833	-0.016	19.90833	-0.210	19.90833	0.000
19.91000	-0.021	19.91000	-0.211	19.91000	0.000
19.91167	-0.017	19.91167	-0.210	19.91167	0.000
19.91333	-0.022	19.91333	-0.211	19.91333	0.000
19.91500	-0.017	19.91500	-0.210	19.91500	0.000
19.91667	-0.006	19.91667	-0.210	19.91665	0.000
19.91833	0.000	19.91833	-0.211	19.91833	0.000
19.92000	0.005	19.92000	-0.212	19.92000	0.000
19.92167	0.005	19.92167	-0.211	19.92167	0.000
19.92333	-0.005	19.92333	-0.209	19.92333	0.000
19.92500	-0.010	19.92500	-0.210	19.92500	0.000
19.92667	-0.015	19.92667	-0.209	19.92667	0.000
19.92833	-0.022	19.92833	-0.210	19.92833	0.000
19.93000	-0.018	19.93000	-0.212	19.93000	0.000
19.93167	-0.008	19.93167	-0.213	19.93167	0.000
19.93333	-0.003	19.93333	-0.213	19.93333	0.000
19.93500	0.000	19.93500	-0.214	19.93500	0.000
19.93667	-0.004	19.93667	-0.213	19.93667	0.000
19.93833	-0.005	19.93833	-0.214	19.93833	0.000
19.94000	-0.010	19.94000	-0.215	19.93998	0.000
19.94167	-0.020	19.94167	-0.215	19.94167	0.000
19.94333	-0.026	19.94333	-0.213	19.94333	0.000
19.94500	-0.031	19.94500	-0.215	19.94500	0.000
19.94667	-0.032	19.94667	-0.215	19.94667	0.000
19.94833	-0.023	19.94833	-0.214	19.94833	0.000
19.95000	-0.014	19.95000	-0.215	19.95000	0.000
19.95167	-0.014	19.95167	-0.215	19.95167	0.000
19.95333	-0.014	19.95333	-0.215	19.95333	0.000
19.95500	-0.018	19.95500	-0.213	19.95500	0.000
19.95667	-0.018	19.95667	-0.213	19.95667	0.000
19.95833	-0.027	19.95833	-0.214	19.95833	0.000
19.96000	-0.036	19.96000	-0.214	19.96000	0.000
19.96167	-0.042	19.96167	-0.213	19.96167	0.000
19.96333	-0.031	19.96333	-0.214	19.96332	0.000
19.96500	-0.020	19.96500	-0.216	19.96500	0.000
19.96667	-0.015	19.96667	-0.214	19.96667	0.000
19.96833	-0.010	19.96833	-0.214	19.96833	0.000
19.97000	-0.015	19.97000	-0.216	19.97000	0.000
19.97167	-0.020	19.97167	-0.216	19.97165	0.000
19.97333	-0.025	19.97333	-0.218	19.97333	0.000
19.97500	-0.030	19.97500	-0.221	19.97500	0.000
19.97667	-0.035	19.97667	-0.220	19.97667	0.000
19.97833	-0.030	19.97833	-0.218	19.97833	0.000
19.98000	-0.024	19.98000	-0.218	19.98000	0.000
19.98167	-0.018	19.98167	-0.218	19.98167	0.000
19.98333	-0.008	19.98333	-0.218	19.98333	0.000
19.98500	-0.004	19.98500	-0.219	19.98500	0.000
19.98667	-0.003	19.98667	-0.220	19.98665	0.000
19.98833	-0.008	19.98833	-0.221	19.98833	0.000
19.99000	-0.013	19.99000	-0.223	19.99000	0.000
19.99167	-0.018	19.99167	-0.221	19.99167	0.000
19.99333	-0.024	19.99333	-0.221	19.99333	0.000
19.99500	-0.018	19.99500	-0.221	19.99498	0.000
19.99667	-0.012	19.99667	-0.218	19.99667	0.000
19.99833	-0.006	19.99833	-0.218	19.99833	0.000
20.00000	0.000	20.00000	-0.222	20.00000	0.000
20.00167	0.000	20.00167	-0.223	20.00167	0.000
20.00333	0.000	20.00333	-0.222	20.00333	0.000
20.00500	-0.010	20.00500	-0.221	20.00500	0.000
20.00667	-0.020	20.00667	-0.221	20.00667	0.000
20.00833	-0.025	20.00833	-0.222	20.00833	0.000
20.01000	-0.030	20.01000	-0.219	20.00998	0.000
20.01167	-0.025	20.01167	-0.216	20.01167	0.000
20.01333	-0.014	20.01333	-0.217	20.01333	0.000
20.01500	-0.004	20.01500	-0.217	20.01500	0.000
20.01667	0.011	20.01667	-0.218	20.01667	0.000
20.01833	0.006	20.01833	-0.218	20.01832	0.000
20.02000	0.000	20.02000	-0.217	20.02000	0.000
20.02167	-0.010	20.02167	-0.218	20.02167	0.000
20.02333	-0.015	20.02333	-0.217	20.02333	0.000
20.02500	-0.021	20.02500	-0.221	20.02500	0.000
20.02667	-0.022	20.02667	-0.222	20.02667	0.000
20.02833	-0.017	20.02833	-0.223	20.02833	0.000
20.03000	-0.011	20.03000	-0.221	20.03000	0.000
20.03167	-0.011	20.03167	-0.221	20.03167	0.000
20.03333	-0.012	20.03333	-0.222	20.03333	0.000
20.03500	-0.012	20.03500	-0.222	20.03500	0.000
20.03667	-0.018	20.03667	-0.222	20.03667	0.000
20.03833	-0.023	20.03833	-0.220	20.03833	0.000
20.04000	-0.028	20.04000	-0.220	20.04000	0.000
20.04167	-0.028	20.04167	-0.222	20.04165	0.000
20.04333	-0.022	20.04333	-0.222	20.04333	0.000
20.04500	-0.017	20.04500	-0.222	20.04500	0.000
20.04667	-0.011	20.04667	-0.224	20.04667	0.000
20.04833	-0.006	20.04833	-0.223	20.04833	0.000
20.05000	-0.006	20.05000	-0.224	20.05000	0.000
20.05167	-0.012	20.05167	-0.224	20.05167	0.000
20.05333	-0.022	20.05333	-0.223	20.05333	0.000
20.05500	-0.022	20.05500	-0.223	20.05500	0.000
20.05667	-0.027	20.05667	-0.222	20.05667	0.000
20.05833	-0.028	20.05833	-0.224	20.05833	0.000
20.06000	-0.028	20.06000	-0.225	20.06000	0.000
20.06167	-0.022	20.06167	-0.225	20.06167	0.000
20.06333	-0.017	20.06333	-0.223	20.06333	0.000
20.06500	-0.011	20.06500	-0.224	20.06498	0.000
20.06667	-0.011	20.06667	-0.223	20.06667	0.000
20.06833	-0.017	20.06833	-0.223	20.06833	0.000
20.07000	-0.023	20.07000	-0.224	20.07000	0.000
20.07167	-0.024	20.07167	-0.224	20.07167	0.000
20.07333	-0.024	20.07333	-0.226	20.07333	0.000
20.07500	-0.024	20.07500	-0.224	20.07500	0.000
20.07667	-0.014	20.07667	-0.224	20.07667	0.000
20.07833	-0.010	20.07833	-0.227	20.07833	0.000
20.08000	-0.005	20.08000	-0.227	20.08000	0.000
20.08167	0.000	20.08167	-0.227	20.08167	0.000
20.08333	-0.006	20.08333	-0.227	20.08333	0.000
20.08500	-0.007	20.08500	-0.228	20.08500	0.000
20.08667	-0.017	20.08667	-0.228	20.08667	0.000
20.08833	-0.027	20.08833	-0.226	20.08832	0.000
20.09000	-0.033	20.09000	-0.227	20.09000	0.000
20.09167	-0.028	20.09167	-0.228	20.09167	0.000
20.09333	-0.024	20.09333	-0.231	20.09333	0.000
20.09500	-0.014	20.09500	-0.234	20.09500	0.000
20.09667	-0.009	20.09667	-0.234	20.09665	0.000
20.09833	-0.005	20.09833	-0.233	20.09833	0.000
20.10000	-0.005	20.10000	-0.233	20.10000	0.000
20.10167	-0.014	20.10167	-0.234	20.10167	0.000
20.10333	-0.019	20.10333	-0.233	20.10333	0.000
20.10500	-0.019	20.10500	-0.234	20.10500	0.000
20.10667	-0.024	20.10667	-0.236	20.10667	0.000
20.10833	-0.024	20.10833	-0.239	20.10833	0.000
20.11000	-0.018	20.11000	-0.239	20.11000	0.000
20.11167	-0.013	20.11167	-0.238	20.11165	0.000
20.11333	-0.007	20.11333	-0.237	20.11333	0.000
20.11500	-0.007	20.11500	-0.236	20.11500	0.000
20.11667	-0.012	20.11667	-0.235	20.11667	0.000
20.11833	-0.022	20.11833	-0.234	20.11833	0.000
20.12000	-0.032	20.12000	-0.234	20.11998	0.000
20.12167	-0.033	20.12167	-0.235	20.12167	0.000
20.12333	-0.038	20.12333	-0.235	20.12333	0.000
20.12500	-0.033	20.12500	-0.236	20.12500	0.000
20.12667	-0.029	20.12667	-0.234	20.12667	0.000
20.12833	-0.020	20.12833	-0.235	20.12833	0.000
20.13000	-0.016	20.13000	-0.234	20.13000	0.000
20.13167	-0.016	20.13167	-0.234	20.13167	0.000
20.13333	-0.022	20.13333	-0.235	20.13333	0.000
20.13500	-0.033	20.13500	-0.236	20.13498	0.000
20.13667	-0.033	20.13667	-0.236	20.13667	0.000
20.13833	-0.038	20.13833	-0.236	20.13833	0.000
20.14000	-0.038	20.14000	-0.236	20.14000	0.000
20.14167	-0.033	20.14167	-0.240	20.14167	0.000
20.14333	-0.023	20.14333	-0.241	20.14332	0.000
20.14500	-0.018	20.14500	-0.240	20.14500	0.000
20.14667	-0.013	20.14667	-0.242	20.14667	0.000
20.14833	-0.013	20.14833	-0.244	20.14833	0.000
20.15000	-0.012	20.15000	-0.241	20.15000	0.000
20.15167	-0.017	20.15167	-0.241	20.15167	0.000
20.15333	-0.017	20.15333	-0.239	20.15333	0.000
20.15500	-0.016	20.15500	-0.238	20.15500	0.000
20.15667	-0.010	20.15667	-0.238	20.15667	0.000
20.15833	-0.004	20.15833	-0.239	20.15833	0.000
20.16000	0.001	20.16000	-0.240	20.16000	0.000
20.16167	0.003	20.16167	-0.241	20.16167	0.000
20.16333	0.000	20.16333	-0.243	20.16333	0.000
20.16500	-0.003	20.16500	-0.245	20.16500	0.000
20.16667	-0.012	20.16667	-0.246	20.16665	0.000
20.16833	-0.022	20.16833	-0.247	20.16833	0.000
20.17000	-0.026	20.17000	-0.246	20.17000	0.000
20.17167	-0.031	20.17167	-0.244	20.17167	0.000
20.17333	-0.030	20.17333	-0.244	20.17333	0.000
20.17500	-0.020	20.17500	-0.244	20.17500	0.000
20.17667	-0.015	20.17667	-0.245	20.17667	0.000
20.17833	-0.005	20.17833	-0.246	20.17833	0.000
20.18000	-0.005	20.18000	-0.246	20.18000	0.000
20.18167	-0.005	20.18167	-0.244	20.18167	0.000
20.18333	-0.010	20.18333	-0.244	20.18333	0.000
20.18500	-0.011	20.18500	-0.244	20.18500	0.000
20.18667	-0.021	20.18667	-0.245	20.18667	0.000
20.18833	-0.021	20.18833	-0.245	20.18833	0.000
20.19000	-0.021	20.19000	-0.243	20.18998	0.000
20.19167	-0.017	20.19167	-0.243	20.19167	0.000
20.19333	-0.012	20.19333	-0.241	20.19333	0.000
20.19500	-0.007	20.19500	-0.240	20.19500	0.000
20.19667	-0.003	20.19667	-0.241	20.19667	0.000
20.19833	-0.009	20.19833	-0.241	20.19833	0.000
20.20000	-0.014	20.20000	-0.242	20.20000	0.000
20.20167	-0.024	20.20167	-0.241	20.20167	0.000
20.20333	-0.035	20.20333	-0.238	20.20333	0.000
20.20500	-0.030	20.20500	-0.240	20.20500	0.000
20.20667	-0.019	20.20667	-0.242	20.20667	0.000
20.20833	-0.009	20.20833	-0.246	20.20833	0.000
20.21000	-0.009	20.21000	-0.247	20.21000	0.000
20.21167	-0.003	20.21167	-0.247	20.21167	0.000
20.21333	-0.003	20.21333	-0.247	20.21332	0.000
20.21500	-0.007	20.21500	-0.247	20.21500	0.000
20.21667	-0.012	20.21667	-0.246	20.21667	0.000
20.21833	-0.024	20.21833	-0.247	20.21833	0.000
20.22000	-0.024	20.22000	-0.247	20.22000	0.000
20.22167	-0.024	20.22167	-0.247	20.22165	0.000
20.22333	-0.019	20.22333	-0.247	20.22333	0.000
20.22500	-0.009	20.22500	-0.247	20.22500	0.000
20.22667	-0.004	20.22667	-0.249	20.22667	0.000
20.22833	-0.004	20.22833	-0.250	20.22833	0.000
20.23000	-0.004	20.23000	-0.251	20.23000	0.000
20.23167	-0.004	20.23167	-0.250	20.23167	0.000
20.23333	-0.013	20.23333	-0.248	20.23333	0.000
20.23500	-0.018	20.23500	-0.248	20.23500	0.000
20.23667	-0.022	20.23667	-0.248	20.23665	0.000
20.23833	-0.016	20.23833	-0.248	20.23833	0.000
20.24000	-0.011	20.24000	-0.246	20.24000	0.000
20.24167	-0.005	20.24167	-0.248	20.24167	0.000
20.24333	-0.005	20.24333	-0.249	20.24333	0.000
20.24500	-0.005	20.24500	-0.250	20.24498	0.000
20.24667	-0.016	20.24667	-0.249	20.24667	0.000
20.24833	-0.021	20.24833	-0.248	20.24833	0.000
20.25000	-0.027	20.25000	-0.247	20.25000	0.000
20.25167	-0.032	20.25167	-0.247	20.25167	0.000
20.25333	-0.027	20.25333	-0.247	20.25333	0.000
20.25500	-0.022	20.25500	-0.247	20.25500	0.000
20.25667	-0.017	20.25667	-0.248	20.25667	0.000
20.25833	-0.007	20.25833	-0.250	20.25833	0.000
20.26000	-0.002	20.26000	-0.250	20.25998	0.000
20.26167	-0.007	20.26167	-0.250	20.26167	0.000
20.26333	-0.007	20.26333	-0.251	20.26333	0.000
20.26500	-0.022	20.26500	-0.251	20.26500	0.000
20.26667	-0.027	20.26667	-0.253	20.26667	0.000
20.26833	-0.037	20.26833	-0.252	20.26832	0.000
20.27000	-0.032	20.27000	-0.254	20.27000	0.000
20.27167	-0.021	20.27167	-0.254	20.27167	0.000
20.27333	-0.011	20.27333	-0.254	20.27333	0.000
20.27500	-0.005	20.27500	-0.253	20.27500	0.000
20.27667	-0.006	20.27667	-0.252	20.27667	0.000
20.27833	-0.006	20.27833	-0.252	20.27833	0.000
20.28000	-0.011	20.28000	-0.250	20.28000	0.000
20.28167	-0.018	20.28167	-0.252	20.28167	0.000
20.28333	-0.029	20.28333	-0.252	20.28333	0.000
20.28500	-0.028	20.28500	-0.252	20.28500	0.000
20.28667	-0.023	20.28667	-0.250	20.28667	0.000
20.28833	-0.007	20.28833	-0.250	20.28833	0.000
20.29000	-0.002	20.29000	-0.250	20.29000	0.000
20.29167	-0.001	20.29167	-0.253	20.29165	0.000
20.29333	-0.001	20.29333	-0.255	20.29333	0.000
20.29500	-0.006	20.29500	-0.255	20.29500	0.000
20.29667	-0.016	20.29667	-0.257	20.29667	0.000
20.29833	-0.021	20.29833	-0.256	20.29833	0.000
20.30000	-0.026	20.30000	-0.257	20.30000	0.000
20.30167	-0.023	20.30167	-0.258	20.30167	0.000
20.30333	-0.018	20.30333	-0.258	20.30333	0.000
20.30500	-0.008	20.30500	-0.258	20.30500	0.000
20.30667	-0.008	20.30667	-0.258	20.30667	0.000
20.30833	-0.003	20.30833	-0.258	20.30833	0.000
20.31000	-0.003	20.31000	-0.256	20.31000	0.000
20.31167	-0.008	20.31167	-0.257	20.31167	0.000
20.31333	-0.024	20.31333	-0.258	20.31333	0.000
20.31500	-0.029	20.31500	-0.259	20.31498	0.000
20.31667	-0.033	20.31667	-0.259	20.31667	0.000
20.31833	-0.028	20.31833	-0.259	20.31833	0.000
20.32000	-0.018	20.32000	-0.260	20.32000	0.000
20.32167	-0.008	20.32167	-0.261	20.32167	0.000
20.32333	-0.008	20.32333	-0.260	20.32333	0.000
20.32500	-0.004	20.32500	-0.260	20.32500	0.000
20.32667	-0.014	20.32667	-0.260	20.32667	0.000
20.32833	-0.014	20.32833	-0.261	20.32833	0.000
20.33000	-0.020	20.33000	-0.263	20.33000	0.000
20.33167	-0.031	20.33167	-0.264	20.33167	0.000
20.33333	-0.031	20.33333	-0.265	20.33333	0.000
20.33500	-0.026	20.33500	-0.263	20.33500	0.000
20.33667	-0.020	20.33667	-0.262	20.33667	0.000
20.33833	-0.015	20.33833	-0.261	20.33832	0.000
20.34000	-0.011	20.34000	-0.260	20.34000	0.000
20.34167	-0.010	20.34167	-0.262	20.34167	0.000
20.34333	-0.010	20.34333	-0.262	20.34333	0.000
20.34500	-0.011	20.34500	-0.262	20.34500	0.000
20.34667	-0.021	20.34667	-0.264	20.34665	0.000
20.34833	-0.021	20.34833	-0.264	20.34833	0.000
20.35000	-0.021	20.35000	-0.266	20.35000	0.000
20.35167	-0.016	20.35167	-0.266	20.35167	0.000
20.35333	-0.006	20.35333	-0.266	20.35333	0.000
20.35500	0.003	20.35500	-0.268	20.35500	0.000
20.35667	0.003	20.35667	-0.270	20.35667	0.000
20.35833	0.004	20.35833	-0.271	20.35833	0.000
20.36000	-0.005	20.36000	-0.270	20.36000	0.000
20.36167	-0.014	20.36167	-0.269	20.36165	0.000
20.36333	-0.019	20.36333	-0.268	20.36333	0.000
20.36500	-0.025	20.36500	-0.269	20.36500	0.000
20.36667	-0.020	20.36667	-0.271	20.36667	0.000
20.36833	-0.011	20.36833	-0.270	20.36833	0.000
20.37000	-0.006	20.37000	-0.270	20.36998	0.000
20.37167	-0.001	20.37167	-0.270	20.37167	0.000
20.37333	-0.002	20.37333	-0.270	20.37333	0.000
20.37500	-0.002	20.37500	-0.270	20.37500	0.000
20.37667	-0.008	20.37667	-0.270	20.37667	0.000
20.37833	-0.013	20.37833	-0.268	20.37833	0.000
20.38000	-0.019	20.38000	-0.268	20.38000	0.000
20.38167	-0.019	20.38167	-0.266	20.38167	0.000
20.38333	-0.015	20.38333	-0.267	20.38333	0.000
20.38500	-0.006	20.38500	-0.267	20.38498	0.000
20.38667	0.003	20.38667	-0.266	20.38667	0.000
20.38833	0.008	20.38833	-0.266	20.38833	0.000
20.39000	0.015	20.39000	-0.264	20.39000	0.000
20.39167	0.005	20.39167	-0.264	20.39167	0.000
20.39333	-0.003	20.39333	-0.265	20.39332	0.000
20.39500	-0.013	20.39500	-0.264	20.39500	0.000
20.39667	-0.017	20.39667	-0.265	20.39667	0.000
