ChromatogramRI		ChromatogramUV		Calibration CurveRI	
19.00000	0.059	19.00000	0.110	19.00000	0.000
19.00167	0.055	19.00167	0.109	19.00167	0.000
19.00333	0.055	19.00333	0.108	19.00333	0.000
19.00500	0.066	19.00500	0.107	19.00500	0.000
19.00667	0.070	19.00667	0.106	19.00667	0.000
19.00833	0.074	19.00833	0.106	19.00833	0.000
19.01000	0.074	19.01000	0.105	19.00998	0.000
19.01167	0.080	19.01167	0.105	19.01167	0.000
19.01333	0.074	19.01333	0.106	19.01333	0.000
19.01500	0.064	19.01500	0.104	19.01500	0.000
19.01667	0.060	19.01667	0.103	19.01667	0.000
19.01833	0.056	19.01833	0.104	19.01832	0.000
19.02000	0.057	19.02000	0.103	19.02000	0.000
19.02167	0.069	19.02167	0.103	19.02167	0.000
19.02333	0.075	19.02333	0.104	19.02333	0.000
19.02500	0.080	19.02500	0.105	19.02500	0.000
19.02667	0.081	19.02667	0.105	19.02667	0.000
19.02833	0.077	19.02833	0.103	19.02833	0.000
19.03000	0.072	19.03000	0.102	19.03000	0.000
19.03167	0.062	19.03167	0.103	19.03167	0.000
19.03333	0.058	19.03333	0.104	19.03333	0.000
19.03500	0.062	19.03500	0.105	19.03500	0.000
19.03667	0.062	19.03667	0.105	19.03667	0.000
19.03833	0.078	19.03833	0.105	19.03833	0.000
19.04000	0.084	19.04000	0.105	19.04000	0.000
19.04167	0.093	19.04167	0.104	19.04165	0.000
19.04333	0.087	19.04333	0.107	19.04333	0.000
19.04500	0.082	19.04500	0.107	19.04500	0.000
19.04667	0.067	19.04667	0.106	19.04667	0.000
19.04833	0.056	19.04833	0.107	19.04833	0.000
19.05000	0.051	19.05000	0.108	19.05000	0.000
19.05167	0.055	19.05167	0.110	19.05167	0.000
19.05333	0.065	19.05333	0.111	19.05333	0.000
19.05500	0.080	19.05500	0.109	19.05500	0.000
19.05667	0.085	19.05667	0.108	19.05667	0.000
19.05833	0.084	19.05833	0.107	19.05833	0.000
19.06000	0.083	19.06000	0.107	19.06000	0.000
19.06167	0.073	19.06167	0.107	19.06167	0.000
19.06333	0.068	19.06333	0.107	19.06333	0.000
19.06500	0.063	19.06500	0.109	19.06498	0.000
19.06667	0.063	19.06667	0.108	19.06667	0.000
19.06833	0.067	19.06833	0.111	19.06833	0.000
19.07000	0.076	19.07000	0.111	19.07000	0.000
19.07167	0.086	19.07167	0.111	19.07167	0.000
19.07333	0.091	19.07333	0.110	19.07333	0.000
19.07500	0.086	19.07500	0.110	19.07500	0.000
19.07667	0.076	19.07667	0.110	19.07667	0.000
19.07833	0.076	19.07833	0.110	19.07833	0.000
19.08000	0.070	19.08000	0.109	19.08000	0.000
19.08167	0.064	19.08167	0.110	19.08167	0.000
19.08333	0.063	19.08333	0.111	19.08333	0.000
19.08500	0.073	19.08500	0.110	19.08500	0.000
19.08667	0.084	19.08667	0.110	19.08667	0.000
19.08833	0.094	19.08833	0.108	19.08832	0.000
19.09000	0.098	19.09000	0.106	19.09000	0.000
19.09167	0.099	19.09167	0.106	19.09167	0.000
19.09333	0.089	19.09333	0.107	19.09333	0.000
19.09500	0.084	19.09500	0.107	19.09500	0.000
19.09667	0.080	19.09667	0.107	19.09665	0.000
19.09833	0.074	19.09833	0.105	19.09833	0.000
19.10000	0.070	19.10000	0.104	19.10000	0.000
19.10167	0.075	19.10167	0.104	19.10167	0.000
19.10333	0.085	19.10333	0.104	19.10333	0.000
19.10500	0.095	19.10500	0.104	19.10500	0.000
19.10667	0.100	19.10667	0.105	19.10667	0.000
19.10833	0.105	19.10833	0.105	19.10833	0.000
19.11000	0.100	19.11000	0.105	19.11000	0.000
19.11167	0.100	19.11167	0.106	19.11165	0.000
19.11333	0.085	19.11333	0.107	19.11333	0.000
19.11500	0.080	19.11500	0.107	19.11500	0.000
19.11667	0.080	19.11667	0.106	19.11667	0.000
19.11833	0.084	19.11833	0.107	19.11833	0.000
19.12000	0.094	19.12000	0.109	19.11998	0.000
19.12167	0.104	19.12167	0.109	19.12167	0.000
19.12333	0.100	19.12333	0.109	19.12333	0.000
19.12500	0.100	19.12500	0.109	19.12500	0.000
19.12667	0.095	19.12667	0.109	19.12667	0.000
19.12833	0.090	19.12833	0.109	19.12833	0.000
19.13000	0.081	19.13000	0.106	19.13000	0.000
19.13167	0.075	19.13167	0.107	19.13167	0.000
19.13333	0.081	19.13333	0.108	19.13333	0.000
19.13500	0.086	19.13500	0.107	19.13498	0.000
19.13667	0.091	19.13667	0.106	19.13667	0.000
19.13833	0.091	19.13833	0.105	19.13833	0.000
19.14000	0.091	19.14000	0.104	19.14000	0.000
19.14167	0.090	19.14167	0.103	19.14167	0.000
19.14333	0.085	19.14333	0.103	19.14332	0.000
19.14500	0.074	19.14500	0.106	19.14500	0.000
19.14667	0.064	19.14667	0.105	19.14667	0.000
19.14833	0.064	19.14833	0.103	19.14833	0.000
19.15000	0.069	19.15000	0.104	19.15000	0.000
19.15167	0.080	19.15167	0.103	19.15167	0.000
19.15333	0.091	19.15333	0.101	19.15333	0.000
19.15500	0.096	19.15500	0.102	19.15500	0.000
19.15667	0.101	19.15667	0.104	19.15667	0.000
19.15833	0.101	19.15833	0.105	19.15833	0.000
19.16000	0.096	19.16000	0.106	19.16000	0.000
19.16167	0.087	19.16167	0.107	19.16167	0.000
19.16333	0.075	19.16333	0.107	19.16333	0.000
19.16500	0.081	19.16500	0.107	19.16500	0.000
19.16667	0.085	19.16667	0.107	19.16665	0.000
19.16833	0.090	19.16833	0.109	19.16833	0.000
19.17000	0.095	19.17000	0.109	19.17000	0.000
19.17167	0.091	19.17167	0.106	19.17167	0.000
19.17333	0.087	19.17333	0.106	19.17333	0.000
19.17500	0.083	19.17500	0.106	19.17500	0.000
19.17667	0.073	19.17667	0.105	19.17667	0.000
19.17833	0.064	19.17833	0.105	19.17833	0.000
19.18000	0.063	19.18000	0.108	19.18000	0.000
19.18167	0.067	19.18167	0.109	19.18167	0.000
19.18333	0.072	19.18333	0.108	19.18333	0.000
19.18500	0.081	19.18500	0.109	19.18500	0.000
19.18667	0.087	19.18667	0.109	19.18667	0.000
19.18833	0.081	19.18833	0.109	19.18833	0.000
19.19000	0.082	19.19000	0.107	19.18998	0.000
19.19167	0.082	19.19167	0.106	19.19167	0.000
19.19333	0.072	19.19333	0.105	19.19333	0.000
19.19500	0.073	19.19500	0.103	19.19500	0.000
19.19667	0.068	19.19667	0.105	19.19667	0.000
19.19833	0.068	19.19833	0.103	19.19833	0.000
19.20000	0.079	19.20000	0.102	19.20000	0.000
19.20167	0.080	19.20167	0.102	19.20167	0.000
19.20333	0.086	19.20333	0.103	19.20333	0.000
19.20500	0.086	19.20500	0.103	19.20500	0.000
19.20667	0.082	19.20667	0.102	19.20667	0.000
19.20833	0.077	19.20833	0.101	19.20833	0.000
19.21000	0.072	19.21000	0.102	19.21000	0.000
19.21167	0.067	19.21167	0.103	19.21167	0.000
19.21333	0.067	19.21333	0.104	19.21332	0.000
19.21500	0.072	19.21500	0.103	19.21500	0.000
19.21667	0.081	19.21667	0.104	19.21667	0.000
19.21833	0.086	19.21833	0.104	19.21833	0.000
19.22000	0.091	19.22000	0.102	19.22000	0.000
19.22167	0.090	19.22167	0.102	19.22165	0.000
19.22333	0.085	19.22333	0.102	19.22333	0.000
19.22500	0.080	19.22500	0.100	19.22500	0.000
19.22667	0.075	19.22667	0.100	19.22667	0.000
19.22833	0.065	19.22833	0.101	19.22833	0.000
19.23000	0.065	19.23000	0.101	19.23000	0.000
19.23167	0.074	19.23167	0.100	19.23167	0.000
19.23333	0.078	19.23333	0.096	19.23333	0.000
19.23500	0.083	19.23500	0.096	19.23500	0.000
19.23667	0.088	19.23667	0.100	19.23665	0.000
19.23833	0.088	19.23833	0.101	19.23833	0.000
19.24000	0.083	19.24000	0.100	19.24000	0.000
19.24167	0.072	19.24167	0.099	19.24167	0.000
19.24333	0.072	19.24333	0.099	19.24333	0.000
19.24500	0.067	19.24500	0.098	19.24498	0.000
19.24667	0.066	19.24667	0.100	19.24667	0.000
19.24833	0.071	19.24833	0.099	19.24833	0.000
19.25000	0.086	19.25000	0.100	19.25000	0.000
19.25167	0.091	19.25167	0.102	19.25167	0.000
19.25333	0.085	19.25333	0.104	19.25333	0.000
19.25500	0.084	19.25500	0.103	19.25500	0.000
19.25667	0.073	19.25667	0.105	19.25667	0.000
19.25833	0.067	19.25833	0.106	19.25833	0.000
19.26000	0.066	19.26000	0.105	19.25998	0.000
19.26167	0.066	19.26167	0.104	19.26167	0.000
19.26333	0.075	19.26333	0.104	19.26333	0.000
19.26500	0.080	19.26500	0.106	19.26500	0.000
19.26667	0.085	19.26667	0.107	19.26667	0.000
19.26833	0.086	19.26833	0.108	19.26832	0.000
19.27000	0.087	19.27000	0.108	19.27000	0.000
19.27167	0.077	19.27167	0.108	19.27167	0.000
19.27333	0.073	19.27333	0.106	19.27333	0.000
19.27500	0.062	19.27500	0.106	19.27500	0.000
19.27667	0.062	19.27667	0.106	19.27667	0.000
19.27833	0.063	19.27833	0.105	19.27833	0.000
19.28000	0.073	19.28000	0.105	19.28000	0.000
19.28167	0.082	19.28167	0.105	19.28167	0.000
19.28333	0.086	19.28333	0.106	19.28333	0.000
19.28500	0.086	19.28500	0.107	19.28500	0.000
19.28667	0.086	19.28667	0.108	19.28667	0.000
19.28833	0.075	19.28833	0.107	19.28833	0.000
19.29000	0.069	19.29000	0.106	19.29000	0.000
19.29167	0.064	19.29167	0.108	19.29165	0.000
19.29333	0.064	19.29333	0.108	19.29333	0.000
19.29500	0.069	19.29500	0.107	19.29500	0.000
19.29667	0.084	19.29667	0.105	19.29667	0.000
19.29833	0.094	19.29833	0.105	19.29833	0.000
19.30000	0.094	19.30000	0.103	19.30000	0.000
19.30167	0.095	19.30167	0.104	19.30167	0.000
19.30333	0.086	19.30333	0.104	19.30333	0.000
19.30500	0.077	19.30500	0.102	19.30500	0.000
19.30667	0.073	19.30667	0.102	19.30667	0.000
19.30833	0.063	19.30833	0.103	19.30833	0.000
19.31000	0.068	19.31000	0.105	19.31000	0.000
19.31167	0.073	19.31167	0.107	19.31167	0.000
19.31333	0.083	19.31333	0.107	19.31333	0.000
19.31500	0.093	19.31500	0.106	19.31498	0.000
19.31667	0.097	19.31667	0.107	19.31667	0.000
19.31833	0.097	19.31833	0.104	19.31833	0.000
19.32000	0.088	19.32000	0.105	19.32000	0.000
19.32167	0.083	19.32167	0.104	19.32167	0.000
19.32333	0.073	19.32333	0.101	19.32333	0.000
19.32500	0.062	19.32500	0.101	19.32500	0.000
19.32667	0.067	19.32667	0.100	19.32667	0.000
19.32833	0.071	19.32833	0.100	19.32833	0.000
19.33000	0.081	19.33000	0.101	19.33000	0.000
19.33167	0.095	19.33167	0.101	19.33167	0.000
19.33333	0.095	19.33333	0.101	19.33333	0.000
19.33500	0.089	19.33500	0.103	19.33500	0.000
19.33667	0.084	19.33667	0.104	19.33667	0.000
19.33833	0.079	19.33833	0.104	19.33832	0.000
19.34000	0.074	19.34000	0.104	19.34000	0.000
19.34167	0.074	19.34167	0.104	19.34167	0.000
19.34333	0.079	19.34333	0.103	19.34333	0.000
19.34500	0.084	19.34500	0.102	19.34500	0.000
19.34667	0.099	19.34667	0.101	19.34665	0.000
19.34833	0.098	19.34833	0.101	19.34833	0.000
19.35000	0.098	19.35000	0.099	19.35000	0.000
19.35167	0.092	19.35167	0.101	19.35167	0.000
19.35333	0.088	19.35333	0.103	19.35333	0.000
19.35500	0.078	19.35500	0.105	19.35500	0.000
19.35667	0.072	19.35667	0.105	19.35667	0.000
19.35833	0.067	19.35833	0.105	19.35833	0.000
19.36000	0.073	19.36000	0.106	19.36000	0.000
19.36167	0.078	19.36167	0.108	19.36165	0.000
19.36333	0.084	19.36333	0.107	19.36333	0.000
19.36500	0.090	19.36500	0.106	19.36500	0.000
19.36667	0.096	19.36667	0.105	19.36667	0.000
19.36833	0.088	19.36833	0.104	19.36833	0.000
19.37000	0.084	19.37000	0.107	19.36998	0.000
19.37167	0.079	19.37167	0.107	19.37167	0.000
19.37333	0.079	19.37333	0.109	19.37333	0.000
19.37500	0.080	19.37500	0.108	19.37500	0.000
19.37667	0.090	19.37667	0.105	19.37667	0.000
19.37833	0.101	19.37833	0.104	19.37833	0.000
19.38000	0.106	19.38000	0.104	19.38000	0.000
19.38167	0.101	19.38167	0.104	19.38167	0.000
19.38333	0.096	19.38333	0.103	19.38333	0.000
19.38500	0.091	19.38500	0.104	19.38498	0.000
19.38667	0.091	19.38667	0.106	19.38667	0.000
19.38833	0.085	19.38833	0.107	19.38833	0.000
19.39000	0.080	19.39000	0.105	19.39000	0.000
19.39167	0.085	19.39167	0.107	19.39167	0.000
19.39333	0.090	19.39333	0.106	19.39332	0.000
19.39500	0.101	19.39500	0.104	19.39500	0.000
19.39667	0.100	19.39667	0.104	19.39667	0.000
19.39833	0.100	19.39833	0.103	19.39833	0.000
19.40000	0.095	19.40000	0.104	19.40000	0.000
19.40167	0.095	19.40167	0.106	19.40167	0.000
19.40333	0.090	19.40333	0.107	19.40333	0.000
19.40500	0.074	19.40500	0.105	19.40500	0.000
19.40667	0.073	19.40667	0.104	19.40667	0.000
19.40833	0.078	19.40833	0.104	19.40833	0.000
19.41000	0.092	19.41000	0.103	19.41000	0.000
19.41167	0.101	19.41167	0.103	19.41167	0.000
19.41333	0.106	19.41333	0.103	19.41333	0.000
19.41500	0.106	19.41500	0.103	19.41500	0.000
19.41667	0.096	19.41667	0.101	19.41665	0.000
19.41833	0.090	19.41833	0.099	19.41833	0.000
19.42000	0.081	19.42000	0.100	19.42000	0.000
19.42167	0.077	19.42167	0.104	19.42167	0.000
19.42333	0.077	19.42333	0.106	19.42333	0.000
19.42500	0.082	19.42500	0.109	19.42500	0.000
19.42667	0.088	19.42667	0.109	19.42667	0.000
19.42833	0.093	19.42833	0.110	19.42833	0.000
19.43000	0.093	19.43000	0.110	19.43000	0.000
19.43167	0.092	19.43167	0.109	19.43167	0.000
19.43333	0.087	19.43333	0.110	19.43333	0.000
19.43500	0.076	19.43500	0.109	19.43500	0.000
19.43667	0.071	19.43667	0.109	19.43667	0.000
19.43833	0.061	19.43833	0.110	19.43833	0.000
19.44000	0.066	19.44000	0.109	19.43998	0.000
19.44167	0.071	19.44167	0.108	19.44167	0.000
19.44333	0.077	19.44333	0.107	19.44333	0.000
19.44500	0.083	19.44500	0.109	19.44500	0.000
19.44667	0.084	19.44667	0.105	19.44667	0.000
19.44833	0.085	19.44833	0.103	19.44833	0.000
19.45000	0.080	19.45000	0.100	19.45000	0.000
19.45167	0.070	19.45167	0.098	19.45167	0.000
19.45333	0.065	19.45333	0.097	19.45333	0.000
19.45500	0.059	19.45500	0.099	19.45500	0.000
19.45667	0.070	19.45667	0.098	19.45667	0.000
19.45833	0.086	19.45833	0.099	19.45833	0.000
19.46000	0.091	19.46000	0.102	19.46000	0.000
19.46167	0.095	19.46167	0.101	19.46167	0.000
19.46333	0.100	19.46333	0.101	19.46332	0.000
19.46500	0.090	19.46500	0.102	19.46500	0.000
19.46667	0.085	19.46667	0.102	19.46667	0.000
19.46833	0.069	19.46833	0.101	19.46833	0.000
19.47000	0.065	19.47000	0.101	19.47000	0.000
19.47167	0.061	19.47167	0.101	19.47165	0.000
19.47333	0.067	19.47333	0.103	19.47333	0.000
19.47500	0.081	19.47500	0.103	19.47500	0.000
19.47667	0.086	19.47667	0.103	19.47667	0.000
19.47833	0.092	19.47833	0.102	19.47833	0.000
19.48000	0.087	19.48000	0.103	19.48000	0.000
19.48167	0.081	19.48167	0.104	19.48167	0.000
19.48333	0.071	19.48333	0.103	19.48333	0.000
19.48500	0.070	19.48500	0.105	19.48500	0.000
19.48667	0.065	19.48667	0.106	19.48665	0.000
19.48833	0.070	19.48833	0.104	19.48833	0.000
19.49000	0.080	19.49000	0.104	19.49000	0.000
19.49167	0.090	19.49167	0.106	19.49167	0.000
19.49333	0.095	19.49333	0.107	19.49333	0.000
19.49500	0.096	19.49500	0.106	19.49498	0.000
19.49667	0.096	19.49667	0.103	19.49667	0.000
19.49833	0.091	19.49833	0.103	19.49833	0.000
19.50000	0.081	19.50000	0.102	19.50000	0.000
19.50167	0.081	19.50167	0.102	19.50167	0.000
19.50333	0.077	19.50333	0.102	19.50333	0.000
19.50500	0.079	19.50500	0.101	19.50500	0.000
19.50667	0.085	19.50667	0.103	19.50667	0.000
19.50833	0.095	19.50833	0.104	19.50833	0.000
19.51000	0.095	19.51000	0.106	19.50998	0.000
19.51167	0.096	19.51167	0.108	19.51167	0.000
19.51333	0.091	19.51333	0.108	19.51333	0.000
19.51500	0.082	19.51500	0.108	19.51500	0.000
19.51667	0.078	19.51667	0.108	19.51667	0.000
19.51833	0.073	19.51833	0.109	19.51832	0.000
19.52000	0.073	19.52000	0.106	19.52000	0.000
19.52167	0.079	19.52167	0.105	19.52167	0.000
19.52333	0.086	19.52333	0.105	19.52333	0.000
19.52500	0.096	19.52500	0.105	19.52500	0.000
19.52667	0.097	19.52667	0.103	19.52667	0.000
19.52833	0.096	19.52833	0.102	19.52833	0.000
19.53000	0.095	19.53000	0.102	19.53000	0.000
19.53167	0.090	19.53167	0.102	19.53167	0.000
19.53333	0.080	19.53333	0.104	19.53333	0.000
19.53500	0.080	19.53500	0.103	19.53500	0.000
19.53667	0.081	19.53667	0.103	19.53667	0.000
19.53833	0.091	19.53833	0.104	19.53833	0.000
19.54000	0.101	19.54000	0.103	19.54000	0.000
19.54167	0.107	19.54167	0.104	19.54165	0.000
19.54333	0.107	19.54333	0.106	19.54333	0.000
19.54500	0.102	19.54500	0.107	19.54500	0.000
19.54667	0.092	19.54667	0.109	19.54667	0.000
19.54833	0.087	19.54833	0.108	19.54833	0.000
19.55000	0.086	19.55000	0.104	19.55000	0.000
19.55167	0.085	19.55167	0.104	19.55167	0.000
19.55333	0.089	19.55333	0.105	19.55333	0.000
19.55500	0.091	19.55500	0.105	19.55500	0.000
19.55667	0.100	19.55667	0.104	19.55667	0.000
19.55833	0.106	19.55833	0.104	19.55833	0.000
19.56000	0.106	19.56000	0.103	19.56000	0.000
19.56167	0.106	19.56167	0.103	19.56167	0.000
19.56333	0.101	19.56333	0.103	19.56333	0.000
19.56500	0.091	19.56500	0.104	19.56498	0.000
19.56667	0.091	19.56667	0.103	19.56667	0.000
19.56833	0.091	19.56833	0.103	19.56833	0.000
19.57000	0.092	19.57000	0.103	19.57000	0.000
19.57167	0.102	19.57167	0.101	19.57167	0.000
19.57333	0.112	19.57333	0.103	19.57333	0.000
19.57500	0.112	19.57500	0.103	19.57500	0.000
19.57667	0.107	19.57667	0.104	19.57667	0.000
19.57833	0.108	19.57833	0.105	19.57833	0.000
19.58000	0.097	19.58000	0.103	19.58000	0.000
19.58167	0.093	19.58167	0.103	19.58167	0.000
19.58333	0.082	19.58333	0.105	19.58333	0.000
19.58500	0.082	19.58500	0.106	19.58500	0.000
19.58667	0.086	19.58667	0.106	19.58667	0.000
19.58833	0.096	19.58833	0.108	19.58832	0.000
19.59000	0.101	19.59000	0.106	19.59000	0.000
19.59167	0.101	19.59167	0.107	19.59167	0.000
19.59333	0.101	19.59333	0.109	19.59333	0.000
19.59500	0.096	19.59500	0.109	19.59500	0.000
19.59667	0.091	19.59667	0.108	19.59665	0.000
19.59833	0.080	19.59833	0.106	19.59833	0.000
19.60000	0.075	19.60000	0.105	19.60000	0.000
19.60167	0.071	19.60167	0.106	19.60167	0.000
19.60333	0.081	19.60333	0.105	19.60333	0.000
19.60500	0.092	19.60500	0.104	19.60500	0.000
19.60667	0.102	19.60667	0.105	19.60667	0.000
19.60833	0.102	19.60833	0.103	19.60833	0.000
19.61000	0.102	19.61000	0.103	19.61000	0.000
19.61167	0.097	19.61167	0.105	19.61165	0.000
19.61333	0.091	19.61333	0.107	19.61333	0.000
19.61500	0.085	19.61500	0.106	19.61500	0.000
19.61667	0.084	19.61667	0.107	19.61667	0.000
19.61833	0.079	19.61833	0.108	19.61833	0.000
19.62000	0.090	19.62000	0.109	19.61998	0.000
19.62167	0.100	19.62167	0.108	19.62167	0.000
19.62333	0.106	19.62333	0.104	19.62333	0.000
19.62500	0.106	19.62500	0.102	19.62500	0.000
19.62667	0.106	19.62667	0.102	19.62667	0.000
19.62833	0.100	19.62833	0.103	19.62833	0.000
19.63000	0.089	19.63000	0.105	19.63000	0.000
19.63167	0.084	19.63167	0.106	19.63167	0.000
19.63333	0.084	19.63333	0.105	19.63333	0.000
19.63500	0.090	19.63500	0.104	19.63498	0.000
19.63667	0.106	19.63667	0.104	19.63667	0.000
19.63833	0.111	19.63833	0.104	19.63833	0.000
19.64000	0.112	19.64000	0.106	19.64000	0.000
19.64167	0.112	19.64167	0.107	19.64167	0.000
19.64333	0.108	19.64333	0.107	19.64332	0.000
19.64500	0.103	19.64500	0.106	19.64500	0.000
19.64667	0.098	19.64667	0.107	19.64667	0.000
19.64833	0.088	19.64833	0.106	19.64833	0.000
19.65000	0.093	19.65000	0.106	19.65000	0.000
19.65167	0.097	19.65167	0.103	19.65167	0.000
19.65333	0.107	19.65333	0.103	19.65333	0.000
19.65500	0.112	19.65500	0.104	19.65500	0.000
19.65667	0.106	19.65667	0.106	19.65667	0.000
19.65833	0.100	19.65833	0.104	19.65833	0.000
19.66000	0.090	19.66000	0.105	19.66000	0.000
19.66167	0.086	19.66167	0.106	19.66167	0.000
19.66333	0.076	19.66333	0.106	19.66333	0.000
19.66500	0.076	19.66500	0.107	19.66500	0.000
19.66667	0.081	19.66667	0.109	19.66665	0.000
19.66833	0.091	19.66833	0.110	19.66833	0.000
19.67000	0.101	19.67000	0.110	19.67000	0.000
19.67167	0.106	19.67167	0.108	19.67167	0.000
19.67333	0.111	19.67333	0.106	19.67333	0.000
19.67500	0.105	19.67500	0.105	19.67500	0.000
19.67667	0.099	19.67667	0.103	19.67667	0.000
19.67833	0.088	19.67833	0.102	19.67833	0.000
19.68000	0.083	19.68000	0.100	19.68000	0.000
19.68167	0.077	19.68167	0.100	19.68167	0.000
19.68333	0.077	19.68333	0.099	19.68333	0.000
19.68500	0.082	19.68500	0.100	19.68500	0.000
19.68667	0.092	19.68667	0.100	19.68667	0.000
19.68833	0.093	19.68833	0.100	19.68833	0.000
19.69000	0.093	19.69000	0.099	19.68998	0.000
19.69167	0.087	19.69167	0.100	19.69167	0.000
19.69333	0.082	19.69333	0.101	19.69333	0.000
19.69500	0.082	19.69500	0.103	19.69500	0.000
19.69667	0.077	19.69667	0.103	19.69667	0.000
19.69833	0.077	19.69833	0.104	19.69833	0.000
19.70000	0.082	19.70000	0.103	19.70000	0.000
19.70167	0.081	19.70167	0.101	19.70167	0.000
19.70333	0.087	19.70333	0.101	19.70333	0.000
19.70500	0.093	19.70500	0.100	19.70500	0.000
19.70667	0.092	19.70667	0.102	19.70667	0.000
19.70833	0.092	19.70833	0.103	19.70833	0.000
19.71000	0.091	19.71000	0.101	19.71000	0.000
19.71167	0.086	19.71167	0.101	19.71167	0.000
19.71333	0.086	19.71333	0.101	19.71332	0.000
19.71500	0.086	19.71500	0.101	19.71500	0.000
19.71667	0.096	19.71667	0.104	19.71667	0.000
19.71833	0.101	19.71833	0.104	19.71833	0.000
19.72000	0.107	19.72000	0.105	19.72000	0.000
19.72167	0.108	19.72167	0.108	19.72165	0.000
19.72333	0.098	19.72333	0.109	19.72333	0.000
19.72500	0.093	19.72500	0.109	19.72500	0.000
19.72667	0.087	19.72667	0.106	19.72667	0.000
19.72833	0.087	19.72833	0.107	19.72833	0.000
19.73000	0.076	19.73000	0.105	19.73000	0.000
19.73167	0.081	19.73167	0.104	19.73167	0.000
19.73333	0.092	19.73333	0.106	19.73333	0.000
19.73500	0.102	19.73500	0.105	19.73500	0.000
19.73667	0.102	19.73667	0.105	19.73665	0.000
19.73833	0.102	19.73833	0.103	19.73833	0.000
19.74000	0.096	19.74000	0.103	19.74000	0.000
19.74167	0.086	19.74167	0.104	19.74167	0.000
19.74333	0.081	19.74333	0.105	19.74333	0.000
19.74500	0.081	19.74500	0.106	19.74498	0.000
19.74667	0.081	19.74667	0.107	19.74667	0.000
19.74833	0.086	19.74833	0.107	19.74833	0.000
19.75000	0.091	19.75000	0.107	19.75000	0.000
19.75167	0.101	19.75167	0.107	19.75167	0.000
19.75333	0.102	19.75333	0.107	19.75333	0.000
19.75500	0.102	19.75500	0.106	19.75500	0.000
19.75667	0.097	19.75667	0.107	19.75667	0.000
19.75833	0.093	19.75833	0.108	19.75833	0.000
19.76000	0.087	19.76000	0.108	19.75998	0.000
19.76167	0.081	19.76167	0.108	19.76167	0.000
19.76333	0.081	19.76333	0.108	19.76333	0.000
19.76500	0.087	19.76500	0.106	19.76500	0.000
19.76667	0.092	19.76667	0.105	19.76667	0.000
19.76833	0.096	19.76833	0.105	19.76832	0.000
19.77000	0.101	19.77000	0.105	19.77000	0.000
19.77167	0.101	19.77167	0.103	19.77167	0.000
19.77333	0.096	19.77333	0.101	19.77333	0.000
19.77500	0.086	19.77500	0.102	19.77500	0.000
19.77667	0.081	19.77667	0.102	19.77667	0.000
19.77833	0.081	19.77833	0.101	19.77833	0.000
19.78000	0.082	19.78000	0.103	19.78000	0.000
19.78167	0.092	19.78167	0.103	19.78167	0.000
19.78333	0.102	19.78333	0.102	19.78333	0.000
19.78500	0.107	19.78500	0.102	19.78500	0.000
19.78667	0.103	19.78667	0.101	19.78667	0.000
19.78833	0.099	19.78833	0.101	19.78833	0.000
19.79000	0.089	19.79000	0.103	19.79000	0.000
19.79167	0.089	19.79167	0.104	19.79165	0.000
19.79333	0.085	19.79333	0.104	19.79333	0.000
19.79500	0.086	19.79500	0.105	19.79500	0.000
19.79667	0.086	19.79667	0.107	19.79667	0.000
19.79833	0.096	19.79833	0.108	19.79833	0.000
19.80000	0.106	19.80000	0.108	19.80000	0.000
19.80167	0.105	19.80167	0.110	19.80167	0.000
19.80333	0.104	19.80333	0.112	19.80333	0.000
19.80500	0.093	19.80500	0.112	19.80500	0.000
19.80667	0.088	19.80667	0.109	19.80667	0.000
19.80833	0.083	19.80833	0.109	19.80833	0.000
19.81000	0.078	19.81000	0.108	19.81000	0.000
19.81167	0.078	19.81167	0.107	19.81167	0.000
19.81333	0.083	19.81333	0.106	19.81333	0.000
19.81500	0.094	19.81500	0.104	19.81498	0.000
19.81667	0.099	19.81667	0.103	19.81667	0.000
19.81833	0.104	19.81833	0.102	19.81833	0.000
19.82000	0.104	19.82000	0.102	19.82000	0.000
19.82167	0.093	19.82167	0.102	19.82167	0.000
19.82333	0.088	19.82333	0.102	19.82333	0.000
19.82500	0.082	19.82500	0.100	19.82500	0.000
19.82667	0.082	19.82667	0.100	19.82667	0.000
19.82833	0.082	19.82833	0.098	19.82833	0.000
19.83000	0.092	19.83000	0.099	19.83000	0.000
19.83167	0.102	19.83167	0.101	19.83167	0.000
19.83333	0.102	19.83333	0.103	19.83333	0.000
19.83500	0.107	19.83500	0.106	19.83500	0.000
19.83667	0.102	19.83667	0.106	19.83667	0.000
19.83833	0.097	19.83833	0.106	19.83832	0.000
19.84000	0.093	19.84000	0.106	19.84000	0.000
19.84167	0.084	19.84167	0.106	19.84167	0.000
19.84333	0.079	19.84333	0.105	19.84333	0.000
19.84500	0.084	19.84500	0.107	19.84500	0.000
19.84667	0.094	19.84667	0.108	19.84665	0.000
19.84833	0.094	19.84833	0.105	19.84833	0.000
19.85000	0.099	19.85000	0.104	19.85000	0.000
19.85167	0.099	19.85167	0.103	19.85167	0.000
19.85333	0.089	19.85333	0.105	19.85333	0.000
19.85500	0.085	19.85500	0.103	19.85500	0.000
19.85667	0.080	19.85667	0.103	19.85667	0.000
19.85833	0.075	19.85833	0.102	19.85833	0.000
19.86000	0.079	19.86000	0.103	19.86000	0.000
