Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Reduced,2,4,2,1,512,0.7648043861612868,0.041070577359421497,"[0.8461538461538461, 0.8641975308641975, 0.8583333333333333]"
Original,2,4,2,1,512,0.6960168109677728,0.012325273847834146,"[0.6545454545454545, 0.8395061728395061, 0.7329842931937173]"
Reduced,2,8,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,8,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,8,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,8,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,8,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,8,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,8,2,1,16,0.7708168208603692,0.047900871774727447,"[0.8461538461538461, 0.8641975308641975, 0.8583333333333333]"
Original,2,8,2,1,16,0.6889795425799212,0.03333857399610418,"[0.6909090909090909, 0.8024691358024691, 0.7382198952879581]"
Reduced,2,8,2,1,32,0.7547999921048598,0.0341772813536816,"[0.8717948717948718, 0.8395061728395061, 0.85]"
Original,2,8,2,1,32,0.6894854212045096,0.034212020594392635,"[0.7454545454545455, 0.8024691358024691, 0.7696335078534031]"
Reduced,2,8,2,1,64,0.7569276516793279,0.03638971747263727,"[0.8717948717948718, 0.8395061728395061, 0.85]"
Original,2,8,2,1,64,0.7043459518084848,0.02510392558391822,"[0.7727272727272727, 0.7901234567901234, 0.7801047120418848]"
Reduced,2,8,2,1,128,0.7569276516793279,0.03638971747263727,"[0.8717948717948718, 0.8395061728395061, 0.85]"
Original,2,8,2,1,128,0.7043459518084848,0.02510392558391822,"[0.7727272727272727, 0.7901234567901234, 0.7801047120418848]"
Reduced,2,8,2,1,256,0.7569276516793279,0.03638971747263727,"[0.8717948717948718, 0.8395061728395061, 0.85]"
Original,2,8,2,1,256,0.7043459518084848,0.02510392558391822,"[0.7727272727272727, 0.7901234567901234, 0.7801047120418848]"
Reduced,2,8,2,1,512,0.7569276516793279,0.03638971747263727,"[0.8717948717948718, 0.8395061728395061, 0.85]"
Original,2,8,2,1,512,0.7043459518084848,0.02510392558391822,"[0.7727272727272727, 0.7901234567901234, 0.7801047120418848]"
Reduced,2,16,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,16,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,16,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,16,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,16,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,16,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,16,2,1,16,0.7684942408400781,0.04295830078693533,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,2,16,2,1,16,0.6960354358796687,0.032156219714758044,"[0.6363636363636364, 0.8148148148148148, 0.7120418848167539]"
Reduced,2,16,2,1,32,0.754134169836646,0.01731225240331855,"[0.7948717948717948, 0.8148148148148148, 0.8083333333333333]"
Original,2,16,2,1,32,0.6927465034899034,0.03033646714634072,"[0.6636363636363637, 0.8024691358024691, 0.7225130890052356]"
Reduced,2,16,2,1,64,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,16,2,1,64,0.6922095320553032,0.04590928909853786,"[0.6909090909090909, 0.7901234567901234, 0.7329842931937173]"
Reduced,2,16,2,1,128,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,16,2,1,128,0.689886171652015,0.0469364196601951,"[0.6454545454545455, 0.7777777777777778, 0.7015706806282722]"
Reduced,2,16,2,1,256,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,16,2,1,256,0.689886171652015,0.0469364196601951,"[0.6454545454545455, 0.7777777777777778, 0.7015706806282722]"
Reduced,2,16,2,1,512,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,16,2,1,512,0.689886171652015,0.0469364196601951,"[0.6454545454545455, 0.7777777777777778, 0.7015706806282722]"
Reduced,2,32,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,32,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,32,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,32,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,32,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,32,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,32,2,1,16,0.7684942408400781,0.04295830078693533,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,2,32,2,1,16,0.6960354358796687,0.032156219714758044,"[0.6363636363636364, 0.8148148148148148, 0.7120418848167539]"
Reduced,2,32,2,1,32,0.754134169836646,0.01731225240331855,"[0.7948717948717948, 0.8148148148148148, 0.8083333333333333]"
Original,2,32,2,1,32,0.6903074790996595,0.029039222601203157,"[0.6636363636363637, 0.8024691358024691, 0.7225130890052356]"
Reduced,2,32,2,1,64,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,32,2,1,64,0.6907128955473243,0.05487527982038959,"[0.6909090909090909, 0.7901234567901234, 0.7329842931937173]"
Reduced,2,32,2,1,128,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,32,2,1,128,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,32,2,1,256,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,32,2,1,256,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,32,2,1,512,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,32,2,1,512,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,64,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,64,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,64,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,64,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,64,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,64,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,64,2,1,16,0.7684942408400781,0.04295830078693533,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,2,64,2,1,16,0.6960354358796687,0.032156219714758044,"[0.6363636363636364, 0.8148148148148148, 0.7120418848167539]"
Reduced,2,64,2,1,32,0.754134169836646,0.01731225240331855,"[0.7948717948717948, 0.8148148148148148, 0.8083333333333333]"
Original,2,64,2,1,32,0.6903074790996595,0.029039222601203157,"[0.6636363636363637, 0.8024691358024691, 0.7225130890052356]"
Reduced,2,64,2,1,64,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,64,2,1,64,0.6907128955473243,0.05487527982038959,"[0.6909090909090909, 0.7901234567901234, 0.7329842931937173]"
Reduced,2,64,2,1,128,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,64,2,1,128,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,64,2,1,256,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,64,2,1,256,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,64,2,1,512,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,64,2,1,512,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,128,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,128,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,128,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,128,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,128,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,128,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,128,2,1,16,0.7684942408400781,0.04295830078693533,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,2,128,2,1,16,0.6960354358796687,0.032156219714758044,"[0.6363636363636364, 0.8148148148148148, 0.7120418848167539]"
Reduced,2,128,2,1,32,0.754134169836646,0.01731225240331855,"[0.7948717948717948, 0.8148148148148148, 0.8083333333333333]"
Original,2,128,2,1,32,0.6903074790996595,0.029039222601203157,"[0.6636363636363637, 0.8024691358024691, 0.7225130890052356]"
Reduced,2,128,2,1,64,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,128,2,1,64,0.6907128955473243,0.05487527982038959,"[0.6909090909090909, 0.7901234567901234, 0.7329842931937173]"
Reduced,2,128,2,1,128,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,128,2,1,128,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,128,2,1,256,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,128,2,1,256,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,128,2,1,512,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,128,2,1,512,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,256,2,1,2,0.7431124785259158,0.03499791209596288,"[0.6153846153846154, 0.8765432098765432, 0.7916666666666666]"
Original,2,256,2,1,2,0.6463457432249726,0.023520192795428965,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,2,256,2,1,4,0.7343263412915025,0.052842593424558375,"[0.6666666666666666, 0.8271604938271605, 0.775]"
Original,2,256,2,1,4,0.6819185037350401,0.01657884062202762,"[0.6181818181818182, 0.8518518518518519, 0.7172774869109948]"
Reduced,2,256,2,1,8,0.7624305669745258,0.042621072481041106,"[0.7692307692307693, 0.8518518518518519, 0.825]"
Original,2,256,2,1,8,0.6889359230379757,0.026269276837551488,"[0.6818181818181818, 0.8641975308641975, 0.7591623036649214]"
Reduced,2,256,2,1,16,0.7684942408400781,0.04295830078693533,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,2,256,2,1,16,0.6960354358796687,0.032156219714758044,"[0.6363636363636364, 0.8148148148148148, 0.7120418848167539]"
Reduced,2,256,2,1,32,0.754134169836646,0.01731225240331855,"[0.7948717948717948, 0.8148148148148148, 0.8083333333333333]"
Original,2,256,2,1,32,0.6903074790996595,0.029039222601203157,"[0.6636363636363637, 0.8024691358024691, 0.7225130890052356]"
Reduced,2,256,2,1,64,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,256,2,1,64,0.6907128955473243,0.05487527982038959,"[0.6909090909090909, 0.7901234567901234, 0.7329842931937173]"
Reduced,2,256,2,1,128,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,256,2,1,128,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,256,2,1,256,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,256,2,1,256,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,2,256,2,1,512,0.741367857255278,0.02011336605156712,"[0.8461538461538461, 0.8024691358024691, 0.8166666666666667]"
Original,2,256,2,1,512,0.6910521513331311,0.046977761732585284,"[0.6363636363636364, 0.7901234567901234, 0.7015706806282722]"
Reduced,4,1,2,1,2,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,2,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,4,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,4,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,8,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,8,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,16,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,16,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,32,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,32,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,64,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,64,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,128,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,128,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,256,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,256,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,1,2,1,512,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,1,2,1,512,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,2,2,1,2,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,2,2,1,2,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,2,2,1,4,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,4,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,8,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,8,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,16,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,16,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,32,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,32,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,64,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,64,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,128,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,128,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,256,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,256,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,2,2,1,512,0.745090719636894,0.03554685376490596,"[0.6666666666666666, 0.8765432098765432, 0.8083333333333333]"
Original,4,2,2,1,512,0.685021735658589,0.01339314946086741,"[0.6, 0.8641975308641975, 0.7120418848167539]"
Reduced,4,4,2,1,2,0.725482413978742,0.02382420217538628,"[0.5897435897435898, 0.8765432098765432, 0.7833333333333333]"
Original,4,4,2,1,2,0.6424440815794169,0.018487154321083474,"[0.5272727272727272, 0.9135802469135802, 0.6910994764397905]"
Reduced,4,4,2,1,4,0.7431094323665676,0.02272203594991218,"[0.6153846153846154, 0.8888888888888888, 0.8]"
Original,4,4,2,1,4,0.6734272647590732,0.02181931360077947,"[0.6, 0.8271604938271605, 0.6963350785340314]"
Reduced,4,4,2,1,8,0.7609499864146356,0.0639823573346541,"[0.8205128205128205, 0.8518518518518519, 0.8416666666666667]"
Original,4,4,2,1,8,0.6982631682431095,0.012892459709473544,"[0.6727272727272727, 0.8518518518518519, 0.7486910994764397]"
Reduced,4,4,2,1,16,0.7637460319766387,0.049102827737596694,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,4,4,2,1,16,0.708179513532788,0.024042492593612637,"[0.6454545454545455, 0.9012345679012346, 0.7539267015706806]"
Reduced,4,4,2,1,32,0.7637460319766387,0.049102827737596694,"[0.7948717948717948, 0.9012345679012346, 0.8666666666666667]"
Original,4,4,2,1,32,0.708179513532788,0.024042492593612637,"[0.6454545454545455, 0.9012345679012346, 0.7539267015706806]"
